,campaign_donations,voter_turnout,attendance_numbers,var_3
90,0.0,7.553331922727901,3.022703237547378,-23.087540841406398
91,0.0,6.912395728719944,3.444344082713469,-22.334155825096794
92,0.0,7.336000974643494,3.666802072916812,-23.84965798595482
93,0.0,6.855755378967406,3.2184254874808023,-22.029221814978175
94,1.0,8.839297748097076,2.890531204397393,-27.457649676755672
95,1.0,6.323085038784246,2.330363770799666,-20.348579516013032
96,1.0,6.1959845909520785,1.8037676875042263,-19.584764753805594
97,1.0,9.266832277336553,3.150554534017989,-29.444966031009137
98,0.0,9.382167478472248,4.835496100574256,-30.58276196736212
99,1.0,10.558697217100525,3.7144570177763336,-33.57507162273753
100,0.0,6.838184676845549,3.3140987030303335,-21.889281112170732
101,1.0,7.318646900093519,2.582820410580347,-23.10003248704196
102,1.0,6.236195943735397,1.8994904873408753,-19.667545424719183
103,0.0,6.390469515785583,2.9215727042886126,-19.855936150653847
104,1.0,10.206352073517168,4.041842571878864,-32.16486425941932
105,0.0,5.719112860769371,2.9091321895510616,-18.828535242604286
106,0.0,6.063035337455176,3.0973481108352265,-19.35391810113385
107,1.0,6.96164150368498,2.2407314891604635,-22.31954963263672
108,0.0,7.693394082320838,3.560388619193998,-24.376397053761362
109,1.0,7.384183540672658,2.0098271288117218,-22.728101805884954
110,1.0,6.2866565306952165,1.8293301510594568,-19.870529302691878
111,1.0,7.4310221580937155,2.4302227276918824,-23.67348600140792
112,1.0,10.91786947738115,3.705771673180494,-34.002824430332545
113,1.0,7.1438133002915585,1.7927892244908472,-21.759488419961766
114,1.0,9.661742362800432,3.302743892238821,-29.93053241106859
115,0.0,9.794176407448221,4.312871403262123,-30.563841325907664
116,1.0,8.325627063268188,2.762814359589518,-25.79661912754304
117,0.0,4.46394613195479,1.9923567222417495,-13.78552736489293
118,0.0,8.058542493749837,3.82174327925741,-26.044908558792393
119,1.0,11.272891914913831,4.153300312948236,-35.43885706133772
120,1.0,10.206011782943516,4.0279217361126305,-32.317548377976
121,0.0,9.823391504494996,4.279152145150485,-31.146208759965614
122,1.0,13.67804575999211,5.247980500367895,-43.089940214457044
123,1.0,9.458688522483842,3.485493258670131,-29.803111209120452
124,0.0,7.211221569163832,3.7666657682807845,-23.733187510973753
125,1.0,8.218850655883593,2.6177351236933872,-25.389601096168562
126,0.0,7.4499783004910975,3.376978099962058,-23.186885239497443
127,0.0,6.837331145565757,3.4512569647041866,-22.47394367252506
128,0.0,9.298147057111354,4.775625392488893,-30.1773322216294
129,1.0,8.180415875123721,3.2293886133270364,-26.116084621932302
130,0.0,4.314064388222044,1.966281689121028,-13.82020091250711
131,1.0,7.0813608409018896,2.3036786559571456,-22.204387515860635
132,1.0,10.01993528871925,3.3508844932362774,-31.31974141918793
133,1.0,10.086368617979794,2.9440205759052493,-31.169808832677322
134,0.0,3.5978321624377334,1.8338522233355403,-11.674488595239577
135,1.0,13.336448966300015,5.160539060233478,-42.18386023911181
136,0.0,10.272074976885932,4.869580828331762,-33.252255998589334
137,1.0,12.952963821702006,5.083103809046533,-40.5493199358862
138,0.0,10.404468948265801,4.6646646764630475,-33.107238464340824
139,0.0,5.2528474803849665,1.939716312360983,-16.361533515152626
140,1.0,7.0125910799614255,2.2713342654673694,-22.246924038723023
141,0.0,6.895064914137425,3.3460555314734948,-21.869949938421307
142,1.0,6.570182615123832,1.9329129812824077,-21.2593048403977
143,1.0,9.33787309102939,3.1713628510300484,-29.22445997495464
144,0.0,7.698436990730785,3.233386604967915,-23.830096529302352
145,0.0,4.910419969997268,2.2522623098101997,-15.71035886824029
146,1.0,10.129940506480667,3.5733259149675742,-31.605138005722203
147,1.0,10.285076798522725,3.818565645607621,-32.646925006630035
148,0.0,8.51417946395891,4.098271492462862,-26.917482723895393
149,0.0,6.087578893162664,3.042664590402212,-19.41778975195764
150,1.0,8.563659268493087,2.4640113779227635,-26.272081300302375
151,1.0,14.145092255976138,6.024992744273348,-44.98565961602073
152,1.0,11.185383226752325,3.838281956580054,-34.62944576319763
153,0.0,5.349164531669973,2.668991741001238,-17.408700078105873
154,0.0,10.174035909335853,4.3999221196695375,-32.262524890630296
155,1.0,7.570411933298858,2.757415484324263,-23.749143502470034
156,1.0,8.281882548282317,3.0095807425397045,-25.85774939129374
157,1.0,9.717507799435062,3.6791753744845224,-30.449325193925002
158,1.0,7.703645702369037,3.070750842074664,-25.099037597276318
159,0.0,8.588580198214336,4.052730268781867,-27.54484037637283
160,0.0,8.897199815128564,4.312522904232507,-29.1453626467319
161,1.0,13.255698044154363,5.5989922173615625,-42.153709901733905
162,1.0,10.903399071241344,4.34434047739557,-34.91818847818143
163,1.0,13.101230143684939,5.085492669167598,-41.592195914742284
164,0.0,6.601967372435586,3.280501461309325,-21.004651969222056
165,1.0,9.254542550693209,3.2440263535723473,-29.60065709664667
166,0.0,9.773409338707179,4.6300878860852634,-31.111036156875386
167,0.0,6.894481347865723,2.927356694934242,-21.999704211983104
168,1.0,11.57072448929217,4.117847436537794,-36.1561960257655
169,0.0,4.580442190581142,2.213663039234473,-14.602807870522037
170,0.0,6.480941306208606,3.4803093267638956,-21.204619725383473
171,1.0,10.416949755762605,3.6946953144390813,-33.35955214175161
172,0.0,8.836068066984689,4.2985675244266774,-28.495981530168564
173,0.0,8.818702323109594,4.201434478390142,-27.725195361256713
174,0.0,6.0483209627812915,3.0041764525679886,-19.43419777719455
175,1.0,7.765853601968486,1.9741798084505782,-23.97151395446007
176,0.0,3.4982082165678214,2.0533840067240243,-11.641586515436721
177,1.0,11.236342336543185,4.305624535947526,-35.78512150897909
178,1.0,9.90581333953427,3.9292007023831355,-31.728033807180967
179,1.0,10.872871629211954,3.9998114462162127,-33.88812914493885
180,0.0,6.651778010241136,2.7620591812118995,-20.469891087545236
181,1.0,8.7622900762951,3.014417166317543,-26.950945755821607
182,0.0,8.274465953132758,4.058717137147405,-26.33200150807217
183,1.0,9.84929643531108,3.825671745229455,-31.72260308962624
184,1.0,6.937707756740884,2.0043369200338788,-21.63599635078951
185,1.0,10.852489072374485,3.870704856544374,-33.409619372386565
186,1.0,13.432694058404781,5.265265126933377,-42.40540422948055
187,1.0,10.016935463941767,3.20227773653856,-31.566787247543054
188,1.0,9.129465933555085,3.114485707100102,-28.182799397343825
189,0.0,7.442898252176559,3.612236195389477,-24.083678463823116
190,0.0,8.388052896414317,4.214545789704469,-26.905719176841874
191,1.0,11.500051344018589,4.460865536371202,-35.93143843403806
192,1.0,10.543731164503713,3.7488658446186207,-32.981464428774295
193,1.0,12.346472608822706,4.857250139777525,-39.52077886264526
194,0.0,8.877463828137694,4.283830043022413,-28.63550610011025
195,1.0,11.428377263935031,3.8829490366374286,-35.34906818958968
196,1.0,12.938077276579191,5.480548271830967,-41.35169239010517
197,0.0,6.143904507622375,2.6654509008333265,-19.608922337433146
198,1.0,10.382094491351141,3.9958904590249986,-32.45692586103114
199,1.0,11.532606348211743,4.395975097844772,-36.308809891663365
200,0.0,8.84230987417533,3.8477983057726677,-27.826914059219654
201,0.0,7.026026389914034,3.5179551335411965,-22.567327910535102
202,0.0,7.257159659392532,3.440946785388097,-23.3133660120327
203,0.0,10.186373902539042,5.0618504049387605,-32.83482539923683
204,1.0,8.438450832785572,3.2973565149604807,-27.330417049135434
205,1.0,12.624358083180853,5.243680176796053,-40.61122959339595
206,1.0,8.763399392316046,2.7512130758675934,-27.75594341019498
207,1.0,10.500025216696192,4.427874334225485,-33.57552148467149
208,1.0,8.348986865790895,2.5702399745702,-25.745784901335277
209,0.0,8.427696141790626,3.917659029560214,-26.901227084504576
210,1.0,10.358141900227652,3.766084659527894,-32.644972339064715
211,0.0,5.600188215227479,2.7360610693122416,-17.59338832662267
212,1.0,12.708629809013466,5.6090018709670755,-40.78335292425425
213,0.0,6.822229297251725,3.258526935774423,-21.505286118780937
214,0.0,5.544055060818452,2.6361399431342236,-17.32978234798565
215,0.0,5.178116597405891,2.1242312519372115,-15.932687995580071
216,0.0,7.563101721565293,3.773055814988368,-24.64141723527284
217,1.0,10.009765306439903,3.5512853684637964,-31.94515452759756
218,0.0,6.868323679788627,3.259048445329444,-22.033841938906424
219,1.0,11.197560474240342,4.321195706178036,-35.647855117177826
220,0.0,10.389129909785549,4.433125896486112,-32.12886839187127
221,1.0,13.370237135028024,5.458747606285695,-42.38912975474561
222,1.0,13.21491696204339,4.567527886488922,-41.02196714466008
223,0.0,7.580532842604285,3.8521168182712926,-24.675701561607426
224,1.0,9.50165153665049,3.5675392812011246,-30.401869441543372
225,1.0,8.51592420494261,2.7745714395967216,-26.796158899973868
226,1.0,12.463806065787638,4.777432869869685,-39.56280906782155
227,0.0,8.857061220102208,4.469663312761572,-28.42116932378598
228,0.0,7.487680417089267,3.721038693152155,-24.06675251413716
229,0.0,8.469225678179582,4.052166009084131,-26.426248500361268
230,1.0,10.256918770345097,3.9067574878175293,-32.33546501654439
231,1.0,6.25332153160315,1.8119842680210287,-19.954161048433008
232,0.0,7.480735597423188,3.8874292973005256,-24.05583563279908
233,0.0,8.237574160054095,4.231473420990106,-26.615563323494232
234,1.0,12.03689972774849,4.39306036294385,-38.22142215582099
235,0.0,8.376330747852071,4.12924749305199,-26.913946854987522
236,1.0,9.88157587374782,3.547726953566764,-31.087777089868936
237,0.0,7.2172364507942435,2.801913912759035,-22.51863751312514
238,0.0,9.579389173335345,4.352635251797156,-30.27423325637465
239,0.0,8.43394918446793,4.077964737472688,-26.788896928356596
240,0.0,5.709754258281023,2.80834342029973,-18.047143870360966
241,1.0,8.17268431717508,2.4033040565902386,-25.642173765866747
242,1.0,7.028115809985844,2.2430014172079638,-21.98665160204777
243,1.0,10.466985951446787,3.4519175484860023,-31.940551938803086
244,0.0,4.510453380120918,2.0971790862148305,-14.076033031804762
245,0.0,6.143505243980334,3.1802092296927724,-20.369048595235096
246,1.0,6.6457388866782825,1.9942226002903358,-20.890085010565176
247,1.0,11.158436242957862,3.608429285347299,-34.81953400291654
248,0.0,8.2503597057843,3.7374909423677876,-26.214773881875107
249,0.0,6.097422209604098,2.411143003332363,-18.81153297925475
250,0.0,11.646062940848255,5.854288443012626,-37.253708855418594
251,0.0,8.111928700032411,3.910892386322218,-25.637100669864473
252,0.0,8.191035310083247,3.763747475703293,-26.204573372455595
253,1.0,12.427425128144963,4.523150196737195,-38.771563651289334
254,1.0,7.830284370724234,2.2202563080078193,-23.782569449238963
255,1.0,5.545943413318445,1.6341776809249309,-17.48353480441031
256,1.0,9.940601090707286,4.0070259111223026,-31.681045251798338
257,1.0,10.944177747177266,4.464547006949646,-34.67351317914508
258,1.0,9.584176420662514,3.55816681601826,-30.12892665852861
259,1.0,9.070277637739474,2.7246685090398,-28.70128416076107
260,0.0,8.37413870285206,4.187316166040543,-27.52087976550249
261,0.0,5.589256964936408,2.6830797891220683,-17.58692245323676
262,1.0,12.032045983586155,4.450009163212816,-38.109875313799144
263,0.0,4.97816901455108,2.9643008378596285,-16.693590644989776
264,1.0,12.4169180287534,4.594727470436316,-38.784809919709836
265,1.0,6.733684544659464,2.367565340302826,-21.65966102824187
266,1.0,13.224031943334648,5.013209479569605,-42.00153620538842
267,1.0,8.098359208938806,2.871844105942795,-25.313312664468864
268,1.0,6.563352616515942,2.644882153072841,-21.49034527180959
269,0.0,7.585033316646986,3.331690982900756,-24.662752086169597
270,0.0,5.923326072946853,2.836023073079745,-18.433975014166986
271,1.0,11.925129755681482,4.652557237607097,-37.89875715810329
272,1.0,7.8364626544079545,2.714413253449678,-24.681407529235027
273,1.0,12.050067382610873,4.361191328921089,-37.745452906449444
274,1.0,12.487930901275625,4.963762245831732,-39.717073747194085
275,0.0,5.515522182258981,2.6991458760976874,-17.774121747997555
276,0.0,4.24235671110011,2.564043400998268,-14.61931895145033
277,1.0,8.81538455663114,2.8191904857365686,-27.511821394433273
278,1.0,8.846543493283866,2.8386322288792454,-28.181177534726892
279,1.0,9.420022417520478,2.877525388824721,-29.20816544603306
280,1.0,13.017105228458885,4.668988039803142,-40.753175177140434
281,0.0,9.664838558798067,4.9278553075020906,-30.864903526437313
282,0.0,9.346663223160387,4.546965953764277,-29.328379397874137
283,1.0,8.744030039006162,2.7790825594164996,-27.401328972234037
284,0.0,9.367777730350324,4.132238331108216,-29.43825608112486
285,0.0,5.0394191165572515,2.4121339538840245,-16.144485645648743
286,1.0,14.16364402713709,5.538736780617595,-44.437022206674875
287,0.0,5.580331986075596,2.425844610281704,-18.2537341788175
288,0.0,7.547470527238845,3.1033246044246017,-23.381868848014577
289,0.0,9.273436013550635,4.398573002973645,-29.7827947175473
290,1.0,12.853330969614198,4.344831726801337,-40.13738232020672
291,0.0,4.252841029057189,1.7630664130004696,-13.567675619977592
292,1.0,10.385194853885908,3.7442183023092173,-33.07953128427228
293,1.0,6.72274044053435,2.620392720325354,-21.634865407201378
294,1.0,9.305654051670182,3.3742574148771034,-29.239303433338716
295,1.0,9.31720574895728,3.6512140665247625,-29.836241858638406
296,0.0,7.902906515307237,4.0838816253877175,-25.562761108925315
297,1.0,11.468855893674409,4.14986176878173,-35.72535187779032
298,0.0,5.443127587769692,2.1767106645506837,-16.8526683836033
299,0.0,4.407728669255401,2.0057863243259995,-13.894345172771612
300,0.0,8.726870444456155,3.9613694418537495,-27.532265691930085
301,1.0,8.945457968423938,3.0709839705523927,-28.631719635804142
302,0.0,8.000793267012469,3.900430876080373,-25.735789840964703
303,0.0,4.0304830617826655,1.5580000479649387,-12.693661219533618
304,0.0,8.252920349523464,3.6791145001905283,-26.147447144400385
305,0.0,6.241942024420546,2.6609790625514997,-19.668946170833124
306,0.0,8.112271909845367,3.960009944663229,-26.454278085093417
307,1.0,8.3463423522175,3.4024880082329987,-26.843900049787546
308,1.0,8.068843584373463,2.6403236664640026,-25.34715076651071
309,0.0,6.250478855388516,2.96930867291329,-20.01578363094899
310,1.0,9.015752262058815,2.8118784035421713,-27.906749241723144
311,1.0,7.694872151066104,2.5901091900657285,-24.10218281106332
312,0.0,5.999954138805531,2.6677175462823697,-19.109379288219465
313,0.0,9.4137769922722,4.365348970685665,-29.58530206157028
314,0.0,8.005276329146835,4.236884257348677,-25.90006696205974
315,0.0,6.47279055771729,2.897205606865506,-20.432176690806614
316,1.0,7.662069294340337,2.1841043067814656,-24.42173915603487
317,0.0,6.448193046539336,2.7340493097532867,-19.93750209847817
318,0.0,6.774658960123793,3.65777589058512,-21.929915870849822
319,1.0,6.093265984952371,2.2292937641274335,-19.81705423205108
320,1.0,9.743785013272582,2.9667188230848343,-29.815270772647153
321,0.0,3.9590251450957674,1.5552214497872041,-12.25409771482939
322,1.0,11.201286585556408,4.291632416899241,-35.64294762512245
323,1.0,8.024357019059002,2.2206061803242414,-24.566868891728003
324,1.0,12.534859759719003,4.950258950519648,-39.984796280121756
325,1.0,8.534216589877024,3.2530625263200066,-27.229503393508665
326,1.0,9.67196565304171,3.967686783824084,-31.20101620536842
327,1.0,10.92671898261452,4.0431402607061715,-34.097134186710775
328,0.0,8.027817885180987,3.966107970701055,-25.7041277512359
329,0.0,4.82348017246412,2.097902391156924,-15.024490925891902
330,0.0,6.157476163353257,2.7169087062371515,-19.447345999162145
331,1.0,11.702090434064301,4.366555745759504,-37.07245857956127
332,0.0,4.025618903701358,1.8123063563463568,-12.703580507829349
333,0.0,8.373588127814465,4.237938865430673,-27.391772080421458
334,0.0,7.7654729230468895,3.4769763129091276,-24.40258823680154
335,0.0,6.5371823270148095,3.2165607177800126,-20.903127401525307
336,1.0,10.101945625165346,3.687395551447698,-31.814052283848508
337,1.0,13.944141260464178,5.042901687625397,-43.72840167839943
338,1.0,12.096813548075183,4.546795490533786,-38.1004440327341
339,0.0,7.907062383727247,3.9873536779592187,-25.443183634753538
340,0.0,3.4727141212343526,1.6102926181054869,-10.784495596523495
341,1.0,9.326128294857117,2.9541763129248793,-29.09409750027645
342,0.0,5.4417688376770394,2.7188418527862765,-17.835445219329376
343,1.0,6.877022889293206,2.0268885134683416,-21.37720189600323
344,0.0,7.902113054436848,3.540903777774855,-25.212241911816783
345,0.0,4.563684474024338,1.851512230344258,-13.709244171463798
346,1.0,8.942053902003392,2.6411358308832753,-27.729898198579328
347,0.0,13.024856317441031,5.924460908348012,-41.46592297984802
348,0.0,5.863523582048149,2.7332152191129366,-18.62633915149857
349,1.0,11.430676319942807,4.704657501854156,-35.978517038909956
350,1.0,9.544713041255465,3.7319971917096333,-30.113818917524572
351,0.0,5.987565029231282,3.002215837889983,-19.274847103622264
352,0.0,2.9885198623759206,1.6691391348119935,-9.543928603746824
353,0.0,10.037633703338699,4.407653051605261,-31.181579300865153
354,0.0,6.7136136196464635,2.797730430410302,-20.966664784988943
355,0.0,5.077615177604727,2.5441398702554863,-16.44384119366373
356,1.0,9.965813325587531,3.4238689060170433,-31.089454540534813
357,0.0,9.444973483484034,4.186236592589977,-29.717542431067145
358,1.0,11.34327874093783,4.507478358405592,-36.24761335967623
359,0.0,8.579294925204652,4.288799418086145,-26.854117129803566
360,1.0,7.8726630698035,2.856957275945507,-24.853890874074978
361,0.0,4.851833481691475,2.203239177037812,-15.659270265792754
362,0.0,6.203359858997323,2.6263713805184095,-19.417272814491614
363,0.0,8.047432355535397,3.7695298387371046,-25.170132546538174
364,0.0,6.285101709533853,3.4245141089346127,-20.581079703927056
365,0.0,9.599785050475985,4.639849765420894,-30.43020695969366
366,0.0,10.685166166502416,4.766177141465254,-33.21646451797481
367,1.0,9.495633256754639,3.277798916998811,-29.709855006506903
368,1.0,8.17709770188327,3.206001257112273,-26.764195547105704
369,1.0,9.022100820794831,3.128051694775187,-28.603261004865434
370,0.0,9.0483986115248,4.493168080064338,-28.710381541215757
371,1.0,10.968991011444164,3.524421302592154,-33.88476048796893
372,0.0,3.5160504324862196,1.549158155493426,-11.33792087212655
373,1.0,6.653318716890079,2.029699841539774,-20.617847569387674
374,1.0,12.120636689371851,4.773258110915215,-38.6486364608119
375,0.0,7.7578765342511415,3.7062942181045737,-24.781753139531137
376,1.0,4.210557937150333,0.47605249891976964,-12.496891606437066
377,1.0,12.966582776699948,4.85314960614382,-40.93514071158945
378,0.0,5.1600953108499645,2.6976961559463954,-16.61116422180887
379,1.0,8.254046786493467,3.260248716228405,-26.708341232099688
380,1.0,12.046166324998786,4.983171759141824,-38.58626265131492
381,1.0,11.459095624537419,4.538806739545269,-36.15785206786627
382,0.0,7.304239899866298,3.5438530720924364,-23.316869902991314
383,0.0,7.174013235564192,3.6340485176375537,-23.28454326576342
384,0.0,5.677990161609835,2.554088793472393,-17.442303482300755
385,1.0,11.782795818314845,4.325472116947952,-36.461924298799865
386,0.0,6.737040002513893,3.307426941554937,-21.884287856970126
387,0.0,7.459484951639495,3.466479094252107,-23.874379048976966
388,0.0,7.223812092250878,3.61139809791914,-23.316783910332898
389,0.0,9.145113669092867,4.777255587911918,-30.09412979427905
390,1.0,9.844927699140511,3.482733314734754,-31.148326439558968
391,0.0,11.28603016351142,5.037377232833857,-35.69377873172589
392,0.0,7.727825498037877,3.832830479348113,-24.574040733639258
393,0.0,7.528716407821007,3.723328911298016,-24.127253565541892
394,1.0,9.380304066524957,3.5013827467512235,-29.55890849376765
395,0.0,9.327687311177575,4.175399458586396,-29.64374886921149
396,1.0,7.829270333334996,2.7528327093479525,-25.002506240115125
397,0.0,9.634592914750616,4.794909182011761,-31.380983214201414
398,0.0,7.8251766549051744,3.777760640004633,-25.26538919474401
399,1.0,7.7755600998340615,2.7142961830609567,-24.967054455721236
400,1.0,6.234757775833739,2.2800831486638407,-20.08111076998564
401,0.0,8.754479707113727,3.7493407134119408,-27.703980473616163
402,1.0,10.166082465186847,3.165147580441482,-31.960968214243046
403,1.0,13.811241217115654,5.378874132092436,-43.50008749047284
404,1.0,10.273941867986075,3.7534168647583037,-32.37559688127622
405,0.0,11.299976419759371,6.017712666637175,-37.08918951699484
406,0.0,7.555436310119434,4.010869542160008,-24.666870040541127
407,0.0,8.225886247847097,3.5282925342693336,-25.723049229812386
408,0.0,9.505320665181634,4.494247708869939,-30.204751921222627
409,0.0,7.452678718197018,3.7752177699197245,-24.37721934701352
410,1.0,7.502023438277089,2.579785895704495,-23.7244401371453
411,0.0,9.580714773810575,5.162783178931831,-31.09100558486401
412,0.0,5.691112895942962,2.7746618078271466,-18.087057292642847
413,0.0,6.348150603412658,3.074018095390771,-20.506971654904085
414,0.0,9.107410893192245,4.341064938299718,-28.70312267273839
415,0.0,6.415764570626177,2.837483433440998,-19.91423070417123
416,1.0,10.737410213790765,3.90257535289769,-33.61682769882198
417,1.0,10.581678018722585,4.144134003382677,-33.381537140297915
418,0.0,6.85684772726955,2.9962792640486904,-21.742964071473576
419,0.0,5.777015532796514,2.6710305576842615,-18.76688776521053
420,1.0,5.240107553278346,1.550153599350304,-16.52047625411963
421,1.0,8.113554865569323,2.473450099947014,-25.648447739196456
422,0.0,6.9086280396325535,3.301683889941036,-22.2850459269776
423,1.0,9.463147074492985,3.230440881856655,-29.589761583136728
424,0.0,6.234572317182822,2.8610579472263233,-19.56505844789238
425,1.0,10.4894121095358,3.8051971249689878,-33.42030696960431
426,1.0,11.36407435661902,4.39226928371065,-36.22799059694504
427,0.0,8.708117986737456,4.233065410370031,-27.717786299499146
428,0.0,7.570215755366841,3.7931428170832246,-24.28790803035306
429,0.0,12.968222423215035,6.024829505900823,-41.13745716895002
430,0.0,8.205427549141747,3.5730892681490345,-25.793250352661882
431,1.0,11.554005626152614,3.868890104114185,-36.05991573348972
432,0.0,4.39297189782409,1.513917348682416,-13.791381286572458
433,0.0,5.048993374688722,3.0087704344706916,-16.68585302031898
434,1.0,7.730425383230171,2.340226456577208,-24.039240647307565
435,1.0,10.647070578273862,3.6227460852414883,-33.21858287362539
436,1.0,9.825569165255352,3.185166748989328,-30.2189174204621
437,1.0,6.730711240713108,1.79204400194987,-20.54593052638084
438,0.0,9.490127596507053,4.9009729142030025,-30.823305012971556
439,1.0,12.808932923852582,5.332940392931227,-40.96688145691296
440,1.0,8.615470266767925,2.7943706231225978,-27.29318204340762
441,1.0,6.979150459255364,2.7714814512618537,-22.678544006652803
