,rallies_attended-0,rallies_attended-1,laws_enacted-0,laws_enacted-1,funds_received
88,1.0,1.0,-0.23183254064251746,-1.0569363970667418,-0.3680181774709186
89,1.0,0.0,-1.461150960551785,-0.9472109181702388,-0.7025458963212294
90,0.0,0.0,-2.128377827420935,-1.1237453384283678,-5.907326218143034
91,1.0,0.0,-2.376818927392921,-0.8714473540331512,4.957245845257384
92,0.0,1.0,-2.0399219481032436,1.28639075799925,-12.144745505012226
93,0.0,1.0,-1.0542552134943193,0.7001005398975719,-10.269357198559216
94,1.0,0.0,-2.1834220334040686,-1.209953092863487,2.1203216873056254
95,1.0,0.0,-0.4814140118219261,-1.1135285916242523,-5.303276866973894
96,1.0,1.0,-2.604465546466237,-1.424996268198794,9.437469109912378
97,1.0,1.0,-0.5796889516672237,-0.15336094224348537,-3.06103783335591
98,1.0,0.0,-0.6584157242047994,-0.1056247922611461,-4.483560355882226
99,1.0,1.0,-1.3511588036479178,-1.5094797883441697,5.75194087083435
100,1.0,0.0,-2.947259907146628,-0.7184885554921636,6.638200373309178
101,1.0,1.0,-1.3332822058008817,0.8718241720629526,-4.30393987876519
102,1.0,1.0,-4.0351097237205,-1.0733141132033606,16.733920071056808
103,1.0,1.0,-1.5770036850196023,-1.2357854035978355,5.901163180774133
104,1.0,1.0,-2.6074285643992554,-2.1953689505354927,14.595659102010925
105,1.0,1.0,-1.905679145915181,-0.45821712794030117,2.939766940436922
106,1.0,1.0,-1.3633524985347036,-0.6581356680632731,2.009236645820676
107,0.0,0.0,-2.863789868068616,0.6409493216524268,-6.898527132541294
108,0.0,0.0,-1.9438335079174325,1.1192303659854979,-6.441100548566186
109,0.0,1.0,-1.294754418059946,0.3996230024877485,-8.38154146328596
110,1.0,1.0,-2.1258142694357964,-0.34367847488304654,3.7723171539429057
111,1.0,0.0,-1.1680817673313202,-0.1831109960935735,-1.3721713573895267
112,1.0,0.0,-2.0823821973530987,-0.3303849796774409,2.5787886497994945
113,0.0,1.0,-2.1373191688551305,-0.12731083234170004,-5.775565228961902
114,1.0,0.0,-0.16885662504325927,0.3248920714175956,-6.8357681879984025
115,0.0,1.0,-1.9235653453083421,0.2485279543293637,-6.946098820710586
116,0.0,1.0,-2.4739510681519885,-0.07653224358857813,-5.056814730778007
117,0.0,1.0,-1.176783564414802,0.5378543078917167,-9.640472073456067
118,1.0,1.0,-3.7256783729594165,-0.8937756572741893,12.470836490751001
119,0.0,0.0,-2.7805424422490113,1.2477407365438684,-5.309025568912252
120,0.0,1.0,-2.791053283264427,0.17072712767567844,-5.732375914582086
121,1.0,1.0,-2.1659291583747806,-1.2950826850888524,8.403690107506385
122,0.0,1.0,-1.9916574730149963,1.4179717063910435,-13.326070771008776
123,1.0,0.0,-2.8641110773742233,-2.5424020907308966,7.896707141521388
124,0.0,0.0,-2.827177740287254,0.9733844342441816,-5.073805938507249
125,0.0,0.0,-2.8013396233288037,2.0841986331429014,-7.247186789263098
126,0.0,0.0,-3.158770400307468,1.842261515837956,-6.4731516858715725
127,0.0,0.0,-2.7855477732617833,1.3890591947565103,-6.206033297075695
128,1.0,0.0,-4.111814582202067,-0.45627003171933,12.547993418972467
129,1.0,0.0,-3.0816221883607597,-1.4257692539999813,7.776161741741419
130,1.0,0.0,-1.5680297050516154,-1.1173385943470042,1.7187952975660878
131,0.0,0.0,-0.6116651970697478,0.209241250455037,-6.408211531391882
132,0.0,0.0,-0.1400499934267545,0.5985314614697727,-6.707198404737063
133,1.0,1.0,-1.3695684330919529,-0.07602759142421128,-0.7178771135609523
134,1.0,1.0,-0.3522460113488508,-0.3020952206761599,-3.1261289991309518
135,1.0,1.0,-2.0094726336957414,-1.1506228742913422,7.879831096140055
136,0.0,1.0,-2.309722689418887,1.2086451489364605,-11.270607654495905
137,1.0,0.0,-2.440561118506129,-1.7590450209254769,3.6938176339860416
138,0.0,1.0,-1.533772981353748,0.3596265925816734,-7.141818966840544
139,1.0,0.0,-3.3916116463969104,-0.947542440579505,8.689445981836137
140,0.0,0.0,-1.0623083853498874,0.8835051964922624,-7.292258378691792
141,1.0,1.0,-3.1814725913609396,-0.979647759506022,11.475385583190583
142,1.0,0.0,-1.1732929400813439,0.07860742935861281,-1.9460083100388386
143,0.0,0.0,-3.328412049639896,2.2424743192216994,-6.360241405565866
144,1.0,0.0,0.30272664093329116,-0.4120879462464535,-8.931678543046093
145,1.0,0.0,-2.5367628391799433,0.11534592053491899,4.134400967707616
146,1.0,1.0,-2.9068298802318813,-0.6324625017567,8.217331717750817
147,1.0,0.0,-2.8809869229007283,-0.7005724451988017,5.251411641404475
148,1.0,0.0,-1.8046201020517636,0.16797412373734844,-0.1069411728657621
149,0.0,0.0,-2.3381163666252034,1.2890348166134598,-6.4933640711707445
150,1.0,1.0,-0.3863534495844041,-0.2388197207651626,-4.65330619472193
151,1.0,0.0,-2.5896451051267353,-1.3684652271592153,5.159830725952637
152,1.0,0.0,-1.861562474382606,-0.23863202290214675,1.1835812580655918
153,1.0,0.0,-3.1955446019070353,-0.34590256305567435,8.344997080265571
154,1.0,0.0,-2.221568962737853,-0.9669211293999975,2.932230222980074
155,1.0,1.0,-1.1171353952781673,-1.1931949225797607,2.8536669018546568
156,1.0,0.0,-3.234117699453284,-0.8041007948519991,8.01132227363594
157,1.0,1.0,-0.5178906658070892,-0.6693860157757496,-1.803123426549126
158,1.0,0.0,-2.1021952070953698,-1.1097569578334976,2.9679676476335284
159,1.0,1.0,-1.1934905269020597,-0.8200288024646721,1.8716095967897068
160,0.0,0.0,-3.368547252051021,0.42917159869484167,-4.4137895566991805
161,1.0,0.0,-1.3977942201688902,0.40548193586382897,-1.4575924177804067
162,1.0,1.0,-1.9318858594507928,0.12727383300228978,0.8931267537601868
163,1.0,1.0,-2.599036715633741,-2.534560488570805,14.907106865012198
164,1.0,0.0,-3.175311891736455,-0.7273194582442246,7.620969446708108
165,0.0,0.0,-1.75584261561129,1.2293004101467737,-7.0574192864054375
166,0.0,1.0,-1.6945343423381036,0.41609066190950017,-7.3667315689858786
167,1.0,1.0,-1.9976532544373333,-0.16939634437157813,2.9166836238628804
168,1.0,0.0,-0.6570657489458498,0.5112807029380304,-4.736496794612943
169,0.0,0.0,-3.5190478517405537,1.351205926370034,-5.907885457769247
170,1.0,0.0,-3.425053862664607,-0.5602683733099553,7.744692264998678
171,1.0,1.0,-3.367491473895695,-0.835757304949013,11.988123800688154
172,1.0,0.0,-2.520895912042287,-0.9509147346363415,3.715913014874161
173,1.0,1.0,-1.9450385855943129,-0.5549629957823994,3.6385451199595065
174,0.0,1.0,-2.513097605820037,1.605743780102702,-12.033461032716582
175,1.0,0.0,-2.236679741219426,-2.4947779083324555,3.381240139369958
176,1.0,0.0,-0.1454465225697159,-1.0480427540579083,-7.53662410869891
177,1.0,0.0,-2.9517426012090686,-0.9535747991141406,6.189588478157486
178,1.0,0.0,-1.8467994568816453,-1.0576448741965057,2.0714079137208055
179,0.0,0.0,-1.7954155126007965,0.6214981796749246,-7.207181576162728
180,0.0,1.0,-1.5797124972552536,-0.14727793440299286,-5.179042082301262
181,0.0,0.0,-0.05393365221126745,-0.2153996124618392,-7.252476257146094
182,1.0,0.0,-2.3310661518534457,-2.133044584913561,4.964193025109451
183,1.0,0.0,-1.923027080542583,0.2770261254320353,1.2349233260722823
184,0.0,1.0,-0.604341005272649,0.09774994845204998,-6.496851114724315
185,0.0,1.0,-2.657818035488045,1.9978689898215503,-13.742650439296868
186,1.0,0.0,-1.1752736057775497,-0.25149458459618995,-1.5213623440526614
187,0.0,0.0,-3.7844493736876834,1.7502935029127988,-6.450027188346574
188,1.0,1.0,-3.6977932243505443,-1.5665033907926182,16.739125850271765
189,0.0,0.0,-3.098799252938435,1.894425936168458,-6.665197317328972
190,0.0,0.0,-1.4616424684253717,0.8831317846694187,-8.628761248507029
191,1.0,1.0,-1.1300448130197775,-0.09161564227756125,-0.7354347045044078
192,0.0,0.0,-1.728355456032995,1.3107092433185263,-7.362423252949956
193,1.0,1.0,-2.5545520417393854,-0.39678835931247936,6.733942479216935
194,0.0,1.0,-2.019887227877625,1.2850781692761781,-11.04530318535333
195,0.0,0.0,-2.9879411597175194,1.405209102554317,-5.837669616558421
196,0.0,1.0,-2.2757406821391055,0.9472740165213979,-10.709487423982676
197,0.0,1.0,-2.2715485091322725,-0.1577643152834053,-4.948668709713298
198,1.0,0.0,-2.024991672511108,0.3115545617588976,2.0230707322603405
199,0.0,1.0,-0.5518427558841339,1.3584411742903097,-11.809950374682158
200,1.0,1.0,-3.6931443943600852,-2.27298431056759,20.230549476851422
201,1.0,1.0,-3.0588979890737793,-1.2653936085803306,12.748828730559989
202,1.0,0.0,-1.2379238597804085,-0.16925953775216962,-2.226009561398048
203,0.0,0.0,-0.9770911796451627,1.154564237964562,-7.5150007804266075
204,0.0,1.0,-2.365204576383134,0.5264662931929897,-9.037704833117846
205,0.0,0.0,-3.1236603714764373,1.056855928291008,-5.924431514006452
206,1.0,0.0,-2.0046068648247766,-0.5863209415556149,1.1076270302449291
207,1.0,0.0,-3.074410347630084,-2.286123656014046,6.932272724725259
208,0.0,0.0,-3.0651473634381228,0.1000351399723376,-5.355131229126629
209,0.0,0.0,-0.66309700543457,0.10706816306510755,-7.570476462911715
210,0.0,0.0,-1.831377721299575,1.2354220121922586,-7.8233752980068125
211,1.0,0.0,-1.1562331849788803,-0.8114834278920651,-2.1432425488464717
212,1.0,0.0,-1.42020473663412,-1.2169931206412334,0.6571393845645801
213,0.0,0.0,-4.026902371813948,1.5716541283891146,-5.590869991363006
214,0.0,1.0,-1.8581689027969381,0.9201902857700086,-10.881277240779529
215,0.0,1.0,-0.36789253776113906,-0.43290542696847445,-5.113430682330254
216,1.0,1.0,-3.92750714602532,0.7560159841648229,6.667544075671396
217,1.0,1.0,-3.101433377147356,-1.4595274820664832,12.059750598184038
218,0.0,1.0,-1.6939210561970524,2.0051213691919862,-15.262169165490214
219,1.0,0.0,-1.203366954398318,-1.1444233655864637,-2.908006304099634
220,0.0,0.0,-3.477332988150634,0.7792375336839912,-6.066213638641476
221,0.0,0.0,-3.4196225476816906,0.2367976080677332,-5.634402670978549
222,0.0,0.0,-2.216329862803759,0.7870649994726825,-5.415448590645782
223,0.0,0.0,-2.1116000722547046,-0.03336134203529573,-7.075260555679885
224,0.0,0.0,-2.0279468286999847,1.145570678130127,-6.845660697914779
225,1.0,1.0,-2.243124301745825,-0.4456324627254148,4.779741439703447
226,1.0,0.0,-2.7969945178179048,0.27409150218794354,5.263908519104308
227,0.0,1.0,-2.466003067758935,1.8797301419490677,-14.214010518312062
228,1.0,0.0,-0.38300976657363495,0.3685448395065889,-5.867339726042564
229,0.0,1.0,-2.125031492599935,0.6264271404597281,-9.010453366719732
230,0.0,0.0,-2.5623452488774205,0.46741515674885037,-7.1185168072229885
231,0.0,1.0,-1.692496977680209,0.19639490593496023,-5.92259748675721
232,1.0,1.0,-0.5876226747470186,-0.9467512833352729,0.134094453406171
233,1.0,1.0,-2.92381558640804,-2.1662522068528083,16.382336631444478
234,0.0,1.0,-3.287642971667935,1.2950503103489608,-10.835675050637109
235,1.0,0.0,-1.7190891570863986,-0.7839180384199433,1.5877123030232454
236,0.0,1.0,-1.3959801985689548,0.43101736394254003,-8.480253350825953
237,0.0,1.0,-1.5113333505003692,1.176168465851736,-13.115097273639936
238,1.0,1.0,-3.558477546814565,-0.8780196362116206,12.86438268101739
239,0.0,1.0,-1.9599298695553373,0.0065203715114211525,-6.528849297858441
240,0.0,0.0,-2.0912306877875233,0.9772942065353805,-5.8602764560889895
241,0.0,1.0,-2.191718659315484,1.5783809329736598,-14.687010357075494
242,0.0,1.0,-2.080906173685558,-0.060070570477212426,-4.907165010342144
243,0.0,1.0,-1.8138511718848123,0.6533706203669755,-9.844298182500683
244,0.0,1.0,-2.254876210499162,0.8659777401851476,-10.093476962432643
245,1.0,0.0,-0.4954557249702425,-1.0434820953944177,-4.721629164662083
246,1.0,0.0,-1.1461191486514055,-0.8880247483489665,-1.2290910200521603
247,0.0,0.0,-2.185868863153595,1.7023268868126435,-7.808596834462843
248,0.0,0.0,-0.8477410026710428,-0.0661261970654013,-7.713032198505177
249,1.0,1.0,-2.346242086206985,-0.8197512474978809,6.2059463823398815
250,1.0,0.0,-3.505741514093912,-1.3188872326162824,9.662951415008074
251,1.0,1.0,-0.13175736979920538,-0.2497873024637317,-4.6708955923807105
252,1.0,1.0,-0.9645980437921002,0.3735364852249252,-4.955606976677752
253,0.0,1.0,-2.6778200853645586,0.6344518816032085,-8.183887831919739
254,0.0,0.0,-1.7991616837373308,0.6921915102009554,-7.004141759137447
255,0.0,1.0,-3.4843185864436688,1.426095635886882,-10.47768146624686
256,0.0,0.0,-0.806164842009067,1.3167478073763839,-8.163254580153072
257,1.0,1.0,-3.1133399138753832,-1.256748454926535,12.001995385245642
258,1.0,1.0,-2.042073497828039,-0.28016370029859666,2.748470425450192
259,0.0,0.0,-0.8469810205148762,0.5462694598739228,-6.635843703610911
260,1.0,0.0,-1.7101274696143591,-0.5063583829938684,1.582066698200228
261,0.0,0.0,-0.8468749229271788,-0.6313100053783676,-6.842415426843417
262,1.0,0.0,-1.0431953179847313,0.05229515828162917,-3.0021098431401114
263,1.0,1.0,-0.7855014871271229,-0.14784765675001255,-4.270709015314999
264,0.0,0.0,-1.6021801507804363,1.5803416939361727,-7.626168616004541
265,0.0,0.0,-2.0832613916126266,1.346051721292862,-6.946030499785339
266,1.0,1.0,-3.735575538813923,-0.5102366295351012,12.006574291403362
267,0.0,1.0,-2.8183981787298196,2.1673319696869746,-14.738514372141811
268,1.0,0.0,-1.1043731232371574,0.12175242483525867,-3.196091197521838
269,0.0,0.0,-2.3167377432014136,1.1278439212094615,-7.034871328116416
270,1.0,1.0,-3.0930052350679462,-0.04592761945495227,6.935039895012755
271,0.0,0.0,-3.8693252765229937,0.6499131060141039,-5.577592860153936
272,0.0,0.0,-2.627522972928356,1.8281011815632393,-6.987837177795042
273,0.0,1.0,-1.2848806321856425,0.5661045853892746,-8.423487974924308
274,0.0,0.0,-1.2556135622114208,0.43502551632801384,-7.9954870258856445
275,0.0,0.0,-0.2835656909338098,0.03625757681490396,-7.729647564098332
276,1.0,0.0,-4.059503144657553,0.3073581098808673,10.042664031394526
277,1.0,1.0,-2.5486490528923156,-0.42281661134601806,5.317798213675772
278,0.0,0.0,-1.3469813987683323,0.9250209175955709,-6.604525107873473
279,1.0,1.0,-2.457187844926847,-0.9204041778491291,8.51772973606499
280,1.0,0.0,-1.1050907546991908,0.49341284952589415,-3.2499690528286496
281,0.0,0.0,-1.5373306338728028,-0.020225725989647336,-6.833865960161468
282,1.0,0.0,-2.7852821448305143,-0.9562075906449914,5.7323756611573895
283,1.0,1.0,-0.9337454553067102,-0.13945569757884985,-2.4566870005189596
284,1.0,0.0,-2.209590886596647,-0.900924584613497,3.7729888109280125
285,0.0,1.0,-2.3287890482720983,-0.3569752709129883,-4.626358765625524
286,1.0,1.0,-2.09251455249078,-0.43667164299535355,3.8096861312164174
287,1.0,1.0,-1.0403008370318547,0.038994824306276266,-2.8077928468491145
288,1.0,0.0,-3.496319670749319,-0.17897751879140777,7.998573282936212
289,1.0,1.0,-0.8102192231692305,-1.080745083146058,1.6141558545381005
290,1.0,1.0,-2.7501680908801114,-1.2705803357971195,10.662169850653576
291,1.0,0.0,-1.2858611541269016,-0.050568646423965746,-1.8503717074799235
292,0.0,1.0,-2.5225298467852437,0.383153060339654,-7.230656827144499
293,1.0,1.0,-1.6165970662322215,-0.25455291351383097,0.4643451997424277
294,0.0,1.0,-2.414478884479177,0.2552685348160808,-6.3490245334161
295,1.0,0.0,-2.8071543237332635,-1.8693580086694843,7.300846764179845
296,1.0,0.0,-1.779715969076903,-0.9255992391143872,-0.31183336444612575
297,1.0,1.0,-0.783011292810122,-0.3399816258987267,0.21066414878902817
298,1.0,0.0,-2.9964797998710555,-2.4852067471646135,8.538871687709616
299,1.0,1.0,-0.30883763843516787,-0.6587508260514972,-1.8919376347558812
300,1.0,0.0,-2.377096209306058,-0.570938149940424,4.507735163383406
301,1.0,0.0,-2.599976859018562,-0.6893288993294333,4.838714307852175
302,0.0,1.0,-2.925255368693092,1.3353213967569812,-12.4203829888793
303,1.0,0.0,-1.4070356895822371,-0.249608231768512,0.04710056493835468
304,1.0,1.0,-1.6962545728448999,0.14373114485902028,-1.1843941933930253
305,1.0,1.0,-2.6194862384428137,-0.5127563454266633,8.251666906325735
306,0.0,1.0,-1.8285218757020472,-0.6272883253844308,-4.022434268671846
307,0.0,1.0,-1.255367278136255,0.40433116179996503,-7.960000250678609
308,1.0,1.0,-2.0288983057109777,-1.4976481855994566,8.814704035749347
309,1.0,1.0,-0.8453249730396553,-1.950730377888942,4.563724814533213
310,1.0,1.0,-0.7846965530758594,-0.7597711498672295,0.07836982846730489
311,1.0,1.0,-1.5383990109032748,-1.8025835306423117,7.3398133382963255
312,0.0,0.0,-0.9828115745063091,0.35385175960260085,-7.45555938583793
313,0.0,1.0,-2.95788617008844,-0.17663862675520825,-4.387096393891661
314,0.0,0.0,-2.083452537862438,0.5030499264880327,-6.716571354677985
315,1.0,0.0,-0.935938529849742,-1.0387305294496727,-2.97095033268059
316,0.0,1.0,-2.00768175267259,1.081032684228262,-11.947046609559415
317,1.0,1.0,-1.3320832920981727,0.06459731709482786,-1.217705248968183
318,0.0,0.0,-1.6563529139394915,1.5821479775000364,-8.845171858459032
319,0.0,0.0,-2.09949038189698,1.0940453342707903,-6.9741148397099
320,1.0,1.0,-2.1898984230487937,0.7449541399512495,-0.8042488299152781
321,1.0,1.0,-1.7609333864435672,-0.6429575080124752,4.463979489622382
322,0.0,0.0,-2.870363150422432,1.115811766389903,-5.662914809254038
323,0.0,1.0,-1.3936669750890929,0.5214892639497978,-8.993749111181046
324,1.0,1.0,-2.6842495384550675,-0.8440144692622586,8.940700473351859
325,0.0,0.0,-2.3126603623690523,1.0105668776971095,-7.123522267926033
326,0.0,0.0,-4.616120739891215,1.5285101693507754,-5.583125030311883
327,0.0,0.0,-1.9125520676634657,-0.06269285858915485,-5.212376278629759
328,1.0,1.0,-2.3353069877096857,-0.6694180255538109,6.471513514270245
329,1.0,0.0,-1.1022149173420548,0.387643770927785,-1.9613517586068188
330,1.0,1.0,-2.7377735976295288,-2.182052783522116,13.097281557192744
331,0.0,0.0,-1.2858484188812649,-0.9502543183179222,-6.735329645204123
332,1.0,1.0,-2.994734537939204,-3.3153879414654543,20.68582617361778
333,0.0,0.0,-0.3485761313824507,-1.8207289514335405,-5.81318132823613
334,1.0,1.0,-1.1735098844721519,-0.8711057904036947,2.0234538548139636
335,0.0,0.0,-2.4246065376201087,1.7443075463156117,-6.782443728470806
336,1.0,0.0,-0.5131044977292454,0.590372221008796,-5.647626208232098
337,1.0,0.0,-3.0296683815892633,-0.9963789059986169,5.980372501518358
338,0.0,0.0,-2.8829726845944528,0.7785392305440183,-5.881803270162237
339,0.0,1.0,-2.3430544392155666,0.7755327505109091,-9.058682244846104
340,0.0,0.0,-0.41620253216751424,-0.5132777374187929,-5.956966631241457
341,0.0,1.0,-1.687946511786444,0.38413348583091267,-7.550887258595089
342,0.0,0.0,-2.7920047820517713,0.375739419842249,-4.911895840786116
343,1.0,0.0,0.24404851117974724,-0.20978448765745777,-8.294705336325807
344,1.0,1.0,-0.6832788787652639,0.09742988077473094,-3.576504013952057
345,0.0,0.0,-1.4652040007875031,0.729379084963949,-6.134326902942174
346,1.0,1.0,-2.760317400008841,-1.770628603738562,12.38086859479337
347,0.0,1.0,-0.4414181950849969,0.15934846869413127,-6.847062458370983
348,1.0,1.0,-2.5112300962205847,-1.7216976729198596,11.658047253409062
349,1.0,1.0,-2.723194135177204,-1.8786578925251387,14.048974044382971
350,0.0,1.0,-3.4104422799719645,1.3637421943429697,-10.562685421517312
351,1.0,1.0,-1.0583984226970111,-1.3238608972647747,2.577181766250911
352,1.0,0.0,-2.5113761086181783,-0.776657736006893,4.342227574554674
353,0.0,0.0,-2.1088985294367038,1.0299652527655339,-7.291933951598129
354,1.0,0.0,-2.685875409004059,-1.1395461910307954,5.900558389664987
355,1.0,0.0,-2.170545184603278,-0.43433823621876677,3.630824190182813
356,1.0,0.0,-3.0465172927856585,-1.567272574833797,7.1580037681909685
357,0.0,1.0,-2.118122879821543,0.08721798175209572,-6.528100789049262
358,1.0,0.0,-1.591652182153183,-0.6020464147284671,-0.02533072269609038
359,0.0,1.0,-2.9002080190265627,0.49044388593140753,-7.933641448721997
360,0.0,1.0,-4.149760208017447,2.1990228090177664,-13.541878153825117
361,0.0,0.0,-2.4109824375752122,0.595733519602796,-6.111516987775424
362,1.0,1.0,-2.1306206409970887,-0.9712838887999138,7.138174890272551
363,0.0,1.0,-1.2489633516413554,0.6159212454826939,-10.130636058684537
364,0.0,0.0,-1.5081998794571452,1.0052742271814377,-7.868411335773697
365,1.0,0.0,-0.8463160784048769,-0.7624488887568451,-3.522000390817468
366,1.0,1.0,-1.21894784131008,-0.8728255307657888,1.8184561413591336
