,retail_revenue,var_1,demand_level,customer_expenditure
73,0.0,-1.6694886847824435,-3.2660704250686248,-15.37795498497561
74,0.0,-2.442044233265355,-3.950527994605993,-18.416775962641996
75,1.0,-0.45763354432729186,-5.502286238207967,-14.082138781116363
76,0.0,-3.4797946970879634,-4.858168046129738,-22.063172507666447
77,0.0,-1.8261416438277331,-3.165445960793504,-14.342429070524785
78,0.0,-1.332469018725538,-4.671795428152329,-17.18118791466172
79,1.0,-3.244504870070826,-3.7839764543951464,-16.226783427850677
80,0.0,-2.353018222588542,-4.025958495299772,-18.15331519262603
81,0.0,-2.0673903685919632,-4.159528498755124,-18.326542850640926
82,0.0,-1.906632886435312,-4.018604278921625,-17.951444642594538
83,0.0,-3.297516252446374,-3.0063100552825857,-18.44654483291808
84,0.0,-3.4493584207036987,-3.5397360590711795,-19.69753489877671
85,0.0,-3.5667878985947947,-4.449744280733093,-21.439730865165757
86,0.0,-2.470143420092193,-4.124635825420534,-20.852809295282228
87,1.0,-1.1211659065999942,-6.709348160674232,-18.403687861856802
88,1.0,-2.050567261157652,-4.623686472501476,-16.25572619708445
89,1.0,-2.270368648018557,-4.867747886719424,-15.82422604507004
90,0.0,-2.1738753059563933,-3.7275231394740533,-18.291826396720396
91,0.0,-1.5865929426779164,-4.700572497687148,-20.83213582670791
92,0.0,-1.178985993517611,-4.027284421900454,-16.33440498903601
93,0.0,-0.7347411757077131,-3.741625818488309,-16.460205506481227
94,1.0,-3.4985070192732275,-5.40771453719716,-21.965933161245303
95,1.0,0.11739770917864023,-4.140820926879035,-7.31544778109069
96,0.0,-0.63403082179737,-4.5041870779724755,-15.377384303578776
97,1.0,-0.9094212011807741,-4.626851684624125,-10.929141190215882
98,0.0,-1.3032225422452075,-5.718571158602026,-20.42618037087447
99,1.0,-0.22321946897213563,-5.202032723506574,-11.765761017795183
100,0.0,-2.8494486868313618,-5.131374269143456,-22.62046400297831
101,1.0,-2.2976388689507203,-4.24790508708021,-15.536634119674321
102,0.0,-3.2223970671667264,-3.94606757563574,-22.438049037120432
103,0.0,-2.5742309336709646,-5.159426510821746,-22.841570935836874
104,0.0,-1.8334075793586808,-7.5629163794493,-27.093564451281672
105,1.0,-1.4793930060923233,-4.175604549719219,-12.716841477075594
106,0.0,-2.3891153882278173,-3.298811456929858,-15.871042501924824
107,0.0,-0.5413511628235264,-3.895492717212962,-13.089742539690397
108,0.0,-2.6218140732217665,-4.485367805205386,-21.870935269091568
109,0.0,-2.552304488010237,-3.038053992595528,-18.279563430355985
110,0.0,-3.5284476591085343,-3.239429138820932,-21.092156223440664
111,0.0,-2.1311090607274745,-3.558221003235321,-16.634874367241515
112,0.0,-2.704550019595191,-3.9793680558256415,-18.212604145021228
113,0.0,-2.3737273570485864,-4.96792121898412,-24.47819370728736
114,0.0,-0.31378354345726267,-3.039781688499036,-11.531332244255982
115,0.0,-2.3220736661955907,-5.250118329567226,-23.886824804320884
116,0.0,-2.375873703064339,-5.283261653400329,-23.905947349264423
117,1.0,-0.25072605862143593,-5.100671282523498,-12.774782605484456
118,0.0,-2.727146546267106,-6.317486430364519,-27.60836380851917
119,0.0,-2.336877001505348,-4.534105260569997,-19.482529769989103
120,1.0,-2.682976876794679,-4.9189706728060525,-16.645528466242446
121,0.0,-3.8079939309601856,-4.666597505537802,-26.568032554243615
122,0.0,-2.956532974013168,-4.35247805975426,-18.73874271123293
123,0.0,-3.1758745840010136,-2.248065732053528,-16.836187536423232
124,1.0,-1.7302179754504106,-4.139302579200744,-11.052630320935599
125,1.0,-0.4019632002707061,-3.6047929265430305,-11.063436165331025
126,0.0,-1.6473376711060819,-4.716628360939021,-17.285625627244332
127,0.0,-1.4406432234242477,-2.5551801400633423,-11.737469999778824
128,1.0,-0.3717417477267373,-5.8454739504401765,-15.208314923532802
129,0.0,-2.2603623120554617,-3.483962985925894,-17.329795291342666
130,0.0,-2.6493163414169616,-4.121121264164282,-21.576494246003513
131,0.0,-2.357743839813592,-2.598322214461686,-15.139812891015705
132,0.0,-3.0300963968536845,-4.181185745567511,-19.75768017615796
133,0.0,-2.871527076329626,-3.150608664424353,-17.157431955918995
134,1.0,-1.195856722885022,-4.70330144196214,-14.875790636630661
135,1.0,-1.2674673136212005,-4.13669124071355,-13.080466260514829
136,0.0,-0.5573024475588566,-5.087913623172474,-17.100396405023123
137,0.0,-1.9526700977376297,-5.684827881350158,-23.395085864511213
138,1.0,-3.546993212591038,-4.06983210309754,-16.96024075659516
139,0.0,-1.9988785286172055,-4.301527509367002,-18.1837592437044
140,0.0,-0.7969145079380899,-5.04782487620048,-17.6500447182313
141,0.0,-2.1706893020695794,-4.39649931799045,-20.569779208197552
142,0.0,-3.0558254518810237,-3.4225002241045956,-17.524565245869248
143,0.0,-2.808744080563352,-3.437740995467035,-17.902982909670293
144,0.0,-2.422636593034691,-4.727251177119731,-19.407789780882773
145,0.0,-3.9573201992999922,-6.577901082652233,-25.71202211928142
146,0.0,-2.631960127060211,-3.046560282122836,-17.73397164153826
147,0.0,-2.592766791174725,-4.802757905223348,-22.73866709399524
148,0.0,-1.4477064397943133,-5.007664462239118,-18.14535159074149
149,1.0,-2.5112830204928605,-5.883680951322199,-21.180743790704554
150,0.0,-3.637589328355569,-4.249606219230807,-19.19473587713886
151,0.0,-2.2840789340048935,-5.455674266052833,-23.72756252451351
152,0.0,-2.161365605463964,-5.129129172624596,-19.44396089433488
153,0.0,-0.9862792697944441,-4.852984975206329,-19.129142405424698
154,1.0,-0.06420213245353645,-4.14035783323872,-9.37999637456543
155,0.0,-1.0568980195958977,-3.2087665636815244,-13.732817138673393
156,0.0,-2.8830615269037247,-3.3130388019242414,-18.865439095693407
157,1.0,-1.7078359034564283,-5.547195943082223,-18.316237204781217
158,0.0,-3.7114929171933744,-4.281130222741751,-25.573811784774364
159,1.0,0.9483170537105714,-6.385765732474713,-13.79845985908993
160,0.0,-1.7215069250838628,-5.451721865904789,-22.35039408379899
161,0.0,-2.148386759075185,-6.334425298487982,-24.58352617910145
162,1.0,-0.9483988216639141,-4.197519347773235,-10.851221371014503
163,1.0,-0.5045064489298701,-4.797004178019926,-13.373549168210666
164,0.0,-2.405249408595457,-4.806553525878763,-23.00377055408122
165,1.0,-0.6475717284464655,-5.494798347980528,-16.570206137649404
166,1.0,-4.220473303998203,-4.756900769943319,-19.27069925075878
167,0.0,-1.7412086977775922,-4.635435790277506,-18.82084299467552
168,0.0,-2.809804349079223,-4.167712450111219,-21.084221424799907
169,0.0,-2.444876958795583,-4.982908380647912,-22.151601764823564
170,0.0,-2.8585821326824434,-4.003656213946422,-19.715804473338732
171,1.0,-1.703244169739643,-5.571084818926446,-16.10796498875379
172,1.0,-2.0260943244387852,-3.796873360298109,-15.144719866033132
173,0.0,-2.943888823583093,-2.1836859888917197,-15.31363152032473
174,1.0,-1.2227568837196632,-2.7643965428327935,-8.869638962046166
175,0.0,-2.5646087029479103,-4.4508145831558705,-19.978772450368115
176,0.0,-2.811717268901896,-4.121220792856235,-19.52087430545338
177,0.0,-1.1708766670129744,-2.803508199967853,-15.973834590677203
178,0.0,-2.3296101169956733,-4.9974322709007435,-22.083523090373316
179,1.0,-1.626101870058453,-4.786248640017384,-14.940573714655212
180,1.0,-1.817281200909111,-3.062045758655355,-11.179702370000058
181,0.0,-2.34403613481656,-6.351253199127977,-26.347906115256237
182,0.0,-2.0440785332572524,-5.185794353635259,-19.949111122096834
183,0.0,-0.4048460433863674,-2.676825403203437,-11.46047307955032
184,1.0,-1.173198870150852,-4.577481868892196,-12.993904942483896
185,0.0,-1.815094043115173,-2.51473503395827,-12.22642852825079
186,0.0,-1.1698759215189616,-3.710218852170451,-16.04725197502185
187,0.0,-2.29752353314407,-6.207731373423,-25.95607515256496
188,0.0,-2.8820762901313053,-5.4858618006887365,-24.81079666463374
189,0.0,-2.8806759268205067,-4.148661552181551,-19.49596248790106
190,1.0,-2.3277775810392907,-6.017621647241135,-15.944605298410975
191,0.0,-1.4950599265073907,-3.551293997976474,-15.502828546807024
192,0.0,-3.4305133665715077,-3.8377331923090963,-22.367139721385875
193,0.0,-1.706585831814441,-4.187125968684824,-17.129472431676398
194,0.0,-2.5554759441840957,-4.562763494537772,-21.28790377945697
195,0.0,-2.687567079990896,-6.155669465697965,-25.970723799760187
196,0.0,-1.139566231262479,-3.3677013259317303,-16.810167118567573
197,1.0,-0.8937449511219124,-2.7963591336645477,-7.123951234563511
198,0.0,-2.2832026762491022,-2.932247507922497,-17.414984765024123
199,0.0,-2.0681394117910625,-5.094647770867761,-19.98521412361266
200,0.0,-2.7539368192592297,-4.953552146353232,-21.690097970905747
201,1.0,-1.0432640397489108,-6.423437726872091,-17.83937709041925
202,0.0,-3.781404220579014,-4.931987637945977,-21.752677662937536
203,1.0,-2.646289939127568,-5.023830005771073,-19.25592876483666
204,0.0,-2.150367757870206,-3.78071345974701,-16.957982249291288
205,0.0,-1.7043185374083305,-5.643114889190603,-22.223546378943677
206,1.0,-1.278577130775724,-3.224661898463276,-11.322465809751328
207,0.0,-2.212133757693638,-3.9807143314644433,-16.93562149663058
208,1.0,-2.5715619270321044,-5.229756980488644,-19.430074587951083
209,0.0,-3.823331621236208,-6.646563466212147,-28.953776049995827
210,0.0,-4.2441872362717685,-4.962269979725941,-25.918080890210636
211,1.0,-1.127138738676143,-4.760932658617305,-15.030802277512697
212,0.0,-1.531535844697904,-6.774561199727456,-24.360960863469177
213,1.0,-0.2944409161307986,-5.70970287098754,-12.790724251099824
214,1.0,-0.6170534847421956,-5.190203331467248,-13.472631826938677
215,0.0,-4.041226849243249,-6.2143449068943335,-29.078352733340267
216,1.0,-2.7368009526638533,-5.71952924770202,-18.999889835625506
217,0.0,-1.9514545207244118,-7.16048719491204,-25.945134927463045
218,0.0,-1.0456525480352061,-5.705584850916179,-20.92433107489269
219,1.0,-1.3786626675096318,-5.236408181705073,-15.990600070349904
220,1.0,-2.1705049444531284,-4.559930051736298,-16.742831563069547
221,0.0,-1.999127992562966,-3.56639955497902,-16.960728731736715
222,0.0,-3.071184250744636,-5.767853889382877,-25.489276545013436
223,0.0,-2.6796418057376448,-3.127031587830162,-18.079935231947456
224,1.0,-0.3238863081373089,-5.597039422051496,-14.108532095612402
225,0.0,-1.308964541906875,-4.730556273206611,-17.322397964152586
226,0.0,-3.69113835219203,-4.808141122012257,-22.26355437555442
227,0.0,-2.7968258779842197,-6.0627519121188875,-23.043660478691464
228,0.0,-2.1697526488557655,-5.366773742199364,-25.891219451134724
229,1.0,-1.3254229910909168,-6.335178850142947,-18.520199102862374
230,0.0,-2.08713951709019,-4.533061240261313,-19.552175992279153
231,0.0,-2.9785796971094447,-4.632424406654462,-22.52928681051494
232,0.0,-0.15738505158169702,-5.367814477768264,-19.977773651953633
233,0.0,-2.576021126246413,-5.309824437315123,-23.453646687500626
234,0.0,-2.119926079145897,-3.309438273302394,-16.79209135660099
235,0.0,-4.412186215224885,-3.8516202126049417,-24.42292327130467
236,0.0,-2.7034607717557972,-4.68331966043807,-20.60707998287919
237,1.0,-1.12787614588435,-3.901972996888858,-12.52018706211313
238,1.0,-1.3191892523040007,-3.5597936548128195,-11.784290447581693
239,0.0,-2.0023213434618454,-4.294894947689401,-18.883288556530115
240,0.0,-1.6370566052000965,-4.78030759787023,-17.469679304570455
241,0.0,-0.8611661925763989,-3.755512562653622,-17.481489603757712
242,0.0,-2.0691052192753636,-5.323659287094082,-21.21102205578657
243,0.0,-1.4200044319188925,-4.480182240766023,-19.153245507914868
244,0.0,-1.5837587364873862,-4.324218184460284,-17.723495661689196
245,1.0,-2.111478209131908,-4.703952446831384,-17.082491670896648
246,0.0,-0.20014494113226533,-3.76732634613964,-12.329392013648675
247,1.0,-3.3659458193164786,-4.662760723826623,-16.635779570865093
248,0.0,-2.9899159915326674,-3.7815875154188445,-18.86046811009438
249,0.0,-2.185242015721349,-4.788904654096114,-21.830564452758153
250,0.0,-2.1163813683150723,-4.431580086954272,-21.504186125660908
251,0.0,-3.374321898311826,-4.067123398374178,-22.13146756008492
252,1.0,-0.9443424997150609,-6.302987443970288,-20.401317588898348
253,0.0,-2.597571516856806,-5.105914156958337,-23.14598865925094
254,0.0,-2.2152887249528233,-3.4199970689927808,-16.900339483881204
255,1.0,-0.34172247373550224,-4.8591315137568625,-13.365556652161496
256,0.0,-1.6998395049464696,-5.63529835036658,-22.85302913460774
257,0.0,-2.828008719593093,-4.6330260826823855,-21.191051374919763
258,0.0,-0.1906230303944314,-5.634835546755636,-14.242335870611067
259,0.0,-0.6231320948885344,-4.06199611376248,-15.115304519007351
260,0.0,-2.854710392926283,-3.9660781985738467,-21.159721179369093
261,1.0,-2.4868558002756824,-3.8693745294676902,-16.306892847745004
262,0.0,-2.5828918612397542,-4.231189302560029,-20.059854298211924
263,0.0,-2.423069139059026,-2.7150460506639016,-13.744947652119205
264,0.0,-1.8916040866014745,-5.587512353593301,-20.80472259599812
265,0.0,-2.8391927805216852,-5.083004529775762,-21.352282085509405
266,1.0,-2.6802944705166816,-5.19121772074211,-17.96508130715367
267,0.0,-2.0839357278466855,-3.075250486179161,-15.24867140564027
268,0.0,-3.5225838082386858,-3.875475512309063,-21.251672747688616
269,1.0,-2.2034678106436267,-3.9489451302493306,-15.914659591590093
270,1.0,-1.3775006345239733,-4.520747321503181,-14.520737359408386
271,0.0,-2.370110643081834,-4.404082464193469,-18.804686452816686
272,0.0,-1.7207182193762285,-5.003063019393551,-21.161156087262093
273,0.0,-2.5156791708315884,-3.8134809250288564,-19.37269727153147
274,0.0,-3.8609538970874437,-3.872338976891543,-21.571138032985434
275,1.0,-1.4052788960393126,-4.817034927969894,-15.475313640554571
276,0.0,-2.9238332259683517,-4.7969950821815015,-21.676733114503804
277,1.0,0.003729078222141524,-4.965726938531127,-13.065420559597436
278,0.0,-2.9492028004586355,-6.491009204897813,-26.739023780684903
279,0.0,-0.4106574550114088,-5.494947162140427,-19.36502940681168
280,1.0,0.5932039899982975,-2.628105981226473,-3.2254882557727624
281,0.0,-2.9828096526394274,-5.184354370716548,-21.3763413993457
282,0.0,-2.0823109042224335,-2.713313092291461,-16.26505594376415
283,1.0,-0.9588774683601814,-4.26359190966446,-11.53439870694331
284,1.0,-1.1000127239968869,-5.391191277555763,-13.903321117226602
285,1.0,-1.9476004413899586,-3.4338063511692445,-10.902538149069809
286,1.0,-1.9286486576198862,-4.332892813960035,-15.550991722608721
287,0.0,-2.3675038438822114,-4.2533510376050385,-20.344558920594046
288,0.0,-3.5114081792895986,-5.076167063885284,-24.9517638021439
289,0.0,-2.293770442521143,-4.786887355588307,-20.289215548796086
290,0.0,-2.7426505271736636,-5.123256844491447,-22.425728305628162
291,0.0,-2.7054575521848037,-3.3200969575268444,-19.242567018420146
292,0.0,-0.5519274865832451,-4.247953896837561,-16.520940728036067
293,1.0,-1.7556548327874164,-7.1959578514721985,-22.50279076032898
294,0.0,-3.940076085687955,-3.5437524747998843,-22.335976756396363
295,0.0,-3.112358373052442,-3.456383166247582,-18.89245653080883
296,0.0,-3.06846299307983,-2.82690788437396,-16.82208747119519
297,0.0,-1.9656965716486094,-4.720492751111705,-20.22789240995348
298,0.0,-0.32942034093953243,-3.6814831896192426,-11.573965547422866
299,0.0,-1.8564511673588606,-4.201378962189938,-16.598421336117827
300,0.0,-3.62366441910107,-3.778442308380637,-21.241809059924655
301,1.0,-1.2834314452462057,-3.98357649829438,-11.013832454540001
302,1.0,-1.7413810165703392,-5.723110433559115,-19.196865859174782
303,0.0,-2.2093860451992056,-4.234301919412786,-19.535157398827998
304,0.0,-1.7512156795790461,-5.369298717072635,-21.633326952552014
305,0.0,-2.4331493524422174,-3.9632100718175973,-21.161229863851446
306,0.0,-2.827759428857844,-6.143227103112993,-25.415633610277233
307,0.0,-3.039972890588242,-3.902459766373229,-18.677025003134418
308,0.0,-1.8990556335132225,-3.3277150032878438,-18.13146435551002
309,0.0,-1.0714886691003553,-5.159972385714793,-17.818851363441873
310,0.0,-3.416888893049001,-1.82650852207275,-13.581798233202242
311,1.0,-2.4154036673243926,-4.57018151793576,-16.862498898750673
312,0.0,-2.037825190569906,-4.398383714743563,-20.129948098032344
313,0.0,-5.091362458732053,-4.190447545513077,-24.36876125920935
314,0.0,-1.4363396806427606,-4.615975156938483,-18.628283433812612
315,1.0,-2.032554950331076,-3.7831626217298573,-13.79424635746225
316,1.0,-1.0254948433251072,-5.498313570911939,-14.861745200837495
317,0.0,-2.786044929702551,-5.32833709027778,-22.009007003496457
318,0.0,-2.959943266021271,-4.6261313058742255,-21.53938850332521
319,0.0,-2.736353038343155,-4.216303234781886,-20.440919839905312
320,1.0,-0.8419445518843724,-3.523876435683542,-10.009301072123876
321,1.0,-1.5397605218715529,-4.547115985745524,-14.998939760818066
322,0.0,-2.0255913582393785,-4.600039132047398,-19.15370525735448
323,1.0,-1.2894814023740402,-6.156661407161685,-18.26677071633005
324,0.0,-0.8081693114484412,-5.162753245757968,-19.485662556611754
325,1.0,-2.413315099503558,-4.750287956174577,-15.821757462177313
326,0.0,-2.41565418968411,-4.78540402599505,-21.45179710135031
327,0.0,-2.0846975784797976,-5.185585493480135,-23.943588653803655
328,1.0,-0.8755358930308621,-3.5729003589808834,-12.452363266032558
329,1.0,-1.528475744230311,-5.455709519067544,-16.616801735632873
330,0.0,-1.3887712148891682,-6.32121673286326,-20.108462795073248
331,0.0,-2.6596889626638474,-4.015300506217807,-17.48287778546439
332,0.0,-1.3114605138987174,-4.854921486960434,-18.32881565054814
333,0.0,-0.970158790671531,-5.077032450668796,-18.89843584813024
334,0.0,-2.2408812679538097,-5.287251008205304,-21.190696001460744
335,0.0,-0.7260617320026168,-4.57067168726146,-17.3302048460769
336,0.0,-1.581847416295577,-3.0558660468467362,-14.06649977144076
337,1.0,-1.3669693569292916,-5.1502731683319345,-15.079277176539687
338,0.0,-2.027746776353877,-4.424059041042504,-21.89999546267653
339,1.0,-0.09753249931092745,-3.4464259803982307,-7.2368889332870205
340,0.0,-0.6807277481617657,-5.2189408436085865,-17.88802789570184
341,0.0,-2.3863521051296646,-3.9281618155949634,-18.75049830769683
342,0.0,-2.1266840638489692,-3.2997668998384806,-16.91966513083504
343,1.0,-1.0246170298053192,-5.31999032909805,-16.277609897569935
344,0.0,-2.825403916194535,-4.895190927059851,-22.492744169069535
345,0.0,-2.475422721740343,-5.7974581610612645,-25.728787435032846
346,0.0,-2.7464128770834306,-4.706540047648403,-20.976387655025984
347,0.0,-3.402785812831837,-4.873227767616533,-24.08831031412188
348,0.0,-2.947542792295631,-2.1216390902990905,-15.417135779241724
349,1.0,-1.7390625935118733,-5.0560698412917136,-14.549491650464367
350,0.0,-1.431240281959459,-3.929416001262809,-16.81486588629929
351,1.0,0.3774052450935468,-4.952084145471913,-9.78940030313125
352,0.0,-2.2629970301685147,-6.184116276042942,-26.17264579013992
353,1.0,-1.8151807900647694,-5.033330982020736,-16.402049965511207
354,0.0,-1.9091932139114784,-5.519994572167342,-23.88935066564136
355,0.0,-4.067176615345108,-3.714061828238803,-21.75370565591055
356,1.0,-1.560623717718101,-5.738042165412817,-18.019350668333413
357,0.0,-2.4566820157382034,-3.668306148390502,-17.43467296885119
358,0.0,-2.90126182953665,-3.6049339649282555,-17.284876122493884
359,0.0,-2.195110444119276,-3.7711856823808088,-18.98183043482708
360,1.0,-1.8585520561717768,-3.7846245480181793,-13.119469546754079
361,1.0,-2.1961178528048575,-5.483257371983155,-18.563285027898768
362,0.0,-2.710001334401108,-3.3663539925861214,-18.27586562874092
363,0.0,-2.7470935997155648,-4.465806933875055,-21.800217832934713
364,0.0,-2.4261749307562006,-4.175300636260944,-19.938153279745652
365,1.0,0.8811382745648753,-4.752343774090823,-11.732766495781695
366,0.0,-0.4432571038949893,-4.146016075819356,-14.92671897202518
367,0.0,-3.3838095788676803,-4.368224236694463,-20.313686408081374
368,1.0,-2.554374083009779,-6.014499803821674,-18.62643989442389
369,1.0,-0.3371565925055571,-6.0045505216434325,-16.017509570588714
370,0.0,-3.203263364035662,-4.875090893485134,-21.382030679293305
371,0.0,-1.8095551634460254,-4.399081095024229,-20.62598793658551
372,0.0,-2.1511049177073662,-4.196191778471,-20.53685622150087
373,1.0,-2.4852630276443333,-3.730780607035121,-14.187219203006796
374,0.0,-2.7622932052782936,-3.322473191284257,-19.27130465216039
375,0.0,-1.7053379192397569,-3.6800903738382944,-16.654542189655103
376,0.0,-2.6968890134912398,-3.3370661038417557,-17.805294729297486
377,1.0,0.11753909525079242,-6.821675421893626,-14.920798478339409
378,0.0,-2.108519811791055,-6.642268119470545,-25.77549639505716
379,1.0,-1.7567582108813717,-5.230471327546786,-14.710301662506563
380,0.0,-3.309561419846834,-4.526981226867734,-23.668854362780166
381,0.0,-2.3827480267119885,-4.779879083353281,-21.249631106245616
382,0.0,-1.7754931728927157,-3.450644189590345,-17.490190570298807
383,0.0,-2.0212105930436186,-3.2112995936572784,-14.90785748330662
384,1.0,-1.0850870065638556,-4.539791288466678,-12.480950952929874
385,0.0,-3.9304617137708187,-2.350407013536321,-19.228418492680024
386,1.0,-0.4447432166769436,-4.689843672100913,-12.123628136476201
387,1.0,-1.4787137208764518,-5.794005671151583,-17.858996256430167
388,1.0,-2.490577579664064,-4.939089151476217,-17.366761184261772
389,1.0,-0.45495367140969223,-4.207159388221822,-12.81562040189096
390,0.0,-1.8504948257971294,-4.448878365711717,-19.86724165545828
391,1.0,-0.3182454307457916,-4.57213539690867,-9.432957298273347
392,1.0,-0.05174876403087625,-3.101146594748946,-8.45430683330549
393,0.0,-0.8199836208602935,-5.432602954348497,-18.849977958696677
394,1.0,-0.7707025103681575,-5.046675951382375,-11.82134260271282
395,0.0,-0.14658484920177361,-4.011291953366214,-14.21357273491459
396,0.0,-3.019175871006193,-3.853066020689621,-20.519644127314407
397,1.0,-0.8098562112454111,-4.1234145309530055,-13.026616668180388
398,0.0,-2.1207182510770988,-3.5124689397926376,-18.835936908524523
399,0.0,-2.327080465569282,-5.064015746340263,-21.86528670392214
400,0.0,-1.9724675569924244,-4.354151615114645,-20.70386167070854
401,0.0,-3.4538062315435907,-4.04281912431523,-20.441785344669192
402,0.0,-2.325529457515531,-3.765527105470761,-18.442482654064865
403,1.0,-1.3297063748000761,-4.461056604674307,-13.54860468848845
404,0.0,-2.786424447809947,-4.520636783380913,-21.863189098083254
405,0.0,-2.1467056234324122,-5.342295463361408,-21.712637733387968
406,0.0,-4.623749201275645,-4.9657047610308,-26.2015014310076
407,0.0,-3.0053899791846996,-3.9874654015874897,-21.636187462838365
408,1.0,-1.5992372291463761,-5.092422133401527,-14.116327173376153
409,0.0,-3.086911087094709,-4.962421916520374,-24.763025501865958
410,1.0,-1.4071985673951142,-4.351142567555009,-16.710889694569815
411,0.0,-1.603842762114589,-6.0966431973489055,-23.11641373114869
