,product_releases-0,product_releases-1,innovation_level-0,innovation_level-1,units_sold
69,1.0,0.0,-7.502914483668613,-5.119592678169476,-3.068501704714043
70,0.0,0.0,-4.846441028434246,3.8311178734610554,2.8319890052591337
71,1.0,0.0,-2.8826317621594972,-2.132501472695458,2.3605996335815123
72,1.0,1.0,-4.845995007346547,-3.893965436601286,24.726678708480165
73,0.0,0.0,-4.693089348361132,3.4636297401653438,1.2677914424437837
74,1.0,0.0,-2.9893043244592965,-1.9717229386522304,2.8644526577525866
75,0.0,0.0,-3.6494572486646124,2.574947218122632,-0.2906099157195037
76,0.0,1.0,-5.22208312112259,4.749352299607734,-13.786649172291789
77,1.0,1.0,-4.755458019850097,-4.719101093143392,28.89076891364059
78,0.0,0.0,-3.186727975920162,3.1407262582830535,6.574959211977665
79,1.0,1.0,-4.3881932616985635,-3.4343904186598273,19.505904670759314
80,1.0,0.0,-5.721111859888483,-4.656668011964466,-1.8612276903895868
81,0.0,1.0,-4.742602737076549,3.96836093414452,-10.546030403699623
82,1.0,0.0,-5.401806474982515,-3.365167824109907,1.0724854530770038
83,0.0,1.0,-5.301962527459986,3.7343199800515077,-14.464272937138855
84,1.0,1.0,-4.53893745098169,-4.266806632609674,20.52518160238195
85,1.0,0.0,-5.935277278913882,-4.842111660148237,-3.0677209190637953
86,0.0,1.0,-4.759332419663522,3.155132652529381,-11.611177701592016
87,1.0,1.0,-7.259646063298728,-4.777704727417348,28.054481725795334
88,1.0,0.0,-2.448588480249246,-1.9992531872555572,7.067441899645611
89,1.0,1.0,-6.114960762364415,-4.569773592935389,25.856097439321857
90,0.0,1.0,-4.680795038438278,3.7912181427222547,-15.170023269658943
91,0.0,0.0,-5.97355208178141,5.160115778960976,-0.1264303511410816
92,0.0,0.0,-2.793542340866847,1.8010483590986603,1.317377043830768
93,0.0,1.0,-3.783454196030018,2.007794376398063,-8.66440745445074
94,0.0,0.0,-3.0879119378773714,2.029798220230077,-1.9339771063979452
95,0.0,0.0,-3.9447023215842565,3.722510490244404,2.548499590223967
96,1.0,1.0,-5.412740330240535,-4.39148818702505,25.772524711294892
97,1.0,0.0,-4.369840218241826,-3.347843570151501,-0.07937774765080086
98,0.0,0.0,-6.4668355381472855,5.4010271861207055,-2.878219907669383
99,0.0,0.0,-4.437033523556899,3.6320829312431457,-1.946295917583587
100,0.0,1.0,-6.007760559006822,5.621960498637984,-21.49397940447068
101,0.0,1.0,-4.551829313231217,2.6894015177516835,-10.07536524945294
102,1.0,0.0,-3.6693602409531736,-3.308073655664292,3.0728642872355483
103,0.0,0.0,-4.29048980779617,3.824814719745556,0.8773568250791648
104,0.0,1.0,-5.1305746182284775,4.17162365498245,-15.854922158760441
105,0.0,1.0,-4.149131847508827,3.111042552004739,-8.025632684044755
106,0.0,0.0,-5.655809953905395,4.4595578713704205,0.2123933055898668
107,1.0,1.0,-4.312167398119656,-3.570816469959619,24.08731544692901
108,0.0,0.0,-5.043383039874609,3.502828938765955,-3.0586004308394497
109,1.0,1.0,-5.333570511910038,-3.8355767148787425,25.97147415764269
110,0.0,0.0,-4.827675562893139,3.4762967149440045,-2.8367120465776487
111,1.0,1.0,-4.765685583405797,-3.7980075723837565,22.26653482494761
112,0.0,1.0,-3.43144484276461,3.2517994115359343,-8.886425630827885
113,1.0,0.0,-5.385969178176192,-4.371973492420261,-1.184180975520217
114,0.0,1.0,-6.517273073948428,4.4324363743187165,-20.787534202727585
115,0.0,1.0,-5.740345262890318,3.965348097373109,-19.73561629899166
116,1.0,0.0,-3.048183300687092,-2.4225138031411295,3.83354304272258
117,0.0,1.0,-4.208798224015518,2.9385689961799746,-8.967358454697361
118,0.0,0.0,-5.170886407719264,4.034327771337208,-0.6177622145395638
119,0.0,1.0,-3.994938912288392,2.2798312708437276,-10.412539195806234
120,0.0,1.0,-6.94071358069544,5.252182394231309,-19.783900390350954
121,0.0,1.0,-4.423222045502278,4.33778968897168,-12.972577257239314
122,1.0,1.0,-4.67598554375481,-3.827508050824484,22.519838093356277
123,1.0,0.0,-3.684175289796718,-3.4049630214783617,2.9786891164364295
124,1.0,0.0,-4.6130643916974154,-3.494167944970769,-0.8922895760870588
125,0.0,1.0,-4.472127077728982,4.071831180288382,-16.834964231878665
126,0.0,0.0,-6.15805460523193,4.28579637643283,-3.6953512523203216
127,0.0,0.0,-4.303964132819771,3.4233962034217034,0.1578363904286313
128,1.0,0.0,-3.792862834386915,-1.7640641393168173,7.608629474209298
129,1.0,1.0,-4.904400730681688,-4.132701732427169,22.096473729334697
130,1.0,1.0,-5.1527757558449165,-5.1037144245300565,27.62069131007479
131,0.0,1.0,-4.936059351492644,3.711531530580109,-12.278801802296407
132,1.0,1.0,-6.63228406628424,-5.196015159971922,22.873745783498098
133,0.0,1.0,-5.3489367766128595,4.017818704830504,-15.619229408859049
134,1.0,0.0,-3.566654694168096,-2.3878120820468545,4.0122035897295225
135,1.0,1.0,-4.114749759747014,-3.163927340698038,24.035144093846966
136,0.0,1.0,-3.6665168604048484,3.036622069231242,-7.963400282336998
137,0.0,0.0,-4.990876523923356,3.4275218642739835,-3.351657688769219
138,1.0,1.0,-3.569703374160352,-3.1182736808407143,21.992521418054466
139,0.0,1.0,-6.0356523450820125,4.6670183390375435,-20.170270171757647
140,1.0,1.0,-5.5163918118467965,-5.017677744923115,26.987728869172898
141,0.0,1.0,-4.146715484065735,3.1362932551372986,-10.383851137054839
142,1.0,1.0,-2.848814436086312,-1.7824898927975499,17.58798397710011
143,1.0,0.0,-5.404578827483731,-3.4032964186088384,4.619114058189398
144,0.0,1.0,-3.6182800065675655,2.7905035527641817,-10.048710759740487
145,1.0,0.0,-4.624685919196709,-3.148254132137045,-1.6098971728030715
146,1.0,0.0,-5.606961606492147,-5.574267922430124,-8.052927138368373
147,0.0,1.0,-4.765900185611008,2.8840410009255377,-14.378292483855823
148,1.0,1.0,-4.523247990273795,-3.713639314776133,22.011839193081364
149,1.0,1.0,-4.912823010569478,-3.4644097858717653,21.18071974726494
150,0.0,1.0,-4.37616165947312,3.304916891876467,-11.503766426173819
151,1.0,1.0,-4.7596905743959725,-3.462168811779367,22.94821622689905
152,0.0,1.0,-5.292137985849663,4.561014933770984,-17.822222175092715
153,1.0,1.0,-4.705635709093505,-4.064031592820143,23.008049697262845
154,1.0,1.0,-3.968643523935123,-2.489013048212293,21.96532039774183
155,1.0,0.0,-5.850810463794186,-4.50829258699103,-4.239208366240101
156,0.0,1.0,-3.3550448420242516,2.5595650274932766,-5.488399538006266
157,1.0,0.0,-3.631156362902482,-3.732320177101614,-1.7883130627386628
158,1.0,1.0,-4.156332699177688,-2.849056540943441,19.9125428321722
159,1.0,1.0,-5.293686730738675,-4.19143862639389,22.058677992527848
160,0.0,1.0,-5.436558739320845,4.655239167356296,-18.965560266951552
161,0.0,0.0,-5.796429652568756,4.307003242377153,-1.3035682045928887
162,0.0,1.0,-4.468773719267784,3.267176052111797,-11.197398923236898
163,1.0,1.0,-4.567886461653909,-3.648404213858667,18.715384925147546
164,1.0,1.0,-4.508568720128025,-3.2108660004389273,20.4270038169677
165,0.0,1.0,-4.06096780602744,3.853551998035342,-13.298249079006599
166,1.0,1.0,-5.290734075670949,-3.6317658647291835,25.503247768164194
167,1.0,0.0,-5.05627739495408,-3.4502922259964794,-0.7623643407222662
168,1.0,1.0,-2.9333178399801936,-1.6568618019560286,23.05793083706736
169,0.0,0.0,-5.381444976189821,4.300511643718411,1.7393819955716587
170,0.0,0.0,-4.793679814499445,2.8806324906399943,-1.6231244608262063
171,0.0,1.0,-5.408096463898637,4.018136921643401,-15.404748225873593
172,1.0,1.0,-4.092105261249481,-2.284633948067694,20.775318529527922
173,1.0,1.0,-4.532629523696124,-4.147175359690038,24.681269868523678
174,1.0,0.0,-5.308543640737215,-4.672799644198183,-0.5809981730476963
175,0.0,1.0,-4.725467752637214,3.4725176669648645,-15.37308870664
176,1.0,1.0,-4.1850755327922995,-3.5125447404464722,21.33097401493541
177,1.0,1.0,-5.488395531423593,-4.647271103609441,25.003131596924316
178,1.0,0.0,-3.0721707375852265,-2.7717415907714034,-1.1126069170854098
179,0.0,0.0,-5.140162770210944,3.093952631591925,-4.403173591443929
180,0.0,0.0,-5.647003307174428,4.545460329127486,0.9928212906847627
181,1.0,0.0,-5.069879204155688,-3.822199742226482,0.9118286392937165
182,0.0,0.0,-5.080374504982361,4.118991308522802,-0.19614573279917202
183,1.0,0.0,-5.293384129299037,-4.214627771095657,-0.9016781136444951
184,1.0,0.0,-5.3396235000448335,-3.9957510209488687,-4.7893771486956815
185,1.0,0.0,-5.241316370424141,-2.766265677343709,2.5720244246909196
186,0.0,0.0,-5.371423826699853,4.7274810793212385,0.32854446045386965
187,0.0,1.0,-4.094711500119706,3.5725034064583094,-10.854308722182237
188,1.0,1.0,-4.3552625152169515,-3.0649807617616767,22.679820305338662
189,1.0,1.0,-5.3979197135346535,-4.596579175027742,24.224797495697466
190,1.0,0.0,-4.911099527783883,-3.497092773764291,0.16063943400825842
191,0.0,0.0,-5.793456103955119,4.376961101126956,-4.714528854382426
192,1.0,1.0,-6.426395489111243,-5.103234422782129,26.681350343224455
193,0.0,0.0,-5.062162195222483,4.850191319960105,1.509009344094352
194,1.0,1.0,-3.967673386897983,-2.2873556168236115,18.292768735549856
195,1.0,0.0,-5.38647572550402,-3.393977766340883,2.226500280484359
196,1.0,0.0,-5.584561513316128,-4.5354252477604176,-4.588420440598799
197,0.0,0.0,-4.366752004097789,3.2971529356022033,2.2730131543735226
198,1.0,0.0,-4.871984269858156,-3.2687362615315165,2.6795377783968117
199,1.0,1.0,-5.532590270546915,-5.197376750246459,20.92197379640384
200,0.0,1.0,-5.462445300860217,4.355949203111521,-13.880470850421851
201,1.0,1.0,-5.12108324479057,-3.541782773874395,19.863575337826465
202,0.0,1.0,-3.7122140697811328,2.939683785833654,-4.465926953969755
203,1.0,0.0,-5.145509079414351,-3.979504503772933,-5.040819549130939
204,0.0,1.0,-6.523149997019075,4.9408249912797135,-20.999481955438174
205,1.0,0.0,-5.480462945064602,-4.869673140016655,-2.2876961831464584
206,1.0,0.0,-4.580478686238273,-3.2658336071749376,1.0836569636644562
207,0.0,1.0,-3.7672122653528333,3.3904725046567505,-10.907992083056811
208,1.0,1.0,-4.812445800943221,-3.79536149312903,23.207151644667345
209,1.0,0.0,-5.113326352085179,-4.655654010981433,-5.549817409798887
210,0.0,0.0,-5.689683354156884,4.681295058625422,2.8999786782145343
211,0.0,0.0,-5.052079352952387,3.677270251887953,-1.2597378627185538
212,1.0,1.0,-4.879548155087348,-4.062930483626386,21.727524463955405
213,1.0,1.0,-5.118696617489515,-3.7471218898623277,21.552326299273346
214,0.0,0.0,-4.360543507823701,4.038871316761147,2.6581080350609074
215,1.0,1.0,-5.811282384669481,-4.994892722747322,27.337704454761273
216,0.0,1.0,-4.270735230548331,2.483459673450176,-12.039465415977903
217,0.0,1.0,-4.214367122371543,4.114420291410112,-12.180901071125026
218,0.0,0.0,-4.926575836505646,4.015401513778818,0.6783763571627048
219,1.0,1.0,-3.6906518304055513,-2.2352154884429356,20.29128705883751
220,0.0,0.0,-5.113908252056576,3.8930163531359754,-0.37307715658577223
221,0.0,0.0,-3.1049764965536424,3.43841879583339,4.854523611277607
222,1.0,0.0,-4.695086829506756,-3.7984001660122115,-2.3760699455095757
223,1.0,0.0,-5.858218769044164,-5.0520697248194955,-4.2497630512951226
224,1.0,0.0,-3.7033083780093747,-3.592702198221754,-3.144993378479361
225,1.0,1.0,-4.425567569987096,-3.3503175161981664,20.789985545983846
226,0.0,1.0,-5.489329109506465,3.62449401065627,-16.905219863937184
227,1.0,0.0,-3.0752242709694557,-1.5232675878004036,5.619653727864456
228,1.0,1.0,-5.358732853863739,-3.2201520218542923,22.793880024149246
229,0.0,0.0,-4.307419649952366,3.555057408318863,0.6714859934474511
230,0.0,1.0,-3.5521496741133287,2.9384780851692183,-9.111326514776822
231,0.0,1.0,-3.965945692612152,3.5992822227361847,-12.472272890635722
232,0.0,0.0,-3.1108173396479315,2.7609139871660204,3.6986876243437887
233,1.0,0.0,-5.708172545851616,-4.6400223891738275,1.1238734429633244
234,0.0,1.0,-4.576250166155697,3.740229485189153,-11.135396676927245
235,0.0,0.0,-4.947445473833316,3.3166166636105867,-5.8893968377890165
236,0.0,1.0,-6.2724197467471505,5.3723385962923045,-20.925931398837747
237,0.0,0.0,-5.575493414856718,4.693214882975487,-0.7905933567183929
238,1.0,0.0,-5.4154671447031895,-4.729427272747485,-3.28860494692281
239,0.0,1.0,-4.2719760549697785,4.003799727393784,-10.993319743474554
240,1.0,1.0,-5.680979631256858,-4.053397172470223,23.37959952560922
241,1.0,1.0,-7.04412064547048,-5.600622460342657,28.474374016581486
242,0.0,1.0,-5.1346259311110325,3.031863163961075,-14.503241361847298
243,1.0,1.0,-4.533322430771902,-3.7603939665767463,20.169229852484563
244,0.0,1.0,-4.936099563486808,4.449802477550211,-13.853037550641131
245,1.0,1.0,-5.818296077824435,-4.691356583806988,26.893777266064674
246,0.0,0.0,-3.9397137889145073,2.7852591861628757,0.3078521519699784
247,1.0,1.0,-4.405927369060686,-3.2325638375565253,21.907954230309436
248,1.0,0.0,-3.272233334809786,-2.0737562021933,6.396053829391043
249,1.0,0.0,-4.081712223545021,-3.5528250680752786,0.7556217307646982
250,0.0,1.0,-5.717891485035065,4.734678952963919,-18.065027906898056
251,1.0,1.0,-4.412295425692855,-3.6159862867662973,21.740094754961913
252,0.0,1.0,-5.988510314375245,4.308907047113014,-16.000509300170012
253,1.0,1.0,-5.23611078878339,-3.137838351019729,21.936454449051602
254,1.0,0.0,-4.606935965782281,-3.2747525412400083,0.007603220964261581
255,1.0,1.0,-3.457460641778699,-2.086577800270937,20.03606820644839
256,0.0,1.0,-5.853092140707032,3.838150364965277,-15.289474286406815
257,1.0,0.0,-4.2595326361958135,-2.3642458855108623,2.012236008522258
258,0.0,1.0,-4.948867590364633,4.546047116535903,-16.71960223743675
259,0.0,0.0,-4.968290615945044,3.6262753238916234,1.5273749507988867
260,0.0,1.0,-6.147354090378043,4.027467092793992,-21.828617142601694
261,1.0,1.0,-6.131338064834554,-5.273481138553249,27.28840289662991
262,0.0,1.0,-5.945310250750903,4.6503362948845215,-17.62568004866339
263,0.0,1.0,-4.913965753857843,3.4437474252630675,-14.142182096263069
264,0.0,0.0,-5.637780489851139,3.5917827667716775,-6.616242264889976
265,0.0,1.0,-4.5424075679244424,3.5186544543435976,-13.0322261739795
266,0.0,1.0,-5.411439713486608,4.247086224171868,-15.737696222672962
267,0.0,0.0,-3.822305093480103,2.5521079279661296,0.3091554937032015
268,0.0,0.0,-4.619158554994163,3.987210406335336,0.38775109145080755
269,0.0,1.0,-5.606322072362589,4.521781931042552,-16.012597838258948
270,0.0,0.0,-4.1819396700288465,2.722638566029863,-3.4656537049194807
271,1.0,0.0,-3.449539817790924,-2.5154214408339968,1.2276033040771122
272,1.0,1.0,-4.8949189583801225,-3.997428520312328,23.71080341541756
273,1.0,0.0,-3.335171597619846,-3.268071289444498,-1.9597078250451112
274,0.0,1.0,-5.952581312888644,4.05857536190066,-20.092789933981695
275,1.0,1.0,-4.428811141692669,-2.939301307663571,19.59467850169358
276,1.0,1.0,-3.1398783238043793,-2.0414092473101295,16.058578310765586
277,0.0,1.0,-3.61677661395528,2.858803479392234,-7.921896858639415
278,0.0,1.0,-4.2683799345468945,2.8182560819864917,-10.110457608761102
279,0.0,1.0,-3.6206328885388075,2.043821570433276,-5.115139899380053
280,1.0,0.0,-5.440774367055178,-4.202104651670831,0.7681087326263327
281,0.0,0.0,-4.660192348881887,4.182391801049391,0.764966630789182
282,1.0,1.0,-6.037025261612304,-4.358878513901125,25.17004525982093
283,1.0,1.0,-5.781696529685265,-4.888063209929304,24.770949998293574
284,0.0,0.0,-4.67338193213198,2.743008981229667,-3.282784761640773
285,1.0,0.0,-5.72361118444546,-3.8957236228612424,-3.1712659218077874
286,0.0,1.0,-4.166606408406351,3.320245171673903,-10.931535731091637
287,0.0,1.0,-4.554636060582498,3.9580102263889083,-11.167439786580703
288,1.0,0.0,-4.66001080587102,-4.421964083437469,-1.543787418925735
289,0.0,1.0,-5.213219767616442,3.9228403631079254,-13.48410170139989
290,1.0,1.0,-5.582556755096919,-3.6414249141558486,24.376701250581764
291,0.0,1.0,-4.170076803758324,3.540893904404724,-8.015936524278276
292,0.0,0.0,-4.75147766952135,3.372404399751218,-4.213130715181952
293,0.0,1.0,-5.146184936578546,4.259853770849089,-15.223668381655063
294,1.0,0.0,-3.947635338738573,-2.47316959499717,4.688689851392386
295,0.0,1.0,-5.055521314793444,3.648786878546291,-16.204273991771267
296,0.0,1.0,-6.099509441678669,3.92930397719916,-16.95142483260321
297,0.0,1.0,-6.278519324533529,5.268615780154858,-20.804792807928393
298,1.0,0.0,-3.9048041039595898,-2.661778767931018,3.3288732606480664
299,0.0,1.0,-4.28444866634135,4.052090198193651,-10.87131386361148
300,0.0,0.0,-6.0792494232221985,3.7546251746462325,-7.2408828319495
301,1.0,1.0,-3.9668828172918382,-1.7513094691101472,21.46649346602274
302,1.0,0.0,-4.960501591968878,-5.14929349640527,0.18114963890588598
303,1.0,1.0,-5.871303921440267,-5.350806483618092,24.645996939794216
304,1.0,1.0,-4.296358530392605,-2.8789475998277214,19.154815711782902
305,1.0,1.0,-6.000040044210455,-4.887526317274197,26.300560948569114
306,0.0,1.0,-4.960545669245824,3.6129944991421827,-11.872873694163623
307,0.0,1.0,-6.03390906433583,4.787746991413598,-21.2309717505791
308,0.0,1.0,-4.84373288098426,4.0378566280373684,-14.948309832243643
309,0.0,1.0,-5.836520004991627,4.529010882154632,-16.879428045996097
310,1.0,1.0,-4.690351892648122,-3.544988733611295,21.119609346790682
311,1.0,0.0,-3.2707539336649134,-2.4982273865175952,3.7009501901518513
312,1.0,1.0,-4.502229705639539,-2.6147436290402952,22.408263994548804
313,1.0,0.0,-3.7674137188085632,-1.957500167660605,6.4559037738202365
314,1.0,0.0,-3.9180142905506585,-3.0992888900918447,4.8903238042847175
315,1.0,0.0,-4.897958188250453,-3.0906703313821318,4.277036922348642
316,1.0,1.0,-2.1730360902308625,-1.0625791512326144,16.85440482603918
317,0.0,1.0,-4.282612832469788,2.5542305469821884,-11.739784715891682
318,1.0,1.0,-5.009044319782429,-4.084120556984874,22.37180915652697
319,1.0,0.0,-5.307735237029564,-4.612207451798078,-1.3948643967717373
320,1.0,1.0,-4.50380774830224,-3.5585679654567732,21.957907451976943
321,1.0,0.0,-6.326103529207053,-3.365962098140433,6.858321255145674
322,1.0,1.0,-4.896334821408434,-4.663942534870065,27.198377205031747
323,1.0,1.0,-4.315598975223095,-3.3700820843494674,20.676107055980182
324,0.0,1.0,-4.831907690350162,3.262426991304461,-12.180606364999186
325,0.0,0.0,-5.25586329875631,4.5302329753109065,0.19402660292896812
326,1.0,0.0,-4.423430571663617,-3.9394323410515746,-2.1142547585004134
327,1.0,1.0,-5.990009984893,-5.109373303807389,24.438071768524402
328,0.0,0.0,-5.424438434600341,4.6486948045647205,-1.1868662295333863
329,0.0,1.0,-3.9683174628490137,3.9258731260769597,-13.358173292295513
330,1.0,1.0,-5.513802051113665,-6.087208141246422,27.003371865972134
331,0.0,0.0,-5.903499644766796,4.9635179798574445,-0.21509658317203773
332,0.0,1.0,-3.5135765194181365,2.9597197926892,-8.984844809523493
333,0.0,0.0,-4.943317707415177,3.6265218682062477,-0.13050311871465148
334,0.0,1.0,-4.900608218130968,3.773205299561997,-12.995169646995967
335,0.0,1.0,-4.772008186438238,3.1447409341186345,-11.292350198303128
336,1.0,0.0,-7.04957078678475,-4.99471051817269,-5.300466100747659
337,1.0,0.0,-4.1379178455402155,-2.6189614512831088,1.5435899580431691
338,0.0,0.0,-4.2499791539639205,3.795708176373288,-0.11318798762634508
339,0.0,0.0,-3.973939166481144,2.7028694280668164,-0.6412970328955012
340,0.0,1.0,-5.682871185716499,5.275108643127662,-20.887103400611814
341,1.0,0.0,-5.316185365122348,-4.0838079600399375,-1.9999580610800525
342,1.0,0.0,-3.9185845952735248,-2.633816119169932,0.576013306480621
343,0.0,0.0,-5.052194261625381,4.00992520548822,0.9096148339150201
344,0.0,1.0,-5.3105753324361835,4.311887042473184,-18.66146600061716
345,0.0,0.0,-5.572743949893602,4.292191113676968,0.20397570282472088
346,0.0,0.0,-5.729476961154539,4.399478572117014,-2.3923638205048725
347,1.0,1.0,-5.112648391706118,-3.12488148410475,23.08288004610514
348,1.0,0.0,-4.32926388971936,-3.4682900246824837,2.024626751365341
349,0.0,1.0,-4.742504516364474,3.898255406810385,-13.866511706391083
350,0.0,1.0,-6.161809316233469,5.01518148491539,-20.525490409809812
351,0.0,0.0,-3.0639966695271728,1.8200689328162665,-0.5890680264277819
352,1.0,1.0,-5.555693380130145,-4.959809911069621,25.71348472916047
353,1.0,1.0,-4.870117085290415,-3.5572307766639173,25.160030108133107
354,0.0,0.0,-3.2633796286646835,1.9276247980839352,2.908651013160293
355,0.0,0.0,-5.736633989439128,4.25578095835434,-4.013850303562943
356,0.0,0.0,-5.271718961690648,3.676810271278904,0.4271079696423108
357,0.0,1.0,-5.8552014196615385,3.7238815655163733,-19.88822350947544
358,1.0,0.0,-3.180535173375933,-2.299508197599986,1.2441675161295702
359,0.0,0.0,-3.728986661967671,3.008686966329766,2.907841823748072
360,0.0,1.0,-5.351627963570158,4.879654497820765,-15.660819200246408
361,0.0,0.0,-3.9445853982110326,2.2646658671595947,-4.503596774026324
362,0.0,0.0,-4.669142886101077,3.7498739961425596,1.6345327275466914
363,0.0,1.0,-5.652981242627031,5.481879531888479,-21.273855392348672
364,0.0,0.0,-3.752698331083479,2.758164750340712,-1.9988896666391511
365,0.0,0.0,-3.8512617229955755,3.032934060429945,-1.2320333659382499
366,0.0,1.0,-5.432025142362855,4.124947315919137,-13.494070565783623
367,1.0,1.0,-5.554922711543475,-3.971672550836956,25.01753490231947
368,1.0,0.0,-4.463176123883202,-3.1736420703555086,0.86447579754436
369,0.0,0.0,-4.269661274670623,3.0371502339104417,-2.0903866755192766
370,0.0,1.0,-5.240056251316582,3.5900229727449524,-17.237563002732696
371,1.0,0.0,-6.06081738666719,-5.728038647152401,-7.160680073841556
372,0.0,0.0,-3.9446892561845277,3.6699162855384047,2.5664913701425043
373,1.0,0.0,-4.973953908419308,-4.122214806158099,0.48557493411611397
374,1.0,0.0,-4.18751919750879,-3.2138666022135762,1.5162346933497624
375,0.0,1.0,-4.740915156958219,4.534302787285631,-14.755648686885646
376,1.0,1.0,-4.594230025822976,-3.9788536774248855,25.25846479850655
