,political_rallies_attendance-0,political_rallies_attendance-1,campaign_donations-0,campaign_donations-1,legislation_passed
65,1.0,0.0,-2.1947049567254284,-1.3406860639626919,-4.171382861445975
66,0.0,1.0,-1.2195887120859374,0.9246537458649015,10.315342173181175
67,1.0,1.0,-0.10626688053989763,0.23744547601807814,13.324078199400155
68,1.0,1.0,-3.090177547918717,-2.3048082157879763,-6.421103952678188
69,1.0,1.0,-1.2793324187448758,-1.130811852704718,4.387918698424343
70,0.0,1.0,-1.7293468445020124,2.0780288711588772,10.046001564878567
71,1.0,1.0,-3.4436977899527217,-3.0426419853631583,-7.810795773833694
72,0.0,0.0,-4.037135516522124,2.4740391281522625,2.034238694480056
73,1.0,0.0,-1.8966961092950785,-2.1599818972891223,-3.827006318653052
74,1.0,1.0,-2.20466004417618,-1.5539541961110037,-4.984667069147058
75,1.0,0.0,-3.142410864548892,-2.418054417092804,-11.251510450913242
76,0.0,0.0,-3.842952315767704,3.3227063182026852,6.774715966117638
77,1.0,0.0,-3.3335747324086364,-3.3453674263531026,-13.697369418947662
78,0.0,0.0,-2.531855385668028,2.5587800606261504,4.460193855481197
79,0.0,1.0,-3.3392191191881277,1.1800465157603761,4.961007507923566
80,0.0,1.0,-1.7544990811292083,1.3418875172012719,10.31347337301046
81,1.0,0.0,-1.8420778921118193,-0.38804278696396577,1.983737869553289
82,1.0,1.0,-2.553771074512433,-0.31135059456924163,1.541031768402096
83,0.0,1.0,-2.1206190208030824,1.2366990399294364,5.529914912719161
84,0.0,0.0,-3.1111745116572282,3.7275980215726174,6.602178503504824
85,1.0,1.0,-3.335046060984643,-3.2158484790382182,-10.93781001739078
86,0.0,1.0,-1.5635519924803352,1.1592827803658243,7.554023709544677
87,1.0,1.0,-3.5562783840280607,-3.315537214460159,-13.705828202270604
88,0.0,1.0,-3.1661743119219823,2.469844428135007,6.57821134818077
89,1.0,0.0,-0.4728544427380821,-0.6238354586472457,5.62890254376604
90,0.0,1.0,-2.2453952897451765,3.1694921696171523,13.87854197212031
91,1.0,0.0,-1.1134557381374088,-0.8019192453519336,2.6584869925428865
92,1.0,1.0,-3.671582418839918,-3.6825719782558,-12.018035310988914
93,0.0,1.0,-3.1880562373667143,2.2698893683141845,7.496718224985675
94,0.0,1.0,-0.8856097605594053,1.4348638071294915,14.295545600172062
95,1.0,1.0,-2.1810083651355674,-1.6163991715199812,-0.8923906170073987
96,1.0,1.0,-4.980224805091135,-4.609992074223417,-23.6478983215086
97,0.0,1.0,-1.5926696471532218,0.7460556508566691,8.618038130513465
98,0.0,1.0,-3.5690069535988367,3.93722734263367,12.760894710700768
99,1.0,0.0,-3.045999307765368,-2.237490803036703,-7.742863131590178
100,1.0,1.0,-2.8992366471982938,-3.1652367378695727,-8.466050822904375
101,1.0,1.0,-2.8867530368438787,-1.186067795345702,-3.6929454384739726
102,1.0,0.0,-3.635890360092236,-3.171071698337262,-10.859275852449368
103,0.0,0.0,-3.026155522791185,2.465355827654734,3.64949239670384
104,0.0,0.0,-2.5620128740007595,1.774092940117106,1.0369336710730064
105,0.0,0.0,-4.423898729453005,3.35657924913832,2.297588850706086
106,0.0,1.0,-4.271871234478052,3.823026101996367,10.773837642656915
107,1.0,0.0,-2.6452014410028237,-2.5091335593491877,-10.078696289694681
108,0.0,0.0,-0.5026978689092676,0.8519324756849718,5.287694742049023
109,1.0,1.0,-2.6781480496232,-3.87867024948285,-12.748965925706969
110,0.0,0.0,-2.184696144029097,1.2147337152348596,2.2519104484584007
111,0.0,1.0,-0.2968401335638906,0.596111843733203,11.863528531934893
112,0.0,0.0,-1.9644833630847756,1.868825756821439,7.350285816562438
113,1.0,0.0,-1.7610089986774093,-0.9523304988277908,1.6484238997476863
114,0.0,0.0,-2.713944446450685,2.598274155973856,6.211024474036768
115,1.0,1.0,-2.9487187810033726,-2.9853910721433894,-8.097927768733822
116,0.0,1.0,-1.9855480479530265,1.2866767403014108,10.842039225147936
117,0.0,0.0,-2.559000812002485,2.5370365085246935,4.42426398254608
118,0.0,0.0,-1.3989758928611526,1.0523372294513949,6.862301078989597
119,0.0,1.0,-2.046094971324181,1.7186087835554615,8.43020547223677
120,1.0,1.0,-4.14895623967284,-3.5626976584741885,-15.066672042993044
121,0.0,0.0,-2.3219645391392705,2.1010556105983254,4.835623153814415
122,1.0,1.0,-2.3975421299913293,-1.0987617456066836,-1.982308122372661
123,0.0,1.0,-1.2786118568825262,1.503016820485004,13.413407295190975
124,1.0,1.0,-2.5736329869622785,-2.181606741839298,-4.411015643083402
125,1.0,0.0,-4.274139834282425,-3.999065536262594,-18.844854064724395
126,0.0,0.0,-1.9799357953822367,1.7843680942541953,5.153312870265924
127,1.0,1.0,-2.8460060208922293,-2.526628880683434,-7.217391363819035
128,1.0,1.0,-1.6442156072476122,-1.9023842035343517,0.6021085203881751
129,0.0,1.0,-0.23659368111186652,0.2844902770461943,5.360440462414425
130,1.0,1.0,-1.7959198845416635,-0.1506186834141836,6.251887514365737
131,1.0,1.0,-2.424943653797617,-1.7765328592257141,-3.742292859601474
132,1.0,1.0,-2.7073246863869382,-2.693709658075035,-8.992958651977622
133,1.0,1.0,-1.6956803415183876,-0.39921322779958945,7.915713042805539
134,1.0,0.0,-4.29125587610144,-3.570485882104169,-18.610479921532335
135,0.0,1.0,-2.3891486419622785,2.253787524515001,10.948177774653885
136,1.0,0.0,-3.071746110526,-1.9702184136106076,-10.442856798543987
137,0.0,1.0,-1.5600189974740135,0.8140389641339862,8.0832619744458
138,0.0,1.0,-2.982907829859995,2.7431950821394153,8.20768300512327
139,0.0,1.0,-1.0504989716403543,1.2176763356563782,9.630227319457635
140,0.0,0.0,-1.6321405222786016,2.0661931994928087,8.503414729636868
141,0.0,1.0,-2.4929292644928362,2.06119478299698,10.644029059313114
142,0.0,1.0,-4.223938628694164,2.737698778164134,8.109100689649335
143,0.0,1.0,-3.4296323608812007,2.8682754024023907,9.834920192737219
144,1.0,0.0,-1.640386398248201,-2.0205681542062015,-4.3783640725976465
145,1.0,1.0,-2.09827216087352,-1.7925123609310376,-2.568693651817436
146,0.0,0.0,-1.415607224916537,1.5291321788592256,4.97179236730145
147,0.0,0.0,-3.4214538238363073,2.049177187704871,4.59402175330411
148,0.0,1.0,-3.6081102220512093,3.465050499116561,12.792234673264637
149,0.0,1.0,-3.805818499585622,4.087881680587269,13.160016183720858
150,0.0,1.0,-2.9283067696879637,3.1311428925493523,13.070371619847267
151,0.0,1.0,-3.6510193639005015,3.3848733639661135,13.384701395560423
152,1.0,0.0,-2.484374170253301,-1.183722276618989,-4.290895042234258
153,1.0,1.0,-1.4874011125909796,-1.8342913215158192,1.04061665140989
154,0.0,1.0,-3.9971855585433635,4.663124386507822,16.6141258043325
155,1.0,1.0,-3.506934934590195,-3.1424578642089065,-12.230603710643312
156,1.0,1.0,-1.4768936854169024,-0.11601761207644468,4.43363220409573
157,1.0,1.0,-3.384005405059283,-2.3148948310538007,-9.947738753899168
158,1.0,1.0,-3.2583747906034093,-1.715317237841823,-4.5410847229982405
159,0.0,1.0,-4.058531334715627,3.6055815735090415,13.300131926303738
160,0.0,0.0,-3.223036369147045,2.499821663959854,4.178961344985807
161,1.0,0.0,-2.008318811636082,-0.5397857477568615,0.40198030389192163
162,0.0,0.0,-3.5019272360478357,3.8529231208407713,5.411880786649126
163,0.0,0.0,-4.834586196192615,4.849373000456167,6.284732760258169
164,1.0,0.0,-2.021580339598311,-2.0499894771612484,-5.220079266775125
165,1.0,1.0,-4.879839334318862,-3.4010594086462387,-16.690362116355686
166,0.0,0.0,-1.184854188625081,0.7980416322785537,3.447658092725673
167,1.0,1.0,-2.3097251773149328,-2.0079865839797724,-4.889427508150284
168,0.0,1.0,-2.6997829491044243,2.6626284464136405,10.461784913490838
169,1.0,0.0,-1.500628982380129,-0.7442569737100777,2.9097816978620474
170,0.0,0.0,-1.6832720757220623,1.4502530546677064,3.445037014276944
171,0.0,0.0,-2.5302253618276045,1.2904770826905194,5.0796524925826505
172,0.0,0.0,-2.267850146837715,1.633928203109258,5.989937320630422
173,1.0,0.0,-2.0424151473629184,-2.4023008651617377,-4.086613325120584
174,1.0,1.0,-1.5140195791624331,-0.40944751720446515,3.3368418279578966
175,0.0,1.0,-3.7421363171303104,3.6399249133784415,11.444304787748209
176,0.0,1.0,-2.661291086139915,2.7822674449819,11.480182820814374
177,1.0,1.0,-2.1899956684186757,-1.1493233148958213,-0.03849645463095985
178,0.0,0.0,-2.1919532731720133,2.0974353167947393,7.167228944960419
179,1.0,1.0,-2.72136601504275,-3.1567957721662663,-11.573801590805354
180,0.0,0.0,-2.156911692479883,3.1062302594429503,11.154201092755333
181,1.0,0.0,-2.6481471957551164,-3.0875519517598984,-11.208845648348642
182,0.0,0.0,-3.095386188776861,3.5421780127207017,6.861783427461196
183,1.0,1.0,-1.8927861845214977,-2.456669204685207,0.7442327182304194
184,0.0,0.0,-0.6549863301620176,0.5978292573494235,5.807199403035246
185,0.0,0.0,-2.4582500766796302,1.9430969525145974,7.305601916149036
186,1.0,1.0,-3.9186176366801266,-3.6021344992124265,-14.655040766732585
187,0.0,1.0,-1.0764502005039958,-0.3966839901744238,5.694823695081351
188,1.0,0.0,-0.6833695033659135,-0.43917587781466344,6.056608294523692
189,1.0,0.0,-1.5039791851917625,-1.3733903624326718,1.7339067012429745
190,1.0,0.0,-2.912889472217515,-2.458744729061457,-6.784701320054829
191,1.0,0.0,-1.2031061227735609,-1.1985999011254844,1.0884395188220042
192,0.0,0.0,-3.7574582677333286,2.494240516012549,5.417881715006905
193,1.0,0.0,-0.8563230373056627,-1.2183655745586799,5.62707653776584
194,1.0,1.0,-3.266180896479314,-2.9084968809300875,-10.735868086865374
195,1.0,0.0,-2.446750723946245,-2.101018173339931,-9.411545558417826
196,0.0,0.0,-2.715305960222235,2.1983759709458757,5.547488245775914
197,0.0,1.0,-3.198949860499089,0.9749871973775583,0.5020412881877689
198,1.0,1.0,-3.0476528448379674,-2.6400308879097736,-8.513237580542242
199,1.0,1.0,-3.170611119988676,-3.132473587677829,-12.144274003577198
200,1.0,1.0,-2.3472160415694647,-2.6533559253036763,-3.5149024528778448
201,1.0,0.0,-2.0722917773622194,-2.3034537585331343,-5.622204239848614
202,0.0,0.0,-3.169764869513362,2.3359601516145703,6.037654495435113
203,0.0,1.0,-3.287142291959003,1.5796954676616328,7.579209394091007
204,0.0,0.0,-2.3415609308329826,2.021828787412609,7.310352207538237
205,0.0,0.0,-1.0287750637361146,1.2808399801103567,7.547724518046908
206,0.0,0.0,-2.88199224839955,2.4641370182008826,8.362970314036472
207,0.0,0.0,-3.1054819139835694,3.5369150655179427,8.606794771166822
208,0.0,0.0,-2.8715482364611944,2.5062667304082176,5.956953291392573
209,1.0,0.0,-3.568299077258059,-1.7942090466450775,-9.325295954813274
210,1.0,0.0,-2.959757746294182,-2.590339419101323,-11.550682513403007
211,1.0,0.0,-3.2095783494822436,-2.270796943614296,-7.959625010443082
212,0.0,1.0,-3.636768144526565,4.135390278480468,14.598703777498272
213,0.0,0.0,-3.3188332093341413,2.3549226425404597,3.798172570148255
214,1.0,1.0,-1.4351702421537764,-2.07359630461966,-1.121036352587006
215,1.0,1.0,-2.230011721754206,-2.212465814973966,-2.330201735267211
216,1.0,0.0,-1.4318337020330583,-1.3680105698284215,-0.6370789801095054
217,0.0,0.0,-3.086082459715415,3.2187886419364755,6.861301802347544
218,0.0,1.0,-2.781063293617566,2.8329305550381605,11.815006053236328
219,0.0,0.0,-1.9420240727087679,1.9321292473401561,4.35008236786689
220,0.0,1.0,-2.765395383209054,2.001269694128439,10.09423689348989
221,0.0,0.0,-2.180691072385494,1.9246771368943223,6.812933399772824
222,1.0,0.0,-2.2513351536594177,-1.7255892669167763,-2.087388719803124
223,0.0,1.0,-3.354034257544323,3.1363968151297903,13.398283927660122
224,1.0,0.0,-2.563010671614915,-3.5413314096673387,-8.904640373813034
225,0.0,0.0,-2.509469839598915,2.54064207241454,6.438769059125218
226,1.0,1.0,-1.7657364070905155,-1.8493121213437893,-4.726143309775745
227,1.0,1.0,-5.9261313686518875,-4.979777315313248,-27.706339583007185
228,1.0,1.0,-2.039636475703244,-1.6265614000551551,-2.3035014574235726
229,1.0,1.0,-0.7703320114931123,0.1633107221078992,10.337138333235085
230,1.0,0.0,-2.6044346584246583,-2.0726379976760376,-5.380331322215522
231,0.0,0.0,-3.1315148081683692,1.4936065136521066,0.07268779027983374
232,0.0,1.0,-3.293153656511493,2.7521083352118163,9.594155616037629
233,0.0,0.0,-3.6861821291622014,4.307088094835326,7.798072000029954
234,1.0,1.0,-3.14451585332153,-2.63263171860165,-7.157879769878737
235,0.0,0.0,-0.48727405227088827,-0.14299166015133052,4.976377976725221
236,1.0,0.0,-0.37501495201974056,0.5256925915437067,7.862834465954652
237,1.0,0.0,-2.0701115537598165,-0.6064699083969427,0.516831510956214
238,1.0,1.0,-1.4587603915235743,-0.6268256160475879,8.73826071939507
239,0.0,0.0,-2.0714458134500986,1.3659182628146023,4.590056872031929
240,0.0,1.0,-3.1438027616548707,2.668577137398437,9.906043037221648
241,0.0,1.0,-4.525381190714931,3.8502548573671413,10.454687607165935
242,1.0,0.0,-3.159836485718498,-1.295662802456969,-5.066055256373388
243,1.0,0.0,-3.6134030587700585,-3.8311296446455994,-17.36675162347271
244,1.0,1.0,-2.773361848590895,-2.454394807188434,-5.801572374987227
245,1.0,0.0,-4.693533257347598,-3.89141879975833,-21.82817074206362
246,1.0,1.0,-3.6378512459541508,-2.6333587421557887,-12.244771968163779
247,0.0,1.0,-2.7691997235639834,3.829040666726681,13.977936470067382
248,0.0,0.0,-2.402351882615587,1.280729048162103,3.6212104046271625
249,0.0,0.0,-3.439503120220921,2.147265356623155,1.1438149087028018
250,0.0,0.0,-2.1694029288189953,2.217586510070264,6.072420162251419
251,0.0,0.0,-1.7670138816391225,0.7388358496769692,4.832487073664767
252,0.0,0.0,-3.438353394702485,2.7104278187267266,5.773598140836826
253,1.0,1.0,-0.9718615751777406,-1.03324542042456,7.606161550326917
254,0.0,0.0,-3.716887034252844,3.0756561991713722,2.7178872278451642
255,1.0,0.0,-3.015169314076606,-1.4457884536775807,-6.050464184340031
256,1.0,1.0,-2.406525914647139,-2.0641129527432187,-4.872394370870092
257,0.0,1.0,-1.8435430583357881,1.5958303073228108,9.528726405795021
258,1.0,0.0,-4.2336253324166995,-3.6407853842239977,-15.984512591996968
259,1.0,1.0,-3.732088163737969,-2.7753210788685188,-10.694555592564475
260,1.0,1.0,-1.6791981351003198,-1.5636941767743344,1.306147325986763
261,0.0,1.0,-2.638787678578207,1.8217085471847903,11.107412279088342
262,0.0,1.0,-2.0714726044770093,1.626170910453781,10.648147753367734
263,0.0,0.0,-1.0267530712244426,1.4398122144676053,7.659907858323136
264,1.0,1.0,-2.956924005705208,-2.968857914985586,-8.10776871272335
265,1.0,0.0,-3.0216101589809603,-3.3942444440234967,-13.976163264637679
266,0.0,1.0,-3.5104093474237734,2.7832152709768354,10.362518039653391
267,1.0,1.0,-2.9106545169183287,-2.4247669863768824,-6.61256279569788
268,1.0,0.0,-1.997528064421744,-1.9602626940175665,-3.5419212536306333
269,0.0,1.0,-4.102329817938477,2.904394036738508,7.749206409452791
270,0.0,0.0,-3.6435008012641505,3.143327407556363,5.116913511196726
271,1.0,0.0,-2.6527173782021665,-1.7866739607328215,-7.7457985537315
272,1.0,1.0,-2.7990840997162367,-2.259748563675749,-4.067756209775273
273,0.0,1.0,-4.659393602332392,4.348546646047135,12.138838964301696
274,1.0,1.0,-2.707697262657793,-3.27066748768018,-10.14146151923972
275,0.0,0.0,-1.3770131835381925,1.148091781424791,5.54830824780041
276,1.0,1.0,-2.931517839295475,-2.619402849222565,-11.19054754674871
277,1.0,1.0,-1.2983037011917842,-3.3111786769457594,-2.4337415085999066
278,1.0,0.0,-4.095889944298667,-3.587940023191171,-14.895180157964557
279,1.0,1.0,-2.925494659979999,-1.834413614269053,-5.852375978781308
280,0.0,1.0,-2.0889795364579062,2.0015753963319796,12.954636531395352
281,1.0,0.0,-4.351028381441401,-3.5669714527585703,-19.163983560202226
282,0.0,1.0,-3.9600477539680834,3.4506745097508698,10.109681373300795
283,1.0,0.0,-2.9380360485268775,-3.190458366653893,-8.96208826500856
284,1.0,0.0,-2.8286341213619215,-2.657980775108568,-5.579555223820369
285,0.0,1.0,-3.2950273750629195,2.3996426428624735,9.787221442206192
286,0.0,0.0,-2.9048261101448682,2.0604583918916313,5.34393614424725
287,1.0,1.0,-2.871826091254985,-1.5907728198168711,-1.8152040330916321
288,1.0,0.0,-3.070416741388842,-3.412751455907956,-10.068933881250897
289,1.0,0.0,-1.2740836982431174,-1.7093040801541024,-2.2021744137735615
290,1.0,0.0,-3.023439814554757,-2.43953185279742,-9.011362701504687
291,1.0,1.0,-2.6491698115456046,-2.30701522923805,-7.01392057154766
292,0.0,1.0,-2.168968533278136,1.5645304136233602,8.206045832348133
293,0.0,0.0,-2.512582225852759,3.0574420278334826,11.197643503931127
294,1.0,0.0,-3.9921627746983552,-2.993501715455594,-17.282278270161793
295,0.0,1.0,-2.422717501827397,3.0901930225621963,12.883112623008683
296,1.0,0.0,-1.818666753509603,-2.379490955280498,-2.9263169333123855
297,0.0,1.0,-1.9993200945225693,1.2087884036567795,10.655765397784677
298,0.0,0.0,-3.9896099659191915,3.531906573306111,2.1665489568118286
299,0.0,0.0,-1.8894038304016187,1.8164860079408363,2.698323439713173
300,1.0,0.0,-1.3347785829657024,-0.1555035030370675,5.221344687295317
301,0.0,1.0,-0.9566183619293542,0.951704834995827,10.980260169316363
302,1.0,0.0,-2.2251601072237572,-1.8028021891317638,-4.361225618470869
303,0.0,0.0,-2.4051138037359703,1.6556980769426846,2.6135630921831767
304,1.0,0.0,-2.350678565005611,-1.2454265997750742,-5.057132286885249
305,0.0,0.0,-1.3626116737074405,2.122261120425215,9.264115972403633
306,1.0,1.0,-2.3912474432240587,-1.8810857811747803,-1.078002444670501
307,1.0,0.0,-1.6589329869048675,-0.633288231867525,0.07728570985845296
308,1.0,1.0,-1.8482592143038712,-1.5114986776039718,-1.46785115864922
309,0.0,0.0,-1.3956355154635496,0.9821663772089831,5.586245535642749
310,1.0,0.0,-2.5596959760330757,-2.1707991626364356,-4.890316200275979
311,0.0,1.0,-1.37987189952946,1.1246524315091722,11.656044909720759
312,1.0,0.0,-3.5676347514374895,-2.671349291251872,-10.358708331403577
313,0.0,1.0,-2.4120172682060925,2.2198836214466056,7.8869568480666965
314,1.0,1.0,-1.4963037311111937,-0.9837031213399684,3.560755671644018
315,0.0,1.0,-3.1330453474064583,2.2245036171831347,6.948399841727311
316,0.0,1.0,-3.5080894498864454,2.4128019683420776,6.868800358821541
317,0.0,0.0,-3.956076649948357,3.10160939886933,3.2999368807486142
318,1.0,1.0,-2.448782099641173,-1.4141952922006455,0.28813772403658966
319,0.0,1.0,-2.520046266516257,2.478613236604891,12.477777306863727
320,1.0,0.0,-3.0163901297935847,-2.4891708647304576,-9.180666155248744
321,1.0,1.0,-2.128712402746901,-0.9634938331929601,-0.4915360545694014
322,1.0,0.0,-3.068526608733997,-2.3343895850840135,-9.948523071171504
323,1.0,1.0,-3.3040432445908037,-2.378382416556852,-10.46234114797005
324,0.0,1.0,-0.7120353038783827,-0.3631469751898123,8.123793201573655
325,0.0,0.0,-4.841143594535959,4.616877398811847,3.2653392370994325
326,1.0,0.0,-1.4467414614586434,-0.13847848459964895,4.149888085362861
327,0.0,1.0,-3.68957585958446,3.226754051818542,9.893953995890119
328,0.0,1.0,-0.8646767800004176,0.5980471428167795,10.007621145383133
329,1.0,0.0,-3.2707187329865475,-4.049883043768309,-13.968675577880225
330,1.0,1.0,-3.3058520311668467,-2.613299864999321,-10.565358373760759
331,1.0,1.0,-3.438510653681727,-2.8524680699544445,-8.71415640528844
332,0.0,0.0,-2.5115169109477145,2.0739617831516504,5.844170551394227
333,0.0,0.0,-2.568478421659052,2.3403524714715624,6.796959938172024
334,1.0,0.0,-2.4044515898105647,-1.294663278267056,-3.029984893932117
335,1.0,1.0,-1.7312241019232184,-0.08789472863156855,4.578094507242584
336,0.0,1.0,-1.8601616995063202,1.7606576884038234,8.863398595682533
337,1.0,1.0,-3.193452589337541,-1.9501990799995637,-6.508232680685971
338,0.0,0.0,-2.2503779927791845,1.659676117559869,4.6861610206552164
339,1.0,1.0,-4.767684270270086,-4.626664694389367,-20.63635967130061
340,1.0,1.0,-2.6531799288554736,-2.212078122862906,-7.14787824672686
341,0.0,0.0,-3.2258819161821206,2.0467306311163096,2.157760175899991
342,1.0,0.0,-3.1598672084823307,-2.9619407519483123,-11.048576687806502
343,0.0,1.0,-3.0669023682187135,1.746085497209569,4.477625397801823
344,1.0,0.0,-3.269113989541391,-3.111078893503595,-9.09381905432762
345,0.0,1.0,-2.1110512666577623,1.2948663999902994,8.152791904248055
346,1.0,1.0,-3.712113952320476,-3.921689158355012,-14.428750141157098
347,0.0,1.0,-2.540263686737345,2.3480091688942353,8.534715073841822
348,1.0,0.0,-2.6107682079323578,-2.3836538405340044,-6.861462913552416
349,0.0,1.0,-2.376445444093698,2.7247647259822116,14.09222810734802
350,0.0,0.0,-2.998954808038805,3.3933161780166308,6.976835514998166
351,1.0,0.0,-2.0188180184616926,-2.85354366695569,-6.2055077167891906
352,0.0,0.0,-2.0128872687526296,2.4194420214780883,8.639769507533751
353,0.0,0.0,-2.7972684340671816,1.9582322672974455,1.020688691526174
354,0.0,0.0,-2.757361741316847,2.764359467881949,9.015347240095888
355,0.0,1.0,-1.9461114060959512,2.229447399652809,9.07063351137186
356,1.0,0.0,-1.764688687221478,-2.1134707357868483,-1.8728105971852451
357,0.0,0.0,-3.704373247493506,4.264486946277355,7.820596084015642
358,1.0,0.0,-2.758515692784148,-2.3595169341543096,-8.432239518067426
359,0.0,1.0,-1.5065297921886287,1.4105957019850615,9.391504494714855
360,0.0,0.0,-2.585542770943804,2.5873901770659784,3.931258593196352
361,0.0,0.0,-3.2389677441824793,3.2687366051091944,5.746859251495559
362,0.0,0.0,-1.5850751363716484,2.2496411662440248,8.99836446540261
363,1.0,1.0,-1.60215662575229,-1.4400901206471308,-0.8428928655245167
364,0.0,0.0,-2.1370597833908302,1.9625051806367622,5.193268685611438
365,0.0,1.0,-1.683610354715231,0.38469579585097446,2.688848652206302
366,0.0,0.0,-2.1415472886255045,2.4220863225249083,5.871924825233664
367,1.0,1.0,-2.671651503597869,-2.263759276755981,-7.337967427685721
368,0.0,1.0,-3.6796252815133093,4.531939408552163,16.92677952071504
369,0.0,0.0,-2.6411110466427017,3.0193268654605316,8.988926504308289
370,1.0,1.0,-1.1871941458807744,-1.6736451439046185,1.6858436919796411
371,0.0,1.0,-1.389564215974349,1.7743390024797998,14.874481672550075
