,store_quantity-0,store_quantity-1,sales_online-0,sales_online-1,product_demand
27,0.0,1.0,-6.33394442284121,5.004447332930964,-19.068926240604508
28,1.0,1.0,-4.018045056294364,-3.5416631937937124,-0.24246531418286077
29,1.0,1.0,-4.064811236262012,-3.3327170702765074,0.7130446816755396
30,1.0,1.0,-4.096621064332853,-1.9351753984377287,-3.545457133894306
31,0.0,0.0,-4.064485408028998,2.2875030028289496,-5.656138735165804
32,0.0,0.0,-3.444690242984379,2.708854798273071,-4.09999840112197
33,1.0,0.0,-4.066889526274147,-2.663858427089359,-2.7123343315264465
34,0.0,1.0,-4.131520911294346,3.039318975375148,-16.704322769016763
35,0.0,0.0,-4.8059857841841565,3.095580837186063,-4.001732520926385
36,0.0,1.0,-3.426657843776801,3.0044514725015303,-15.027509505058179
37,0.0,1.0,-6.127849179900659,4.093378130043695,-18.082060819726312
38,1.0,0.0,-4.5099505709987575,-3.056127071634447,-0.7123560536364026
39,1.0,0.0,-2.7973202694314034,-1.7974663757270173,-4.515177159256262
40,1.0,0.0,-5.671003334308441,-4.03711438399771,-0.37360970735150323
41,1.0,1.0,-5.613309749501281,-4.472829188511552,2.800999492146151
42,1.0,1.0,-4.968782622019434,-4.205259864199553,2.7873459516956665
43,1.0,1.0,-4.519588961176353,-2.573503906221475,-1.3246161044768008
44,1.0,0.0,-3.801952526178596,-2.048255781569318,-2.47349121628016
45,0.0,1.0,-4.990285641503473,3.214252493554221,-15.861017383342066
46,1.0,0.0,-4.059785823467844,-2.7489019659037566,-0.848421621430534
47,1.0,1.0,-4.4790572833489355,-2.6128241615067527,-0.9056083611610211
48,0.0,0.0,-3.1060384446031373,2.0932945453124128,-3.2513427401458266
49,0.0,0.0,-4.200988812105642,3.1138975055703226,-3.8212412118168446
50,1.0,0.0,-4.8302485337398275,-4.450968917443571,-2.0596928424483023
51,1.0,0.0,-4.989426302544468,-4.032676230856275,-0.8168815149266142
52,1.0,1.0,-3.818352359329392,-3.2536278272804555,-1.3166898373120004
53,0.0,1.0,-2.0507294842066703,0.7650163095220542,-11.145551827151156
54,1.0,0.0,-5.517281852849944,-3.2164861655155135,0.169227884568099
55,1.0,0.0,-5.073241961467635,-3.922006646364941,0.17509297785112787
56,1.0,0.0,-5.835190330229402,-3.9760749748821107,0.17930096443252275
57,0.0,0.0,-4.783006667401606,3.1058677128205483,-4.806549609976347
58,0.0,0.0,-3.1978755194825093,1.8238905319123444,-4.08118438041894
59,0.0,0.0,-5.152693902773605,3.481602749321398,-5.281391714387895
60,0.0,1.0,-4.569573665988356,2.8409037498512046,-15.882453161559495
61,1.0,1.0,-3.652469561579023,-2.4682609819374086,-2.878792902422521
62,1.0,0.0,-4.279379180171538,-2.662689487847547,-2.230367055653328
63,1.0,1.0,-3.548362386034033,-2.5948039586548703,-2.486293692918716
64,0.0,0.0,-3.6469544355536216,2.6631858401331927,-3.5628892603308486
65,0.0,1.0,-4.23802089681898,3.4043148089742985,-17.05582561917576
66,1.0,0.0,-4.332174437364821,-2.514704931791921,-0.4784163163648638
67,0.0,1.0,-3.4969431687422734,1.5487080611391881,-11.87308176788244
68,1.0,1.0,-3.673115288245617,-1.682347241329579,-5.211466591707152
69,1.0,0.0,-5.152332189177367,-2.994312893660992,-0.006968724732904885
70,1.0,0.0,-4.392594280248938,-3.7591524365063744,-2.0124662226125793
71,0.0,1.0,-5.901943480864807,3.685778222725969,-16.258924510225253
72,1.0,0.0,-5.234493215868439,-2.8428137121081827,-0.9721050558330955
73,0.0,0.0,-5.246412138283599,3.705375127532873,-4.5376865752245585
74,0.0,0.0,-5.346095022386348,3.1152319750375588,-5.173044356469213
75,0.0,1.0,-6.2268653169267765,3.9470688591984615,-16.300039455933526
76,0.0,1.0,-3.562606082813901,3.049976898807695,-15.591703846911743
77,0.0,1.0,-6.5870095274649145,4.33747541902226,-17.710612732345748
78,1.0,0.0,-3.585730682106157,-2.582621535241945,-3.455579305835783
79,1.0,1.0,-4.545729027381889,-3.7973541546621123,-1.059643866820485
80,0.0,0.0,-5.906100625133896,3.8092422575031306,-5.652202448681647
81,1.0,0.0,-4.811305338739903,-3.624609710581559,-0.2847683370768883
82,1.0,0.0,-4.659494832782418,-3.393798288430457,-1.7552359576380598
83,1.0,0.0,-4.684169819845321,-3.0182100096073925,-1.894740218538903
84,1.0,1.0,-5.396533529100687,-3.64350583459488,3.3704594868573072
85,0.0,1.0,-4.765889682427996,2.9041161018380945,-14.574061836912048
86,1.0,0.0,-3.2065625176396217,-0.7929692023048778,-3.462275719442364
87,0.0,0.0,-5.010482464647008,3.3551839520085447,-3.9755442512386465
88,0.0,0.0,-4.3841898753454585,3.436117861250784,-4.9932339057611
89,1.0,1.0,-3.7398323669857687,-2.3340154374328774,-3.703894471329232
90,1.0,1.0,-5.179177809503724,-3.1178498281334845,0.12391869602013328
91,0.0,0.0,-4.171046740629311,2.5029425897644377,-6.252915568314222
92,0.0,1.0,-5.191087089011328,2.5575421618134344,-13.195299722971916
93,1.0,1.0,-5.034065130155969,-3.28496995300596,0.60435722835531
94,1.0,1.0,-4.372306483369724,-3.595523858222382,0.7341985869465648
95,1.0,1.0,-6.644406846931182,-4.385234229367832,6.38354761482491
96,0.0,1.0,-3.620755269547844,1.3575939748712509,-10.693543659581275
97,1.0,0.0,-3.8752238714191165,-3.462858851357402,-2.9945235313348784
98,0.0,1.0,-3.7341875612121957,3.319648573336515,-15.446808000340775
99,1.0,0.0,-4.980063362202921,-3.423901308259359,-0.5195373819644571
100,0.0,1.0,-4.8983490443708835,2.532765183955113,-15.505720955389757
101,1.0,1.0,-5.042090295951375,-3.1081446563506434,2.22664061364526
102,0.0,1.0,-5.207978971632742,3.549134421182585,-15.633558323550451
103,0.0,1.0,-3.9443802482804657,3.1170229357923285,-17.420581281865662
104,1.0,0.0,-3.111681763438595,-2.558820068659729,-2.7128172675926328
105,1.0,1.0,-4.444916041715546,-2.4302800407304295,-1.2100770987423126
106,1.0,1.0,-3.352126253691508,-1.3209673127130848,-5.815817584823259
107,1.0,0.0,-3.314972081230045,-2.9063681706447215,-3.946373603148877
108,0.0,0.0,-3.7112866011064978,2.252532798552247,-3.338739556648167
109,1.0,0.0,-3.3932827761986237,-3.6173150203996913,-3.264808194865879
110,0.0,0.0,-4.418636383210858,3.039817814454107,-5.636337136449357
111,0.0,0.0,-5.931343515998501,3.4318263290805286,-3.50213685331644
112,0.0,0.0,-4.647765438178173,3.020697456463357,-5.27790073921825
113,0.0,1.0,-3.7429125346036187,2.709690993176114,-14.12441494234668
114,1.0,1.0,-2.453152572334476,-1.4507010770746531,-6.061750475060358
115,1.0,1.0,-3.3461098963621048,-3.072046272116059,-4.539351633972992
116,1.0,1.0,-2.775772350879296,-1.9295971362302549,-4.845633512216029
117,1.0,0.0,-4.018618802941847,-3.6240432972624816,-1.6821605202650063
118,0.0,1.0,-5.030773024413876,3.757889079630703,-17.169703502591457
119,1.0,1.0,-4.625160112943307,-2.1592921280475847,-1.3460057551230178
120,0.0,1.0,-7.005236025776226,4.669825458835231,-18.824056757449668
121,0.0,1.0,-3.0524685040419604,0.8632685295316123,-11.558094363272144
122,1.0,1.0,-3.834416027788096,-2.1746853440392884,-2.6230102250799843
123,1.0,0.0,-4.283057419453259,-2.6567800040067926,-1.873182450029916
124,0.0,0.0,-4.247257597859991,3.1915083854479342,-3.8375712631872014
125,1.0,0.0,-4.235793631741581,-3.60599705299789,-2.91880389719778
126,0.0,0.0,-4.883047265296722,3.4637841197491026,-4.801940696100285
127,1.0,0.0,-3.2909177695325464,-1.4198417328536956,-3.83342669630454
128,0.0,1.0,-5.066023731745691,2.8427518011060027,-14.756970076622306
129,0.0,0.0,-4.2343103778077245,2.4724502488649986,-5.048029979121555
130,1.0,1.0,-3.7431804506969466,-2.719063226012763,-1.3101003647782117
131,1.0,0.0,-3.2810552662437846,-2.4484203984341377,-2.622003471887801
132,1.0,0.0,-4.8011487973482,-2.7092728292628245,-0.23858342550050238
133,1.0,1.0,-3.654657433098035,-2.1737844719814916,-2.7575088004330706
134,0.0,1.0,-4.743175083740586,2.8826792493147977,-15.263342206388476
135,0.0,0.0,-5.469146786404798,3.26508712282903,-5.053992362934266
136,1.0,1.0,-6.462245062180697,-3.418351681928304,3.6173745612888113
137,0.0,1.0,-3.0892761033269025,1.9962850959714642,-13.060971018786804
138,1.0,1.0,-3.916106377276522,-2.947842346004869,-1.595319826290938
139,0.0,1.0,-5.845384123446653,3.1428356366383525,-16.01352886490193
140,1.0,1.0,-4.431656422153189,-2.50228589751417,-0.9906709805626681
141,0.0,0.0,-4.683488208432204,3.490945293884331,-3.1208660609334125
142,1.0,1.0,-4.920356976974628,-3.655814338234493,2.953841942950218
143,0.0,1.0,-4.132784760376021,2.395941118934857,-14.689974984919015
144,1.0,0.0,-3.453346305980859,-2.1694597479617648,-3.4757115849461266
145,1.0,1.0,-4.768198608008825,-3.5231361543002575,0.2989188996571257
146,1.0,0.0,-4.836526616021248,-4.328430299257693,-2.443233923918099
147,1.0,0.0,-5.316092465690156,-4.878273553718028,-1.1593998925165545
148,0.0,1.0,-2.643806264924878,1.2615962547880746,-11.389737184764503
149,1.0,1.0,-4.550287122739246,-2.718426633040526,-1.258337917487513
150,1.0,1.0,-3.976063036814932,-2.601653752295415,-2.211533055925278
151,1.0,1.0,-4.429529238683772,-3.1255652559358116,-1.4553345445692472
152,1.0,1.0,-5.540838496114989,-3.889547985376099,2.513440467452302
153,1.0,1.0,-4.5184500565334345,-3.843789117878882,2.756302445718361
154,1.0,0.0,-2.812222472818458,-1.5529465218898582,-4.32923828252471
155,0.0,1.0,-4.371798051757342,3.2275048844486793,-15.544533487628666
156,1.0,0.0,-5.379113590803967,-3.7136725798165346,-0.3574987355882757
157,1.0,1.0,-3.60191014882803,-2.8420328822925316,-1.431832747940553
158,0.0,1.0,-3.6063151741308435,2.4148635360025934,-13.588509808212542
159,1.0,0.0,-4.213728084311176,-2.439512662493811,-1.5032751935682898
160,1.0,0.0,-3.8676795896983287,-2.932597915139708,-2.340254461822709
161,1.0,1.0,-4.299894915977171,-2.2246541162909486,-1.6982589224760636
162,1.0,0.0,-6.477191546977738,-3.8009556985355135,1.7987391301610143
163,0.0,1.0,-4.617690950242453,4.187030892456855,-17.40712901493935
164,0.0,1.0,-4.237473537166111,2.6814982443725377,-13.92375270648511
165,1.0,1.0,-4.332203810636194,-2.4934006103728716,-1.9569681076418584
166,1.0,0.0,-3.604203652820436,-2.014513395305655,-1.939048468667764
167,0.0,0.0,-4.505866233170244,3.383640088184423,-4.393627313991194
168,0.0,0.0,-5.102473897105215,2.5426544885096067,-4.420209855444065
169,0.0,0.0,-5.83844744086011,3.8392746322689435,-4.841219328185361
170,0.0,0.0,-4.972397877548223,3.764464264168426,-3.3587874077524686
171,1.0,0.0,-2.692265750237776,-1.4315884301629405,-3.4981523232168987
172,0.0,1.0,-6.517235245227704,4.253358582764321,-18.27037815581991
173,1.0,0.0,-2.932576411481117,-2.809635657426731,-4.501118059936232
174,1.0,1.0,-5.7490544103084495,-3.4756628201313804,3.025489737834926
175,1.0,1.0,-5.867529739246605,-4.746183889990541,4.888111194209621
176,0.0,0.0,-5.670627926060142,3.634479855102348,-4.095374646705805
177,1.0,0.0,-3.625261325255004,-2.1144713750102238,-3.0486979157008216
178,0.0,1.0,-4.857999015669626,2.5571240711879435,-14.966076561779875
179,1.0,1.0,-4.231329513329094,-2.327720134791926,-2.090549051221886
180,0.0,1.0,-3.699564839559314,2.376880833215703,-13.459254144477605
181,0.0,1.0,-4.338805897765807,3.8288876988014304,-17.375123007808448
182,1.0,1.0,-4.467762914364748,-2.664550626665971,-1.44241949043653
183,0.0,1.0,-5.5223785557694764,2.6426776859440224,-13.091974799774688
184,1.0,1.0,-2.7140048307695728,-1.1172283848561382,-6.840858742515944
185,0.0,0.0,-2.5166507024061957,1.0680684341523021,-3.9675325370294745
186,0.0,1.0,-3.6225083773563043,3.135913746773577,-15.299935798158943
187,0.0,0.0,-4.544590239900091,3.3192849367684714,-4.749175842724181
188,1.0,0.0,-3.779479628311256,-2.0455301653056117,-2.2574647052798698
189,1.0,1.0,-5.403287589809326,-3.9948931793180353,2.8601213633093434
190,0.0,1.0,-5.092359565159378,3.88047738347856,-18.112764523778694
191,1.0,1.0,-3.25979716908547,-1.2153205609659794,-6.951360418100743
192,0.0,0.0,-5.094599389340193,4.428892306733793,-4.884168124310547
193,1.0,1.0,-3.3247360460280637,-3.2044417735041515,-2.273705342655873
194,0.0,0.0,-4.812614289839896,2.607809090720153,-5.553983357523626
195,1.0,1.0,-4.141188527871324,-3.106185910367619,-0.6599971669480689
196,1.0,0.0,-5.500694858157569,-3.504595731154185,-0.12278844347010054
197,0.0,1.0,-4.363829788242157,2.5924581752821974,-15.166264150967079
198,0.0,1.0,-4.137875893887656,2.5635211139437475,-14.290983980996184
199,0.0,1.0,-4.3063085305000435,1.2991826767328216,-13.334391768958888
200,0.0,0.0,-4.029913897862999,1.8452236147738077,-6.299186086768574
201,0.0,0.0,-4.4594559922521775,2.339157276271921,-4.531675356181103
202,1.0,1.0,-4.976021601931357,-3.6035477264259277,1.1910654959026146
203,0.0,1.0,-4.2745196778476995,2.6089902228571726,-16.11041955273685
204,1.0,1.0,-2.901757560522821,-1.5070043644757467,-6.410884605119251
205,1.0,1.0,-5.105055157260878,-3.667336111642838,1.3775638777563897
206,1.0,0.0,-5.742030741348737,-4.117497723984782,-0.8050829148451499
207,0.0,0.0,-5.0188138809462925,3.1892964503892363,-4.701522298088308
208,1.0,1.0,-3.213971786385133,-1.7326793881565534,-5.851482628791769
209,1.0,0.0,-5.638052656093636,-4.255543521737012,-0.05739533104056438
210,1.0,0.0,-4.363210557642985,-1.8730630175467085,-0.11697030261002528
211,0.0,0.0,-4.570585023055181,4.015957143598037,-4.730077835029858
212,1.0,1.0,-6.484920502835815,-4.77104837834075,7.534554304633513
213,0.0,1.0,-4.586633120958044,2.647170151053214,-15.082542687083048
214,0.0,0.0,-4.911349371981195,3.2264787993368405,-6.215657486778611
215,1.0,0.0,-4.8027427798002105,-3.5090252431061053,-1.3942795678439235
216,1.0,0.0,-3.849927486175157,-2.2563538927950364,-2.198464039404994
217,1.0,1.0,-5.433895901008465,-3.0618364783222054,1.2955218493581087
218,0.0,0.0,-2.706516749820149,2.1846435434398797,-3.8947117587254683
219,1.0,1.0,-5.147569186415987,-3.7090902843198323,2.614679765908828
220,0.0,1.0,-4.835368196019437,2.6107510128564906,-14.623939097659814
221,1.0,1.0,-3.5920057720806744,-2.930552486724761,-1.5385138188377083
222,0.0,0.0,-4.113632819848563,2.011274267704011,-5.864339900803991
223,1.0,0.0,-1.9943082179099547,-1.641389692243733,-4.690641123248403
224,1.0,1.0,-5.10953554824723,-3.616267451210966,1.89765286112682
225,0.0,0.0,-2.7012937708500315,2.520258314594367,-4.299792762191875
226,0.0,0.0,-3.9362249214578036,3.9348211571820215,-4.125156210481444
227,0.0,1.0,-5.0174134582844765,4.429951048851173,-17.20385490950667
228,1.0,0.0,-6.776743032562665,-4.3218584455394184,2.7711250524823745
229,1.0,0.0,-6.896346503384462,-5.5477304983144125,1.3909599700552224
230,0.0,0.0,-3.706448393341895,2.465862473819943,-4.470579957788619
231,1.0,1.0,-4.812248732605124,-2.93951611284238,-0.8333311300231716
232,0.0,1.0,-4.229520797980343,2.293382640314791,-14.131530649698934
233,0.0,1.0,-5.968530612107941,4.391653482974393,-15.9651276598529
234,0.0,0.0,-3.5358333153047905,2.296878482259077,-4.779799366439364
235,0.0,1.0,-4.4673472214427985,3.1570687739079144,-15.440779520964682
236,0.0,1.0,-3.666819451313489,2.1490453252933905,-14.423615364484018
237,0.0,1.0,-5.0550547834175354,4.125117872771048,-16.746164144762687
238,0.0,1.0,-3.6298413492992605,2.8403501025967044,-15.218801006889015
239,1.0,0.0,-6.158711909060469,-3.9530928742583145,2.0824166790843797
240,1.0,0.0,-3.6879526577874375,-2.7800114716663136,-3.7203281120842235
241,0.0,0.0,-5.9589304118295185,4.989391857272984,-4.601241205309618
242,0.0,0.0,-4.736585585057584,3.870371259716556,-5.413078643477301
243,1.0,1.0,-4.283977686672354,-2.4514180426382404,-1.6879006808932506
244,1.0,1.0,-3.7783360398958994,-2.7691843041687703,-1.7707327488879776
245,0.0,1.0,-3.5671942287320113,2.593955013995194,-13.781016217123433
246,0.0,0.0,-6.338265480756456,4.210016501862326,-4.634368702243688
247,0.0,0.0,-3.76754728720684,2.4588311391460502,-5.289154836851352
248,1.0,1.0,-4.248655185384351,-2.714322092063621,-0.5193061024595096
249,1.0,1.0,-3.8300581606316126,-2.7312858824730055,-2.50896032548415
250,1.0,0.0,-3.7999664944119615,-2.270760849204067,-1.9589571243690613
251,0.0,1.0,-4.2750441333746,2.962928244525338,-16.17655593190227
252,1.0,1.0,-3.84907750205508,-3.7210928135378767,-1.2942827724151753
253,1.0,0.0,-1.9028335673150334,-1.6982691767447093,-6.5096748326583995
254,1.0,0.0,-5.461229531505808,-3.920364813489308,2.0312640208295885
255,1.0,1.0,-4.446663172724818,-3.02055752851432,-1.1608227954507897
256,1.0,1.0,-4.16692876918931,-2.629404783947306,-2.9174127913594248
257,0.0,0.0,-3.4800831805800865,2.0050617038585745,-4.92229363314835
258,1.0,1.0,-5.1358661355725435,-3.2579071639692994,1.076455450376808
259,1.0,0.0,-4.718935503776604,-2.954293066117617,-1.6744893570983712
260,0.0,1.0,-5.613319661022396,4.385576029671723,-18.651623682398768
261,0.0,0.0,-3.2179217438753165,1.702616018272345,-3.6010244101743023
262,1.0,0.0,-4.868688868205146,-3.3441707721165286,-1.7282044845285869
263,0.0,1.0,-4.514201326542887,3.5137563607792925,-15.320777406795493
264,1.0,0.0,-4.155503885370532,-2.182084310647559,-2.8795647520698573
265,0.0,0.0,-4.404332265343064,3.4426300100891907,-6.359780462466014
266,0.0,1.0,-5.066237692519447,3.0557746433227555,-15.497294068424665
267,0.0,0.0,-3.6574520229681657,2.1352206819665054,-4.101338684668906
268,0.0,1.0,-4.018881867361335,2.767108126945839,-14.247752574399948
269,0.0,1.0,-3.6605820206169706,3.483502167602815,-16.798780203250523
270,1.0,1.0,-4.815569420377794,-3.443252400890906,0.14600111404647054
271,1.0,1.0,-4.69385008762467,-3.5126119754078715,-1.3768492011555389
272,0.0,0.0,-4.647117451155133,3.388035074269536,-5.040247827755863
273,1.0,1.0,-5.497836294087596,-3.169683538575474,2.065656353674697
274,1.0,0.0,-4.228549189957118,-3.185251993946366,-2.432543602394029
275,0.0,0.0,-3.9033385105450047,2.2831774532135385,-4.026554738933019
276,1.0,1.0,-5.988411363820026,-3.218105347893892,2.8624864867753885
277,0.0,1.0,-3.1439624338994516,2.0917020263933734,-13.679724937553507
278,1.0,1.0,-3.876257651764132,-2.7542054617112606,-1.5870267622950847
279,0.0,0.0,-2.984419719300777,1.0501301110774572,-4.486441102024635
280,0.0,1.0,-6.225973028398995,5.245299499274292,-18.658967824930826
281,0.0,0.0,-4.783504679921858,3.1294833472233945,-6.521369161704124
282,1.0,1.0,-3.6938553465286095,-2.680278182127866,-1.8525551339432362
283,1.0,1.0,-5.907767859416797,-3.539045887420261,2.680472263091919
284,1.0,1.0,-4.067085594031705,-2.542521405539683,-3.283087881422872
285,0.0,1.0,-3.0721744771547597,1.5078640241343795,-12.124621492672757
286,0.0,1.0,-3.5801564088815563,2.006757311538038,-12.330773374615779
287,1.0,1.0,-4.93575010969563,-2.494707870368723,-0.5944530658457592
288,0.0,1.0,-5.5567052278051925,4.349334165521601,-17.05924396369418
289,1.0,0.0,-3.997924483033883,-2.5630562852737007,-1.8101527129030053
290,1.0,1.0,-4.985571597057651,-3.3982374156521398,0.061544914000271955
291,1.0,1.0,-3.5822898292099055,-2.372545227899564,-3.100671606607904
292,0.0,1.0,-3.6160576081253386,2.0816694332191954,-12.160348532559846
293,1.0,1.0,-4.763684865027857,-3.2057601282270665,0.5080351032391488
294,0.0,0.0,-3.964033470263082,2.1751106459505705,-4.516077062036347
295,1.0,1.0,-5.040653573409933,-2.6758617782343435,-0.6568434035718433
296,1.0,1.0,-2.6239370801156046,-2.2967284512799524,-5.609967413755303
297,0.0,1.0,-3.007848298249673,2.2656695979172796,-13.623351763497558
298,0.0,1.0,-6.75384083414257,5.165984588759633,-19.272402000967517
299,1.0,1.0,-3.7219602484673304,-2.021139980777108,-5.407929401536782
300,1.0,1.0,-4.571156105694507,-2.693705221586676,-1.7861541758186323
301,0.0,1.0,-5.823729450310989,4.599235455397555,-17.878517890085206
302,0.0,0.0,-5.333353882476242,3.671634151334313,-5.174304946677122
303,1.0,0.0,-4.881304049209509,-3.1110467072855195,-1.8237415603205558
304,0.0,0.0,-2.2916574320789493,1.008687800165121,-4.234301326708179
305,1.0,0.0,-3.0057751492536706,-2.1168608548974577,-4.411999649030422
306,1.0,0.0,-2.4058839999582022,-1.547704401535313,-5.391230301258991
307,1.0,1.0,-5.247980244363552,-3.4452281500391693,2.164181310655136
308,0.0,1.0,-4.067787250154787,2.0203923141460027,-13.449071244810417
309,0.0,1.0,-5.653009953991959,4.194461627388351,-17.40863985356817
310,1.0,1.0,-4.8527711443732535,-2.5084843562323065,0.04371800743730425
311,0.0,1.0,-5.253683733100296,4.752990115923751,-18.16533734146009
312,0.0,0.0,-3.8729005234520306,3.0926269516281115,-4.759374918203639
313,1.0,0.0,-3.4254803681034147,-2.847424504951456,-2.063242978384267
314,0.0,0.0,-2.9137171955888443,2.205581977708406,-5.020339645470737
315,0.0,1.0,-3.9680073203751274,2.0988230857582475,-13.650901982217722
316,1.0,1.0,-4.929699484036321,-3.2223740788371265,1.7546809951308884
317,0.0,0.0,-3.4366988438176054,2.8837204926456064,-4.1125809403812585
318,1.0,1.0,-2.9119210931810233,-2.378093812406945,-5.0591867195581655
319,1.0,0.0,-4.190158156323382,-1.8134882323353276,-1.5789632657721233
320,0.0,1.0,-5.483453841552377,4.6841857750076334,-18.730023230141633
321,1.0,1.0,-3.59155008809525,-3.3124046176972928,-1.5056749399854232
322,0.0,0.0,-3.3368914092805584,3.197611308987083,-5.039925328779913
323,1.0,1.0,-4.076879643116713,-2.7703129603242425,-1.5673553459993346
324,1.0,1.0,-5.954146131805422,-3.872828380188686,4.615739087544306
325,0.0,1.0,-4.684289619240399,3.3180057971216814,-16.778487865412774
326,0.0,0.0,-6.573257212053802,4.810317025304271,-5.329521009969526
327,0.0,1.0,-5.87903176013286,4.604379095028566,-17.305164094699983
328,1.0,1.0,-3.240979170257304,-3.000073652610009,-3.106529575439371
329,1.0,1.0,-3.9612982901309706,-2.8957491859822926,-1.705519608865297
330,1.0,1.0,-3.3550621899770836,-1.9738029349755355,-5.308590291735374
331,0.0,1.0,-3.0216426946207533,1.482630116063639,-11.574836276496656
332,1.0,1.0,-4.8028592385025135,-3.164381774402487,0.7563987128637435
333,0.0,0.0,-4.14998358521476,2.35260568332178,-5.9064326161177405
334,0.0,1.0,-3.8110594862297296,2.3324751187822312,-13.475566343163262
335,1.0,1.0,-4.111111958731346,-1.9844385029480653,-3.5002253936224745
336,1.0,0.0,-4.217100309899469,-3.230630351227969,-1.1815367555124268
337,0.0,0.0,-5.00512447771699,3.9900925899131376,-4.8801900324835685
338,1.0,1.0,-4.317804459358343,-2.2782749029002773,-2.507560938093924
339,0.0,1.0,-4.4161874770472505,3.317316299478212,-15.613392046077234
340,1.0,1.0,-4.22856396722855,-3.2186515200491153,0.13571460946552882
341,0.0,0.0,-3.917172374604747,3.5396285293502032,-3.8654762578049855
342,1.0,0.0,-3.6539508358461488,-2.3490905692518567,-3.7748904030553976
343,0.0,1.0,-4.552147404612439,3.0307000426980415,-14.567025505901913
344,0.0,0.0,-5.481827086514775,3.7096152268151634,-6.2056691574199085
345,1.0,1.0,-5.068081112713342,-2.5880236652023427,-1.3138920269610468
346,1.0,0.0,-4.018013876826581,-2.4002963497936483,-1.6663968534823401
347,1.0,1.0,-3.834103767924058,-2.7154625394738883,-2.7420886168283154
348,0.0,1.0,-2.4814468318422858,-0.12842087698670124,-7.378751729242971
349,0.0,1.0,-4.603488967886195,3.283692209558605,-15.088595452691694
350,1.0,0.0,-3.9514117426736033,-2.117144602873896,-3.388788320467636
351,0.0,0.0,-4.129485021932369,2.611376538405602,-4.545928047874586
352,0.0,0.0,-4.950022957451697,2.8527939797174957,-5.238201709154059
353,1.0,1.0,-4.4893142581391245,-3.9456680510487034,1.9838974851162245
354,0.0,0.0,-4.24583954735848,3.5605370339360967,-4.250614568830727
355,0.0,0.0,-3.750500666736592,2.195951500000019,-4.777023996997249
356,1.0,0.0,-4.125958276696472,-2.6091641176475977,-1.1541083486342272
357,1.0,1.0,-5.813599887898515,-4.004636522525051,3.9204641225145993
358,1.0,1.0,-5.112621597787575,-2.7897257274576948,-1.1299025938958955
359,0.0,0.0,-4.35283629004298,2.09144610588634,-5.629272731392203
360,1.0,0.0,-3.890011859918156,-2.856790550353265,-1.6834400059509866
361,0.0,0.0,-4.234522862364684,2.7373175109471037,-5.594621796173589
362,0.0,1.0,-2.7311444509649596,2.231180319461811,-13.896921343007172
363,1.0,1.0,-4.581738311002741,-3.0665992300145875,0.2862473483213335
364,0.0,0.0,-2.322365616647081,0.8558282396851036,-3.8031489793470463
365,0.0,1.0,-4.49294459363368,3.2204670109885747,-15.194646061606509
366,1.0,1.0,-3.8566760247111525,-2.1688708284794873,-4.077865120939867
367,1.0,0.0,-4.454134031851069,-3.5806302367483482,-1.8585178560999092
368,0.0,1.0,-4.868624181972115,3.374752668594631,-16.365319657369753
369,1.0,0.0,-5.43617374616957,-3.343054768793336,-0.14078804037471615
