,innovation_index,releases,sector_market_share,var_3
32,0.0,-3.888900144804647,-0.9203182079761598,-6.7297798162675395
33,1.0,-5.718368842996544,-1.226498004110357,-6.135320701775377
34,1.0,-6.973862723008324,-1.410469998502362,-7.883913137949083
35,0.0,-6.467078663775499,-1.6274909694267357,-11.456300981391784
36,1.0,-13.114688770939184,-3.018249918844763,-17.47347404983791
37,1.0,-4.069302385748568,-0.7803435080468869,-3.267550549247937
38,1.0,-7.434428919160619,-1.617531897873006,-9.680194869005742
39,0.0,-1.8014378165616907,-0.5677875330593405,-4.1206301328881665
40,0.0,-5.8243442353557455,-1.5192335232952001,-10.303949746045047
41,1.0,-7.908471234710792,-1.652287269194446,-9.279405330908197
42,0.0,-6.119731729655582,-1.6385776655279345,-10.732947020563484
43,0.0,-11.293476530537149,-2.6203716080763306,-18.374841205387675
44,0.0,-10.230783448299572,-2.4290256428275696,-16.01401410961979
45,0.0,-8.02082566738661,-2.007039051866901,-12.745630060183963
46,1.0,-6.162743305816727,-1.2075509062063037,-6.053329531969422
47,0.0,-3.3272964251452204,-0.9545307993500303,-5.681657569141618
48,1.0,-7.104543969320778,-1.570410092915519,-8.9971437605374
49,1.0,-6.508092587900635,-1.247143207994741,-6.322575788106235
50,0.0,-5.968422308330962,-1.4780975198886157,-9.777006418567026
51,0.0,-6.997323056642658,-1.8355023722234387,-11.704539964524345
52,1.0,-4.683263520899945,-0.9098775481418656,-4.13837483793893
53,1.0,-2.080346092901927,-0.27361948956684,-0.4600535984259433
54,1.0,-8.224269767542248,-1.8555762008663397,-10.615127376450445
55,1.0,-11.02305303157269,-2.260539314960509,-13.299181155200078
56,0.0,-7.028501186272432,-1.7778262586089262,-11.808714083750003
57,0.0,-9.68354071579259,-2.4425925979686407,-15.440600242002182
58,1.0,-11.787736981235238,-2.448046677900452,-14.42187453247834
59,0.0,-3.410411620342674,-0.9890115283753591,-6.538200203288058
60,0.0,-11.361895644100217,-2.769029825975091,-17.848144822255495
61,0.0,0.6849825494324709,-0.05193521885577157,-1.2838208981027768
62,0.0,-5.425508563153814,-1.3892532800926625,-9.364700868489432
63,0.0,-7.0389564371635,-1.7118577221620515,-11.777769246309466
64,0.0,-5.7919612877756865,-1.3886907262573465,-9.079842812531995
65,1.0,-6.990385532585944,-1.3995496704234,-6.608423283460512
66,0.0,-9.691251948551926,-2.271576476093095,-14.923050893080603
67,1.0,-3.674110619357686,-0.6583862266444009,-2.638286765621385
68,0.0,-8.483804172808156,-2.0811309548638244,-13.951562504276753
69,0.0,-9.997953587493742,-2.3074172323439384,-15.247090948856053
70,0.0,-6.68112804068072,-1.6492110648484695,-11.30012661735166
71,1.0,-12.170648389359314,-2.4161303687558373,-14.666731103935511
72,1.0,-10.410426457648434,-2.087957106705225,-12.121878263689373
73,1.0,-10.56673123480855,-2.2338074802693333,-12.942796862031157
74,0.0,-12.36639894488427,-3.025582299782876,-19.74116348743101
75,0.0,-4.814731661618815,-1.047134708611821,-7.366820403376409
76,0.0,-10.45199805625058,-2.453179263804681,-16.683924990662568
77,1.0,-12.318231989903735,-2.510955105636536,-14.858813530367975
78,1.0,-11.161033708346284,-2.3346357220961167,-13.50084118127175
79,1.0,-7.71556845734934,-1.582603369688674,-8.786499987974452
80,0.0,-1.1478713959465214,-0.47110570081397185,-3.6529173420117513
81,0.0,-8.08556644178681,-1.8310529048102981,-12.72067442265976
82,0.0,-6.185270353686271,-1.4759883847530426,-8.769323175682342
83,1.0,-11.634639848334807,-2.551876447134568,-14.825819034955321
84,0.0,-0.6645455666075906,-0.24589287417681005,-2.8860994136232776
85,0.0,-9.702488043558148,-2.175860855928387,-14.310454804837809
86,1.0,-4.699433239622744,-0.9333620824006177,-4.0286991883166525
87,1.0,-7.743040747965853,-1.5118741820958592,-8.002769802509311
88,1.0,-4.048770935935293,-0.8503081246728268,-4.201634563150641
89,0.0,-3.893133715805974,-0.8930029454147801,-6.578818718057965
90,1.0,-10.37026190714009,-2.1487532255247093,-12.709679532737912
91,0.0,-2.416882945108684,-0.777404281598604,-5.322907822940849
92,1.0,-12.225062446415384,-2.4639594307405948,-15.209579249585964
93,0.0,-6.2276950718915,-1.555509728796821,-10.69714996668092
94,1.0,-3.309122302680361,-0.6809687811915428,-1.678169621126357
95,0.0,-7.639560374771447,-1.9660325726912404,-12.41721080591055
96,1.0,-11.382986145288776,-2.422703786406107,-14.64912673825377
97,0.0,-6.396301788424145,-1.6053681384440317,-11.011614625871928
98,1.0,-2.684543933695879,-0.5230623596281851,-1.4761748993619441
99,1.0,-3.4662520691491276,-0.645187020240928,-3.2770671913497296
100,0.0,-7.957763368426691,-2.036881852180028,-13.374909111672855
101,1.0,-11.031088239422415,-2.3232849622687293,-12.820622825534512
102,0.0,-8.348471096677029,-1.9887207618664577,-12.413164362648649
103,0.0,-4.768342338866633,-1.197396948786187,-8.142031663130645
104,1.0,-11.59343909162296,-2.33382772013624,-13.32025466280044
105,1.0,-6.4769949636487105,-1.3011272546525339,-6.528970892304109
106,1.0,-12.22364219526847,-2.6277401570280317,-15.61876977255239
107,1.0,-10.359208228594843,-2.0751534960912217,-11.789356895388789
108,0.0,-7.490197188709678,-1.9110473221814541,-12.400174369781864
109,1.0,-8.726253870856336,-1.933555140276406,-10.09221672109166
110,0.0,-9.231592409207975,-2.2132522191582975,-14.81232485148716
111,0.0,-9.924082198784172,-2.269712486200329,-15.09610148009874
112,1.0,-4.173716990574068,-0.7851301744988419,-3.478812228756656
113,1.0,-13.854228871108658,-2.8222506709947126,-18.12341561110245
114,0.0,-6.571002324217707,-1.6208815070310088,-10.30518981156467
115,1.0,-1.1025348865063398,-0.1890347621483055,0.9902189781877282
116,0.0,-8.840235569907893,-2.2029337370492073,-14.028878347272457
117,0.0,-9.524720132034313,-2.2369022047008364,-14.949979091594761
118,0.0,-3.2532260848579595,-0.868079010045435,-6.753986149012535
119,1.0,-11.212264987240312,-2.3307318175695366,-14.320545854999017
120,0.0,-6.847606912351166,-1.7811076634927976,-12.636061774788779
121,0.0,-10.655248645606337,-2.545170580252151,-16.710563535867845
122,0.0,-9.122592548365393,-2.2667162436168993,-14.990313415876292
123,1.0,-3.51539923963033,-0.6158152396281773,-2.4365064542029327
124,1.0,-11.819587237434417,-2.5112789203740715,-15.106038547617654
125,1.0,-4.0244214304293635,-0.8036168475043378,-4.84468520395937
126,1.0,-4.007881158350085,-0.7880055031200323,-3.367317634726809
127,0.0,-3.3893689264825086,-0.9510619761940232,-5.573576310205648
128,1.0,-15.254948896552593,-3.252242650263838,-19.24505816335352
129,1.0,-3.734224061690572,-0.640035379700924,-3.3553410374578383
130,0.0,-6.599555230298419,-1.7529680663107519,-11.569595933225903
131,1.0,-8.980740524212944,-1.8576325348128555,-10.500844195687021
132,1.0,-10.093117883587318,-1.9274783165268654,-11.33037025192782
133,1.0,-9.326749703972343,-1.911424975208431,-10.240650216614544
134,1.0,-9.59466262809171,-2.058805591601124,-10.98886458515119
135,1.0,-14.958858758058293,-3.146218068844366,-18.954231446825634
136,0.0,-3.069589197776601,-0.8430003526699476,-5.770287798703702
137,0.0,-5.435094116721423,-1.276431140056967,-9.571449430288522
138,1.0,-6.447071575930543,-1.3789839704809423,-7.806633786040305
139,0.0,-13.021152018961,-3.0873134709383683,-20.221768858922747
140,0.0,-4.487981349402919,-1.3271386926038535,-8.238557832430685
141,1.0,-0.6300789024956486,-0.13224902579183717,1.105818965215045
142,1.0,-9.408711124731822,-1.9415446219194699,-11.528946748808831
143,0.0,-8.227861711418402,-1.8124200058654958,-12.660502545907278
144,0.0,-13.880648809221954,-3.2619725508130477,-21.762411224903108
145,1.0,-1.3397393082628435,-0.13469571348633425,0.9618220122193887
146,0.0,-8.753480395260137,-2.202107721867404,-14.433311619679786
147,0.0,-4.712200297380879,-1.33715386529751,-9.289408831468258
148,1.0,-5.398898023281891,-1.1850773889051585,-5.619399129827862
149,0.0,-10.830950400796562,-2.5289388772607024,-18.051427883118073
150,1.0,-9.464991431125117,-1.8852754758601729,-10.283152268905628
151,1.0,-12.94591826747563,-2.7354512525353103,-15.935531535637145
152,1.0,-11.241862489053052,-2.3410131359292414,-13.808742175700573
153,1.0,-4.078488759094691,-0.9561080049213223,-3.559573308516162
154,1.0,-9.938846789387908,-2.1759222758210397,-12.448358400673055
155,0.0,-3.4793087037609824,-0.9857194033802855,-6.45440614262046
156,1.0,-13.775601285684626,-2.824497865457181,-17.088834919149413
157,0.0,-0.8027717313837053,-0.29642047849185027,-2.4667480672909425
158,1.0,-4.110287924385156,-0.7809545086069247,-2.9484434023648753
159,0.0,-11.291185364761795,-2.594726657218639,-16.987925018989255
160,1.0,-9.210065845811165,-1.8582911520115153,-9.900928165601313
161,1.0,-4.092900790351404,-0.8723105642917021,-4.252238666086026
162,1.0,-9.876022399821858,-2.1828650066742346,-12.803801918638756
163,0.0,-0.3131607858473515,-0.3011576258462181,-2.291659499997808
164,0.0,-4.112296217781614,-1.120884310971952,-7.19954789600179
165,1.0,-11.165041506899517,-2.4754455071001003,-14.597717608669662
166,1.0,-13.053908513173264,-2.6721992082676094,-16.10296997737881
167,0.0,-5.5240349649883544,-1.3466318883387158,-8.438829424966462
168,0.0,-5.259708016896639,-1.4125805297680163,-9.533876755204801
169,0.0,-7.753318968807397,-1.8920011584374619,-12.30702948960669
170,0.0,-2.7624067586902696,-0.741351539948813,-5.049048651043553
171,1.0,-6.2266683307927675,-1.26305464173136,-6.943452099287224
172,0.0,-10.28112160036411,-2.4019291258810727,-16.307147328906336
173,0.0,-1.6229315254315282,-0.7209973409465034,-4.146645214846968
174,1.0,-12.174646688154931,-2.631911488753207,-15.979382188253659
175,1.0,-5.741745386844169,-1.1507232185564131,-5.636608365059839
176,1.0,-7.910930285859873,-1.4266319660047275,-7.214215021939571
177,1.0,-8.866933233349716,-1.7826797727710568,-10.616471193415338
178,1.0,-6.95212996875904,-1.226698800117835,-7.046690138012012
179,0.0,-14.806764344603975,-3.3332783811262194,-22.785280262270554
180,1.0,-3.0745219625436584,-0.6432073916434589,-1.255169059065845
181,0.0,-3.076236269902421,-0.9074866223090531,-5.744526278087105
182,1.0,-4.920215458798522,-0.8970598645679267,-5.002771427244688
183,1.0,-11.61201660462464,-2.2958992703189303,-13.94779085145494
184,0.0,-5.205272439699272,-1.3465165638301722,-10.366327736150659
185,0.0,-10.184696060813351,-2.367919356465359,-15.395006874054793
186,1.0,-10.151500815187378,-2.2538062129638603,-13.009809298410087
187,1.0,-12.34408433715686,-2.537113505725783,-14.319526721745826
188,0.0,-6.398363922564997,-1.5585227325428197,-10.454477855584248
189,1.0,-1.342840877037618,-0.1679409358966839,1.1766872393324572
190,0.0,-8.546923201945415,-1.9922527043098701,-14.051575372730676
191,1.0,-6.587040145540835,-1.427803966923474,-7.252847939427528
192,0.0,-8.116493793778105,-1.9644756160382162,-13.510708192054532
193,1.0,-9.646029398171384,-2.0034503734206552,-11.890042463817501
194,0.0,-11.717180119239766,-2.796231506931381,-17.66905652855097
195,0.0,-5.971403068936387,-1.632373962111893,-10.638438853859068
196,1.0,-15.698584209048141,-3.2919057272797647,-20.28480665093531
197,1.0,-11.719118495237893,-2.363530156860616,-13.193064594386966
198,1.0,-12.936757352406591,-2.6808127821018224,-16.97037777017169
199,0.0,-9.00897001177875,-2.082038023866916,-13.5625316637826
200,0.0,-13.028453785697042,-2.951793554694885,-19.912076696339533
201,0.0,-9.164095453620984,-2.167913141170057,-14.634874685838987
202,1.0,-12.470586047071208,-2.760424178128025,-16.873625713900523
203,0.0,-10.833892908464824,-2.4033083879308985,-17.591773151344345
204,1.0,-0.6387236665409484,-0.045982330582413855,1.9529628528124643
205,0.0,-2.3999199612188162,-0.7655542472226032,-4.8091557804112774
206,1.0,-14.864519108048128,-3.1967957528795723,-18.34449549199093
207,1.0,-9.967452566452998,-2.0587379289245975,-11.800545871387408
208,1.0,-12.643787829667303,-2.6218699510403027,-15.540672236392298
209,0.0,-9.281799197289477,-2.2822714504499366,-15.147246290928436
210,1.0,-6.803611521189794,-1.4664188599166232,-8.796881667857676
211,1.0,-6.643011955959169,-1.2676156044652325,-6.481186688910473
212,1.0,-12.634961019603237,-2.5360251003480867,-15.712576740294573
213,0.0,-4.344984625431519,-1.213697758336699,-7.721184119757277
214,0.0,-2.1754132823036736,-0.6317097413461839,-4.1701048697198
215,1.0,-7.742837006338665,-1.5929836666028068,-7.565528911574905
216,0.0,-6.610167910163406,-1.7836871860313925,-12.452132373339358
217,1.0,-5.557244235313187,-1.0743518532537122,-6.295238516154677
218,0.0,-3.229778452318455,-0.92031657408996,-5.652310825734683
219,1.0,-6.820316958581193,-1.4137375375036996,-8.088018306949289
220,1.0,-5.678175190553627,-1.1598324999623604,-5.906413345854452
221,1.0,-7.925873663348306,-1.6517539555943328,-9.818706992971753
222,0.0,-1.2839954756822585,-0.6165833655988058,-2.816690461797018
223,1.0,-8.144118014642425,-1.628604894740992,-9.000392852758562
224,0.0,-8.887778906454653,-2.0525628150031108,-13.869051787706013
225,1.0,-5.3995982172169805,-1.0714469877380004,-5.390149192652439
226,0.0,-6.0060738257465545,-1.5747739706742705,-9.57044283449624
227,0.0,-8.278989110392757,-2.031389012117584,-14.136465247876599
228,1.0,-4.604061817029381,-1.1206071652168048,-5.263389779297357
229,1.0,-14.886444910725642,-3.1423681961274648,-19.51009737481981
230,0.0,-2.972424055651329,-0.7487042185109333,-5.5148101074738705
231,1.0,-5.082555815506831,-1.0240929629095796,-5.416203970304798
232,0.0,-2.109932452883424,-0.6223517191527037,-4.834927750478455
233,1.0,-12.163631022578686,-2.589598623973991,-14.772190364128173
234,0.0,-4.021132116118363,-1.0100234238590553,-7.183497530931842
235,0.0,-3.238366440989256,-0.7781846032373717,-6.400750078927199
236,1.0,-9.14465329139186,-1.8721344903697883,-9.929842275170568
237,1.0,-8.017447433800834,-1.6560763187241994,-8.407096082402255
238,0.0,-13.25949376189169,-2.939687306164126,-20.210097173787155
239,0.0,-2.559733708532238,-0.65346260570412,-4.871142036351435
240,1.0,-6.11525958758922,-1.1439406727803534,-5.735881384992069
241,0.0,-6.67983252237287,-1.5913491631259291,-11.180294929743198
242,1.0,-13.134334128548282,-2.8788482324209044,-17.66657260198826
243,0.0,-3.1452763666228263,-0.8329864899194828,-6.454649233733364
244,1.0,-8.017934031800808,-1.783688962677056,-10.014187341266108
245,1.0,-8.651774693459634,-1.823512285186801,-9.88163739522662
246,0.0,-6.897690923190401,-1.633542570519432,-10.697995472501526
247,0.0,-9.710691529395534,-2.355294431297127,-14.562979854836446
248,1.0,-10.069832926482515,-2.196082490046574,-12.841838457764753
249,1.0,-7.895778506923569,-1.6741912233961216,-9.764923608509058
250,1.0,-2.4381403755162667,-0.45818058488997937,-0.8773576473758072
251,1.0,-5.258181291414729,-1.141154984628169,-5.495804432770019
252,1.0,-9.294149936996972,-1.9341894417366192,-11.564467058107061
253,1.0,-5.761438137924663,-1.1789695359946073,-5.518404574809938
254,1.0,-9.059005023625497,-1.832227856263429,-10.32465323585227
255,1.0,-9.391514878731542,-1.775122656288945,-11.578384821554852
256,1.0,-6.856889723125651,-1.3662243321612935,-6.435496521181491
257,1.0,-12.767727733536798,-2.7079576675178716,-15.710341635109222
258,0.0,-5.147017781227445,-1.1344110904941431,-7.8733632374015885
259,0.0,-0.4733765153796035,-0.20413032147214727,-1.650127706955899
260,1.0,-6.473971072788241,-1.4092844263128148,-7.067696876219235
261,0.0,-11.742914431320495,-2.755223417212915,-18.332242054444798
262,1.0,-7.587149592547911,-1.6790811917813713,-8.83232180335684
263,1.0,-12.83730320441483,-2.658478535042796,-15.667585937763096
264,0.0,-2.390033970958831,-0.6637191663469024,-3.95692267124804
265,1.0,-2.4560182433836757,-0.5525368242201827,-1.3113087166949646
266,0.0,-10.117656420787768,-2.4387745068516278,-15.17563008473244
267,0.0,-8.758539517989448,-1.956337842709945,-12.869488946392357
268,0.0,-5.487342269619742,-1.4260290433310157,-9.637837257922897
269,0.0,-13.628613356211321,-3.214131696658424,-20.90469394072535
270,0.0,-1.6162868625227607,-0.7338830877202455,-3.7752037115602666
271,1.0,-9.871312107090633,-2.147628913619418,-12.148042812465793
272,0.0,-9.731446269024474,-2.403370177714173,-15.914175734642802
273,1.0,-10.372292896811155,-2.0782099887854133,-11.842553264509451
274,0.0,-10.958076856809292,-2.7172397549867577,-17.975468777658907
275,0.0,-9.354601580213433,-2.3271405908923724,-15.795758520451246
276,0.0,-6.305786033714611,-1.6723878661302862,-11.237604702517471
277,0.0,-10.33773029041545,-2.4687232571639175,-15.799047280640835
278,1.0,-15.071833931304607,-3.0962256775813684,-18.522540102558644
279,0.0,-14.809721681627687,-3.3647878440776062,-22.274011515187084
280,1.0,-11.778899773451696,-2.501494848369009,-14.169580231162602
281,0.0,1.797436664700132,0.13707999279938066,1.4181734121462954
282,0.0,-5.052977287713572,-1.2341346239966127,-8.497042507584265
283,1.0,-7.544721888989714,-1.651193662565287,-9.381552902067535
284,0.0,-9.332709449278372,-2.2657389021429304,-14.992558144408807
285,1.0,-14.576365888248048,-3.0454741988011484,-17.985238228052555
286,0.0,-8.59933031217635,-2.019389432141252,-13.948342798992236
287,0.0,-7.858704829744621,-1.9558447144848379,-13.072459490525643
288,0.0,-6.942133723260602,-1.676127932797332,-10.746495389016978
289,0.0,-11.62677911353148,-2.746789423512589,-17.744563618284403
290,1.0,-7.759784081740422,-1.6171196249151103,-8.993008255502774
291,0.0,-7.357468088941909,-1.8841311641980019,-12.149868199302825
292,1.0,-5.175303734558934,-0.9543005556512244,-4.820685482172342
293,0.0,-12.157421979702047,-2.8379167296818197,-18.94893150324681
294,1.0,-5.116854828167229,-0.9941370823561825,-6.218997902575132
295,0.0,-8.074756087774384,-1.8457374220091374,-11.875414753403422
296,0.0,-9.350150026505347,-2.232224592634493,-14.49990173725586
297,0.0,-4.295873385894991,-1.1093952321287643,-7.352252261803202
298,1.0,-9.992371827505929,-2.0850377042796673,-11.753232521640173
299,1.0,-5.571666385615456,-1.0097326190938674,-4.5944284891469245
300,0.0,-6.762502642227039,-1.7360047688490527,-10.90249838900097
301,1.0,-12.440455139413205,-2.691346166696846,-14.346041743923344
302,1.0,-10.996242270596673,-2.3080660951529586,-13.09818790268422
303,0.0,-11.723395788313818,-2.833829777799017,-18.582480785846265
304,0.0,-2.671553765388996,-0.8670229927062715,-5.8255055974246615
305,1.0,-8.456266069751821,-1.8046604409808866,-9.693729845328315
306,0.0,-3.4979303192063806,-1.0926362224218953,-5.339434510540594
307,0.0,-4.9327234550022325,-1.2716645443491474,-8.543848486989605
308,1.0,-5.49494237683067,-1.187535609323437,-4.793665679012554
309,1.0,-5.566942138144717,-1.1734078748803243,-6.417967574438557
310,0.0,-4.207180253475201,-1.1438127074765252,-7.750225875766239
311,0.0,-12.704504316365151,-3.0333760264719642,-19.777313255463554
312,1.0,-6.8614075262858885,-1.226934705719888,-6.743299510177734
313,0.0,-5.468066804613955,-1.232519743272308,-8.700678245383582
314,0.0,-4.62413869911177,-1.2536976380676008,-8.4561245201946
315,1.0,-12.729852869653934,-2.7310541803296866,-16.91345803900138
316,1.0,-3.27453460009347,-0.635882658938703,-2.4376792764412833
317,0.0,-0.8437137631101692,-0.35129639948054936,-1.931545066735349
318,1.0,-9.561263680139694,-1.9039777570121936,-12.114292449879734
319,1.0,-13.07608236106406,-2.6956283921389765,-15.826086762390794
320,0.0,-2.452150174226587,-0.8615537797571376,-5.25382670973971
321,0.0,-3.8962222929740347,-0.9824398989249779,-7.329938280763174
322,1.0,-7.573716481061778,-1.4618892935624603,-7.293318159623817
323,1.0,-15.717573072333279,-3.3853559811395257,-20.015170420171817
324,1.0,-12.039843419286473,-2.5385023416519843,-15.369441235687255
325,1.0,-8.551047832337774,-1.7856557039894194,-8.87715350125551
326,1.0,-10.063810096716178,-2.206568646836051,-11.33096523153409
327,0.0,-10.268661416486726,-2.459206192424045,-15.62897637992877
328,1.0,-10.416650250758792,-2.107775858545095,-12.069321541459754
329,0.0,-9.193429406080451,-2.271531682083317,-14.07897371445104
330,1.0,-4.2576650344529146,-0.853381318803019,-3.5215498455423107
331,1.0,-9.255480178563165,-2.00596405463921,-10.994245067253624
332,0.0,-7.956390177322469,-2.0183465930225304,-13.665393907882228
333,1.0,-14.631097103397556,-3.144505320623791,-18.837447359761292
334,1.0,-17.304765356547332,-3.5536373290148973,-22.39893248723136
335,0.0,-3.4629927929129085,-1.0150699632043834,-6.500343070219592
336,0.0,-6.498768326794198,-1.5856561504068414,-9.954268677155747
337,1.0,-7.065563572727654,-1.417817161303296,-7.642116998890442
338,0.0,-8.743459971291557,-2.132578999164078,-13.680258185953917
339,0.0,-5.372761061090829,-1.3362365350708454,-8.820949638394909
340,1.0,-4.724893430911946,-0.9849241976517282,-5.636788726100283
341,0.0,-9.899739818230715,-2.424601136050268,-15.401726804305264
342,1.0,-4.104664641912072,-0.7907316839350743,-3.7492644275786042
343,1.0,-14.455390834663666,-2.9658658376257474,-18.660412422198
344,1.0,-12.081440006350913,-2.578524599998598,-14.410079367523878
345,1.0,-1.3337116395322242,-0.15541602717698644,0.8253581107660763
346,1.0,-8.399815997054052,-1.83719921408753,-9.852570430982954
347,1.0,-5.990841409336157,-1.2082944805993316,-6.036379685262307
348,1.0,-12.13338622089478,-2.6543979421546497,-15.951276922105396
349,0.0,-9.102939430398136,-2.198623929403263,-14.182957197702217
350,1.0,-10.008091322851277,-2.1144778007577067,-12.241674924475557
351,0.0,-10.78055081823338,-2.5335404311971215,-16.643793852235188
352,1.0,-9.61206755059361,-2.026575303138123,-10.448635331840926
353,1.0,-6.331743215369356,-1.3959336253017458,-7.037593317872005
354,0.0,-0.4116584532218832,-0.3819352378103946,-2.6071952635927285
355,1.0,-7.852068073766343,-1.6786255475756537,-9.464896213727544
356,0.0,-5.663848876505925,-1.4710732325303342,-9.499465882095295
357,1.0,-11.855686097702838,-2.500049556367743,-14.947824596740658
358,1.0,-6.852475060580735,-1.4397977976962884,-7.399458919164892
359,1.0,-7.816402743809116,-1.536933778954437,-9.25164399303295
360,0.0,-9.539740670093417,-2.3686377262446348,-15.222661868993795
361,0.0,-5.01953658164548,-1.303222896755104,-9.019169747185863
362,0.0,-6.939511310239732,-1.8223621938373495,-12.11449701362828
363,0.0,-6.204320519354466,-1.738625395819528,-9.961454435854389
364,0.0,-11.185528236377882,-2.6577159296863577,-17.751663121672138
365,1.0,-11.5987546978163,-2.46687712497247,-14.440348770957192
366,0.0,-6.130454989524692,-1.5889131158060663,-11.226929081893179
367,1.0,-12.719581747225641,-2.7437519934571095,-15.678051993929015
368,1.0,-4.517987570395551,-0.9424764784477103,-4.691541105857951
369,1.0,-8.839189006405745,-1.8227923309639382,-10.291142278671153
370,1.0,-12.214318715292514,-2.5386809997483457,-14.664565326147468
371,0.0,-5.015127236929085,-1.3378573006949752,-8.355561091263873
372,1.0,-3.5403859239994055,-0.5142333797909726,-2.231831218227162
373,0.0,-15.597106271257807,-3.639595635672044,-23.534338468352157
374,1.0,-17.094063989652124,-3.6346208421732897,-22.051692437347693
375,1.0,-10.154154134722498,-2.1767200763783716,-11.798221431354419
376,1.0,-3.8711569366781626,-0.6161912873474695,-2.712842078308804
377,1.0,-3.5841574752660077,-0.5380315985251012,-2.4097959555127075
378,1.0,-11.303278393991896,-2.436453335864211,-14.19041638254739
379,0.0,-11.590574301957881,-2.7259320890643446,-18.280364150068873
380,0.0,-5.599513011845893,-1.5297349069131774,-9.670290446751743
381,0.0,-4.7919407968857115,-1.3339996725039578,-7.67950561784242
382,1.0,-4.705571162388163,-0.9382193005074752,-4.087885784404677
383,0.0,-4.778923177101067,-1.2038338684169076,-8.366047100029324
384,0.0,-6.393942658280453,-1.5885491279842592,-11.355238153624857
385,0.0,-9.589547910090674,-2.3136391765529174,-14.73718379137804
386,1.0,-7.026674398559267,-1.3909130608727778,-7.247665170245486
387,0.0,-6.319191453733524,-1.7178027010304797,-12.057013795342094
388,0.0,-9.626087821867554,-2.3974477098614475,-15.77501378604624
389,1.0,-9.440922526056356,-1.9424691700816972,-12.550921700295433
390,0.0,-5.454967529974185,-1.2845084288796822,-7.713176780073587
391,1.0,-10.887972979150016,-2.2138096196608426,-13.369468153374434
392,1.0,-14.496947229166608,-3.017414300566894,-19.239162209888523
393,0.0,-6.426827388259784,-1.757685331620326,-10.75808584449534
394,1.0,-9.052935911341804,-1.8072187280482046,-10.1246978927861
395,1.0,-8.944412092577316,-1.8083116891658608,-11.681167270337038
396,0.0,-5.468794766543647,-1.3274344618094793,-8.003852409773758
397,1.0,-7.194059247519247,-1.39992267001033,-8.266287548192805
398,1.0,-3.0262606009379374,-0.5383066039490367,-2.4932716990379116
399,0.0,-8.701512311188965,-2.076943912878681,-12.88684234188794
400,0.0,-9.37236316158916,-2.328711100772815,-15.41814582535635
401,0.0,-10.979799772080703,-2.5866800527664804,-16.34594178354216
402,1.0,-12.38143152553037,-2.6811157422310203,-15.114578566258638
403,1.0,-9.78533686117132,-2.062304152043167,-11.912355367400231
404,0.0,-2.290537860596786,-0.6590691875898802,-4.849301831074852
405,1.0,-8.441798846911572,-1.601137092456836,-9.274214346441866
406,0.0,-8.04553300405015,-1.8452313907315925,-11.983691600150845
407,1.0,-10.136625055565778,-2.043614727478414,-12.908891058163185
408,0.0,-13.790505972008251,-3.3219721930419484,-22.75035483827544
409,1.0,-0.49822406968216915,-0.07038622895211333,0.7098696574514092
410,1.0,-9.856639621579314,-2.2337263241370824,-12.3101412494407
411,1.0,-7.807496190940206,-1.6299122598471278,-8.91064380666364
