,political_rallies_attendance,participation_rate,campaign_donations,var_3
89,0.0,23.333206660861567,4.766251140704114,14.758212810509704
90,0.0,14.996756404072059,2.942215184393582,8.338325451476585
91,0.0,19.663587105123298,4.0388513674475455,13.994175497454028
92,0.0,23.250833326457435,4.679821583740891,14.82128325337025
93,0.0,15.15411655157748,3.0080449161649367,8.927096737457136
94,0.0,18.525541252225644,3.883812483629801,12.221488213718818
95,0.0,19.83713166956927,4.035343845053414,11.612822978356768
96,1.0,28.56095223633209,5.981521046784287,16.847350072924378
97,1.0,15.613603976322262,3.1841936934942314,7.2371029375334
98,0.0,24.862986345072777,5.212244247707656,16.34665854949659
99,0.0,27.214059626815597,5.666330822207682,18.68704432639292
100,0.0,27.4101793919519,5.536275015461079,16.80765540900732
101,0.0,25.70731913618828,5.376192632341059,15.967919371330181
102,0.0,20.566093701718223,4.21024572315581,12.746579868469214
103,0.0,26.807781407369312,5.51153418027276,17.094092733358433
104,0.0,21.39987293183232,4.40431542209073,13.024699435910335
105,0.0,21.56653356196929,4.453788869344311,15.394296639580817
106,1.0,20.876374929252318,4.128965949066649,10.894283520841785
107,1.0,16.921797923653944,3.3745798447926023,8.164360251028057
108,0.0,17.60101898088988,3.5219847157652513,10.694490669463667
109,1.0,17.453856479790307,3.3825350690634526,8.723174643044482
110,1.0,20.097593981567332,4.030397061306149,10.66229360110073
111,1.0,22.814124759724514,4.54416190661497,13.10618691874028
112,0.0,17.62527888165821,3.5965117505735837,11.913897964519995
113,0.0,24.399283873951696,5.085615682798186,15.602111060080555
114,0.0,24.137650767861956,5.110220016514513,16.00831685203813
115,0.0,12.054191616140265,2.400794734882163,7.778683762548962
116,0.0,20.10249250424185,4.010712971948454,13.070485258530722
117,1.0,34.1066694929647,6.9880562867387965,18.340177514573686
118,1.0,30.441605549758552,6.186523200784958,17.372927256818315
119,0.0,26.06111969983911,5.394850392521155,17.87010161621786
120,0.0,28.860186719795287,6.046346861246055,18.233572410004868
121,0.0,13.923921574149796,2.8207480618545935,9.18527225850419
122,0.0,14.715755486441902,2.9415246233789674,9.37126084649884
123,1.0,22.82879491561864,4.597955010076836,11.406895730762887
124,0.0,10.84957121781827,2.069475050028395,6.464484379133035
125,1.0,28.597373316772455,5.909076235398956,15.706179743267644
126,0.0,10.345932585188073,2.0639715605281617,6.705820069665494
127,0.0,20.07280658270441,4.0990736363719655,11.840353785796971
128,0.0,18.052163807134292,3.794625090283253,11.645899995624019
129,1.0,17.97810239522215,3.7227799214969526,10.181893202081053
130,0.0,19.220835977853632,3.89291145136142,12.631458043074582
131,1.0,14.234514688026755,2.868443838451612,6.110527341699453
132,1.0,22.06270103496328,4.472019669082296,11.600129586706789
133,0.0,17.195251228644025,3.383353061494925,11.524380751943298
134,0.0,20.484464612660084,4.14706085242322,13.203777795301193
135,0.0,19.218350949928407,4.040278944979005,11.705274424085719
136,0.0,10.140108254943183,2.114695315595665,6.438627393690871
137,1.0,25.56077835758011,5.259761995003368,13.701434363053625
138,1.0,25.80873875304845,5.233681763001982,13.729013982550514
139,1.0,18.383620298177934,3.640673499093037,9.28488374823385
140,1.0,26.542997615768975,5.395598587013278,14.717788476693027
141,1.0,28.823447032892037,5.875024949044631,14.908428363438471
142,0.0,12.380531541958723,2.4014180280354918,7.617041942606883
143,1.0,13.0626609258269,2.604957660866397,5.2564465059568235
144,1.0,27.777189807484266,5.753174769770422,15.527488340048912
145,0.0,23.583955855264357,4.772571178435548,15.571657013195688
146,0.0,17.376633927123027,3.5869890678977487,11.380005661439066
147,0.0,18.53885134580444,3.7708327328442266,12.57570320683741
148,0.0,25.582917216539602,5.265259171004744,15.533358403421184
149,1.0,23.53211295800602,4.859697568889075,13.19373570070017
150,1.0,25.047458791637215,5.102002364632139,14.251697965762874
151,1.0,21.785449543419638,4.231496921524448,12.070513586812336
152,1.0,25.61168221383298,5.10500959073936,13.08416043621372
153,1.0,18.635728080696182,3.758777432223601,10.61564941894624
154,1.0,14.924725517289822,2.8838055954172526,6.692108839517169
155,0.0,19.903901427011686,4.012696569060596,12.00998392870192
156,0.0,30.094048972383877,6.319681121591865,19.236620397378495
157,0.0,27.408784309865734,5.581293410099522,18.472110658802002
158,0.0,19.772899462524414,4.113693460814314,12.785606699736247
159,0.0,26.755990426930033,5.4504299279720305,16.014550694987847
160,0.0,24.131477628703994,4.988750208078757,15.977028957283396
161,0.0,20.372616188148026,4.022927421610876,12.217801521456604
162,1.0,13.841238213442272,2.705282906049921,6.165876670269079
163,0.0,23.968888893190574,4.937137488297839,15.684613055661064
164,1.0,27.932518353028133,5.631443764037969,15.203083779505835
165,0.0,22.576057485997467,4.650539174340828,14.112587294258828
166,0.0,25.610503250150373,5.275853623432047,16.056597720672276
167,1.0,26.48941472343413,5.453757986893377,14.246083923989298
168,0.0,12.912445102909832,2.6095388070018437,8.324632802077485
169,0.0,12.027020225254056,2.429436959093785,8.502386168735493
170,0.0,23.107336020751234,4.669517513038139,15.221051988271988
171,1.0,22.97993182900507,4.624062969763592,11.814762979397056
172,0.0,17.847861958708773,3.6459554707012223,11.872064846935661
173,0.0,22.77872068867428,4.652362977649245,14.845622506807214
174,1.0,17.675830389319028,3.5560168144537974,8.406742308581554
175,1.0,21.22709333768425,4.388183843010409,11.508714207643758
176,1.0,8.782193883673267,1.7053111916480783,2.951763762811013
177,1.0,21.40570117934127,4.263737576964596,11.308990835743794
178,0.0,18.66701199796071,3.9138986758805134,13.595876075716376
179,0.0,17.852750943729355,3.7409619414175017,11.830749686114537
180,0.0,19.633770019096325,4.042549893731978,13.221578090078625
181,1.0,19.211984234550293,3.9196864938846203,10.03656727963585
182,0.0,31.284012404682894,6.370468347796949,19.310439130076908
183,0.0,16.500206599509113,3.433035357791885,11.385467524975986
184,1.0,22.0047570776869,4.4723395460872934,11.512218779508544
185,0.0,18.442612405832822,3.7396088051881047,11.690533687113145
186,1.0,21.279289872016964,4.2014504501596015,11.391199823917319
187,1.0,20.793153615550807,4.199660195946521,10.546767331198843
188,1.0,20.64252078364058,4.107446265412644,11.055375905724906
189,1.0,23.039642854661075,4.604306175326572,12.44039306324355
190,0.0,22.78959210270559,4.665272359890344,14.048934068497669
191,0.0,20.255673478652636,4.060582894067381,12.771109573288971
192,1.0,18.943915455983525,3.742165551293378,9.458374395669559
193,0.0,20.830736926227704,4.3834390254032805,14.51856164798491
194,1.0,16.039389981497713,3.187388650404713,6.822460397920022
195,1.0,16.49675829624351,3.3413180524494632,7.7863191518232675
196,1.0,29.41604920710753,6.030897572436027,16.45037256387593
197,1.0,24.895707541214495,5.095354407164445,13.54999093995549
198,1.0,29.94739067155552,6.101651594541178,17.051532005553366
199,0.0,14.23545611894686,2.8146296132135262,9.36071786942451
200,1.0,22.819525769000887,4.6227411523390565,12.1350073679722
201,0.0,25.851231732010483,5.297143659038824,15.95807232268927
202,0.0,20.495885328788308,4.276441244860337,12.634745767787368
203,0.0,16.397879932153373,3.330969122815512,10.380548220710017
204,1.0,26.507310231288358,5.40511010551155,14.294027233921122
205,1.0,24.22382689776818,4.764477006986818,11.969946240846049
206,0.0,23.489768557531026,4.877974211384283,15.235016834282268
207,0.0,28.981288751827122,5.860757424629014,18.650640128790165
208,1.0,19.892992019507304,4.0490175009366185,10.706399145183399
209,1.0,22.280380453828556,4.487517146925824,12.297616332007813
210,0.0,20.724548366012513,4.3226035903042925,13.493675361256551
211,0.0,20.96645689530285,4.261513833355277,14.17727840543177
212,1.0,18.925409111814886,3.7984483444561143,9.379128809972373
213,1.0,24.176587853555144,4.799676119998933,11.825574328335954
214,0.0,25.48290875507394,5.248361964307016,17.375608147011086
215,1.0,28.550031475845838,5.830514249970815,15.527332730420135
216,1.0,24.555417337890006,5.056316519578541,13.51772630440754
217,1.0,20.821258829814496,4.158572736047038,10.562183764092012
218,1.0,5.854654646937148,1.0679799356214494,0.8676422851472452
219,1.0,25.48284358923561,4.9832003431895115,13.159034030855581
220,0.0,14.865994216525403,3.1462136501656186,9.613231884881065
221,0.0,15.3772092268956,3.124796851679167,10.254260611785853
222,1.0,15.735803872668136,3.197750081295641,7.049947088034403
223,1.0,21.248315467866274,4.346796108161867,10.222154362530464
224,1.0,14.496620885350929,2.858913611300264,7.825060616402147
225,1.0,17.279105689998474,3.3764561667967063,7.27646103986216
226,1.0,19.676159552354402,3.952816750506693,9.856406503747387
227,1.0,15.635384027326012,3.083599979637266,8.538722689542192
228,1.0,22.314525521725674,4.559484800929681,11.25326017816954
229,1.0,23.431543994804283,4.755589320241601,12.623568586805794
230,0.0,16.115733725215815,3.3440626150660826,11.426740008829
231,1.0,20.185125961003546,4.003744771042654,9.61669900770675
232,0.0,24.388754252482777,5.090043586733974,15.14188800385938
233,0.0,15.907310978126018,3.20788160716794,11.39356798742697
234,0.0,20.81053712978476,4.291985859877553,13.430742952187765
235,0.0,8.14940316832079,1.5697413571627536,5.498945597921848
236,0.0,15.803694901474472,3.1200524773136595,9.398964662170574
237,1.0,18.958181288921757,3.816137916129675,9.71407080639126
238,1.0,24.162238091109547,4.928215040712338,12.632130897735232
239,0.0,23.42153594930788,4.786229220745637,16.089693145714072
240,0.0,19.764883346002097,4.07703322515766,13.538496567305423
241,0.0,33.49438629789517,6.918777609202519,21.853349666951093
242,1.0,14.694102335525706,2.803350078927396,6.988219475711226
243,1.0,16.897198300215347,3.3275247239100403,8.083094515345515
244,0.0,22.141573682985474,4.487949439698944,14.62369349782565
245,1.0,12.541328765466456,2.4215901652595004,4.318451477906416
246,1.0,13.609085033516177,2.582557068210737,5.140664527534225
247,0.0,14.424142466921115,2.953706519925155,8.927689122344365
248,1.0,16.868035120605434,3.310266165117272,8.118219952959493
249,1.0,19.222761367812932,3.9212337773353156,9.826836663095195
250,0.0,24.455172084969856,5.038548604624563,15.566735549719468
251,1.0,24.901761894731827,5.05072237818877,15.134356957174175
252,0.0,25.205215094770494,5.138773314682717,16.938857094976036
253,0.0,19.96945606944294,4.1441097167349294,12.57175370283635
254,1.0,15.245870505420713,3.092654586769366,6.946670288034516
255,1.0,25.698895909225953,5.24710411191754,13.597206072656892
256,1.0,19.190218066703913,3.7946886240956337,9.799234595897008
257,0.0,23.21076280511214,4.830795315469763,14.989117200260539
258,1.0,25.67454803899158,5.138839599144921,12.91021913185897
259,1.0,25.549630194658885,5.090277684984494,13.741868180885763
260,0.0,19.822796556193374,4.007793054160588,12.777472219317529
261,0.0,12.519465631306934,2.563193728208939,8.195740813009174
262,0.0,5.323941564454729,0.9849309114418219,1.995504468570718
263,1.0,13.013353655885844,2.5501720364068436,6.237485091900574
264,1.0,19.572176077668818,3.9127692063374564,9.356328243587447
265,1.0,11.729117653532304,2.3084155476879227,4.980809051860061
266,0.0,14.10360121238206,2.8251984537145196,9.850001384544536
267,1.0,22.432705991663372,4.490498827975061,10.906616470861612
268,1.0,24.499721517550178,5.009246528994655,13.710838163099853
269,1.0,21.066657424414235,4.233580074981673,11.418826777694772
270,1.0,10.366325716903459,1.9639085735230974,3.880897888229645
271,0.0,22.3531632152905,4.58476517485978,15.192358652612661
272,0.0,25.63773461517145,5.231195811008066,17.0087397846603
273,1.0,16.082119690941003,3.208759408279679,7.3603926282752905
274,0.0,23.05338647817271,4.719369107951289,14.96646361465888
275,0.0,31.428997666218645,6.434291460548188,19.83036943981779
276,1.0,26.06065512546366,5.278013070239365,13.761429014128058
277,0.0,24.7669196612484,5.11344524527474,16.17041537734711
278,0.0,24.6882599173458,5.1083209126313855,15.795847047295979
279,0.0,16.89876608808307,3.469828349512044,10.606616778365208
280,0.0,21.932543656447535,4.46840347882392,13.897991745359116
281,1.0,12.915954892215941,2.5180578283966226,4.57453621159588
282,1.0,17.050512617521253,3.3386616229053976,7.792134286393627
283,0.0,17.84712124474299,3.635774037600421,10.551851860751444
284,1.0,21.653985866799495,4.368868585192977,10.910774518213808
285,1.0,30.319913959644328,6.1416055308216,15.791068006369619
286,1.0,14.766391727323573,2.8555766448895303,6.910023929637415
287,0.0,8.627462547452101,1.644439765869083,6.21597740235768
288,0.0,22.90221899466282,4.718245968059991,14.628931833260783
289,0.0,17.64084333861623,3.561388163569883,11.704491116216865
290,1.0,25.04223418460967,5.130519792891318,13.686285573135645
291,0.0,15.371098889390778,3.14067563318494,9.739139849884905
292,0.0,13.712184634336019,2.7984714033913836,8.384453733849833
293,0.0,20.932101538294447,4.24940607081362,13.362031751922048
294,0.0,23.88190037901749,4.886805063794176,15.377446986478278
295,0.0,21.048168976530082,4.376075495135975,13.817941148900323
296,0.0,15.11276274728315,3.039656105886322,8.974550250245018
297,0.0,7.9336483319926625,1.5745495872542152,4.81821479916707
298,0.0,19.647436472602724,4.086192831307312,13.477279181759771
299,1.0,13.37362596620327,2.5865827911486665,4.900450481877178
300,0.0,29.454069794422242,6.045729116993644,19.391695667487486
301,1.0,14.215820854153025,2.7902861451211605,6.963632962871099
302,0.0,19.33583217466645,3.9128753061479578,11.283329628489765
303,0.0,27.793071070920014,5.718330201187624,17.91958860615622
304,0.0,20.342377420451108,4.1681771819462545,13.21700582807175
305,0.0,25.620684660456433,5.334203083361467,17.936148761355696
306,0.0,20.720630972101773,4.2426526944615865,13.765892961751621
307,0.0,26.848443520615156,5.461723391009227,16.757301523620917
308,1.0,11.307200520453286,2.1543679099315245,4.579694051412231
309,1.0,16.92509437145449,3.38262162748538,7.305520839171306
310,1.0,21.612130761495028,4.559077779244291,11.526918020424832
311,0.0,23.31522297938737,4.892364808534991,16.511656718110444
312,0.0,15.938231409095426,3.147109565958857,9.707466606877395
313,1.0,25.570609600351638,5.225269968948193,14.533679213781877
314,0.0,16.135390049858625,3.2523107051522806,10.501615201775504
315,0.0,15.292888669807613,3.108896152409239,9.822206351528054
316,1.0,22.699894092693395,4.548632551354981,12.65861680681431
317,1.0,20.64563149011774,4.248473708482977,9.79454609558772
318,0.0,19.440500714135403,4.003760832603876,11.831568640164287
319,1.0,25.733644393880716,5.265949269539598,14.015445941144149
320,0.0,33.25381172103155,6.955775160753428,22.520722798132766
321,0.0,19.300745407976823,3.9532110059506835,12.10911454372487
322,0.0,18.494315729983647,3.76188263420564,11.41429134343007
323,1.0,22.1760489470028,4.454275785179856,12.912935790604758
324,1.0,26.118215822265284,5.4313369350239,14.80859179697145
325,1.0,19.82455859671807,3.9769257589532736,10.35143747973345
326,1.0,29.072496231691222,5.946800786054478,16.675724517876475
327,1.0,19.689998656725763,3.829115495444518,10.652836352368094
328,1.0,24.08001499613673,4.83497756401054,13.295139806916742
329,1.0,15.435150782304575,3.046851139226268,7.767911148389181
330,0.0,31.87303594347587,6.4902547842526825,20.749590421319418
331,1.0,18.258809366703808,3.615028059555284,8.85503281606744
332,0.0,17.54159665082031,3.5499387770986752,9.761745658941035
333,0.0,11.748083265687507,2.391775772364259,7.900490645687631
334,1.0,15.386290213085937,3.0943060401156077,7.70329192605429
335,1.0,26.730382159898014,5.4607154721062265,14.950735405712281
336,0.0,17.056576097578393,3.5134061304648965,11.300360291278473
337,0.0,8.625594327367804,1.6792137874407884,6.0869958119823195
338,0.0,16.036768916666105,3.391405632827942,11.340615624550434
339,0.0,22.968432654836057,4.775884998876189,14.612394014381795
340,1.0,21.177752645823933,4.233716078062755,10.044245359243224
341,1.0,13.48108180806795,2.7080732850175515,5.365283477414076
342,0.0,14.530159834577344,2.9811177382149987,8.618584408110292
343,1.0,18.752437416896935,3.8530824207350554,10.061440047919195
344,1.0,22.029251960844075,4.54625742159637,12.074758525017854
345,0.0,21.18380046371642,4.387732597771805,13.675042071740823
346,1.0,17.96397966012586,3.580526654224079,9.731747287435304
347,1.0,22.059353294517848,4.470258793149146,11.084504446416656
348,0.0,17.133215062372777,3.541122047487031,11.738234286899647
349,1.0,15.528806875180972,3.094759829569143,8.016164352888568
350,1.0,20.412284397413803,4.107987977627326,10.177030351199264
351,1.0,22.558845148663345,4.598791909457069,13.150287151406342
352,0.0,21.464269556321106,4.450517417145826,14.415028793665835
353,0.0,33.705035130844685,6.829394629900063,21.60573966375492
354,0.0,20.50351192120313,4.23742556508357,12.195465758823676
355,0.0,15.239370953751363,3.057935661588828,10.385250974025588
356,0.0,33.019988756663125,6.759314712364448,20.6420918760318
357,1.0,15.122140670605182,3.009912224027576,6.537742584288312
358,1.0,29.709988925692052,6.040306177547544,16.174335295184086
359,1.0,21.187101950970536,4.209754055025401,10.119814445176962
360,0.0,18.899739666072605,3.8512797447503777,12.47807973276046
361,0.0,23.322173810301855,4.758184804494432,13.966883332750392
362,0.0,10.694362476666322,2.219270118582285,6.541471227058686
363,0.0,14.486205002280654,2.852405335573554,9.090922240631789
364,0.0,18.740354180095597,3.7793366030843734,12.128755572365284
365,0.0,13.520441641063186,2.848893797289337,8.441441260284671
366,0.0,16.21104523614735,3.1933376981858856,9.441090908229876
367,1.0,13.810400832436308,2.7912528499573184,6.825211520977563
368,0.0,20.77158070798052,4.316190030164968,13.853569587807513
369,0.0,24.985633975058956,5.011380793959319,16.041997780327954
370,0.0,15.110755051966262,3.0282464792941326,9.96407464706312
371,0.0,22.071187243160253,4.539670289918166,15.100705319178527
372,0.0,21.00029511492528,4.297108776245872,14.535451230806464
373,1.0,20.09534013952498,4.069330333537858,10.156784622726107
374,0.0,20.329965644627546,4.207648726852284,13.3843641054566
375,0.0,21.493491857705905,4.503206656655361,14.830480383779056
376,0.0,30.30496611996321,6.292447350171919,18.852599158093383
377,0.0,18.18858908250151,3.7304261985871117,11.84792049289054
378,0.0,18.119823055162463,3.640776472115379,11.243431080833444
379,0.0,10.79166514237701,2.147181267617707,6.800270679603693
380,1.0,21.586587348228065,4.410606847411205,10.500191332593047
381,1.0,19.58156551955772,3.9163133964320296,9.413253431532128
382,0.0,22.837089519867558,4.693777988317629,13.961437629660871
383,1.0,29.79539586957655,6.0053119860974356,16.607508684068925
384,1.0,30.16579124038386,6.114115539394491,17.179478422769076
385,0.0,14.192505007752343,2.830475539781925,9.588974375932178
386,1.0,19.494109021494054,4.002151387964489,10.10233136688878
387,0.0,21.210313955994668,4.306213987016787,13.322093533212344
388,0.0,28.062326529973447,5.732820974153872,17.801410413355697
389,1.0,30.46010284204186,6.240026114307964,16.925538798894404
390,1.0,14.533121891853606,2.7626508355475052,7.226588692886114
391,1.0,26.93326730611019,5.383453870283633,13.97596633525037
392,0.0,26.183538419595916,5.463453299336573,17.77795997881577
393,0.0,29.674166110233344,6.1358024218052245,18.72848374694268
394,0.0,26.56343322166026,5.550287488467483,17.68970847543029
395,0.0,15.621771463320652,3.1956918284228193,9.926580170228325
396,0.0,22.42180284585633,4.786877478535301,14.646004836596882
397,1.0,16.86957530211221,3.3413406397519076,8.13311609250991
398,0.0,18.526608774453656,3.709345295289636,11.639866235190807
399,1.0,18.604608202274044,3.8538201967753283,9.207346855561699
400,1.0,25.049232495422256,5.092978757935181,13.178427056183041
401,1.0,14.316984827466984,2.774292134447885,6.91977767249111
402,1.0,13.800262285524099,2.7326464831112993,5.483962099132071
403,1.0,35.23253974304283,7.235636097035024,20.53305829613453
404,1.0,22.923969070929218,4.72301982442458,12.829619373101844
405,1.0,20.408687160422136,3.9821729268813404,9.818218263705926
406,0.0,28.529732809924152,5.895483852955504,18.71822513181447
407,0.0,22.078194783684996,4.587071112696857,15.167673630052795
408,1.0,18.349439918564585,3.6995360295890825,9.100816486539813
409,1.0,23.68185343746534,4.844569917405151,14.143245674900589
410,1.0,22.34566347191446,4.552881269077168,11.934281598457424
411,0.0,17.94358379813714,3.712081645612722,10.487701420427832
412,1.0,27.431715673668815,5.547330363156228,14.975220426414097
413,0.0,30.318527568786383,6.273015669158326,20.279415690079322
414,0.0,13.977418460005314,2.7092015264151503,7.593798041376893
415,0.0,16.628580945886604,3.4259331803849498,10.508446060577839
416,1.0,25.52945284042854,5.100321514684632,14.643822732555597
417,1.0,19.75788211382662,3.978777470870138,9.406005531619616
418,0.0,24.140581072790905,4.9818673530653115,15.322389722502912
419,0.0,17.595352671991076,3.590250318848685,11.277358744206722
420,1.0,9.911346893605597,1.93102001922268,4.190467909184555
421,0.0,22.78125441153764,4.587997066760998,13.994630511528987
422,1.0,16.758518632634438,3.472387503802756,9.54199211496597
423,0.0,14.765053529633098,3.135999115139636,10.057806078440075
424,0.0,36.1075846114251,7.535661324905719,23.974109208742423
425,0.0,16.165561899873435,3.295393586589058,11.041685610132529
426,1.0,17.94605927751091,3.588600427619386,9.35034521825049
427,1.0,12.423890704713493,2.5077734862280003,5.704700607062832
428,1.0,19.468397859356223,3.9003048765738884,10.423373549180294
429,1.0,18.750084126313777,3.7655824283817796,9.274599254214207
430,0.0,28.56277979825079,5.953538830939959,18.38489868517425
431,0.0,13.534185710450974,2.722428519598587,10.007916440166005
432,1.0,12.503126349312279,2.422918172196783,5.310527782933817
433,1.0,24.999011573721184,5.000934056057439,13.450227351827282
434,1.0,16.74364195327209,3.334131148380185,7.221101194103681
435,0.0,24.35066000628239,4.997190746515045,15.13683726658334
436,1.0,20.55187916915893,4.200943377572247,10.515682568243095
437,0.0,21.350816768733928,4.477459855335432,13.810646923102855
438,0.0,12.39605678878186,2.3795511513619445,8.961016804640293
439,1.0,23.891433397943754,4.879036080374908,12.668520265579705
440,0.0,25.392460587354716,5.216384797264382,16.065713916587256
441,1.0,22.96593204738636,4.753119761688073,12.402035177061013
442,0.0,19.579064642235675,4.04397192275803,12.61408712571088
443,0.0,14.229839952325541,2.8878970136565147,8.910877216254613
444,1.0,18.836083556796673,3.7235727445517957,9.356932236011327
445,1.0,25.60054603594175,5.286321356692495,14.361150426981899
446,1.0,9.800606887821385,1.8876349599797497,4.7281783445556576
447,0.0,28.12477987603649,5.758516335508849,18.1738697189878
448,0.0,23.423597425978848,4.809491659614366,15.985194113838018
449,1.0,25.285886691169143,5.088708615952056,13.501618462291603
450,0.0,28.89393968440141,5.8470681575594945,18.75403154950615
451,0.0,6.569845694221957,1.167301218357796,4.492704529904337
452,1.0,33.85882351473526,6.891746730710819,18.961539813776742
453,1.0,19.392565895239972,3.893651455449555,9.272285081727148
454,0.0,19.62481780817068,3.9900595393545846,11.887108709377749
455,1.0,12.236692267121779,2.422658157582968,5.221590929632615
456,0.0,17.594809362001033,3.6629606042288922,13.22479712497897
457,1.0,11.943822129805122,2.370642763063583,5.003675747938655
458,0.0,15.346624539978839,3.125613692129113,10.522549460639635
459,0.0,21.283578904714393,4.282458948998238,13.305324702425722
